fund_code,trade_time,trade_date,open,high,low,close,volume,amount,change,change_pct
159731,2021-12-10 00:00:00,2021-12-10,0.99,1.003,0.99,1.003,161382240,161213090.0,,
159731,2021-12-13 00:00:00,2021-12-13,0.995,1.031,0.995,1.018,37294710,38080692.0,0.015,1.496
159731,2021-12-14 00:00:00,2021-12-14,1.017,1.019,1.01,1.012,7568304,7665148.7,-0.006,-0.589
159731,2021-12-15 00:00:00,2021-12-15,1.003,1.015,1.001,1.002,4270541,4319959.2,-0.01,-0.988
159731,2021-12-16 00:00:00,2021-12-16,1.008,1.011,1.004,1.011,6506629,6563872.3,0.009,0.898
159731,2021-12-17 00:00:00,2021-12-17,1.011,1.014,0.999,0.999,4202902,4233540.9,-0.012,-1.187
159731,2021-12-20 00:00:00,2021-12-20,0.988,0.998,0.976,0.976,4371234,4288971.2,-0.023,-2.302
159731,2021-12-21 00:00:00,2021-12-21,0.978,0.981,0.971,0.979,338854,330044.85,0.003,0.307
159731,2021-12-22 00:00:00,2021-12-22,0.976,0.988,0.976,0.987,6778200,6668304.3,0.008,0.817
159731,2021-12-23 00:00:00,2021-12-23,0.984,0.984,0.977,0.982,693615,680593.72,-0.005,-0.507
159731,2021-12-24 00:00:00,2021-12-24,0.982,0.982,0.963,0.969,2204000,2132806.6,-0.013,-1.324
159731,2021-12-27 00:00:00,2021-12-27,0.965,0.974,0.965,0.971,795946,772786.17,0.002,0.206
159731,2021-12-28 00:00:00,2021-12-28,0.971,0.986,0.971,0.986,118400,116213.6,0.015,1.545
159731,2021-12-29 00:00:00,2021-12-29,0.98,0.992,0.977,0.987,1222238,1206677.11,0.001,0.101
159731,2021-12-30 00:00:00,2021-12-30,0.985,0.988,0.984,0.986,133400,131503.4,-0.001,-0.101
159731,2021-12-31 00:00:00,2021-12-31,0.987,0.987,0.981,0.983,955300,939039.9,-0.003,-0.304
159731,2022-01-04 00:00:00,2022-01-04,0.984,0.984,0.972,0.979,1516404,1481587.7,-0.004,-0.407
159731,2022-01-05 00:00:00,2022-01-05,0.973,0.977,0.96,0.962,1166130,1131127.86,-0.017,-1.736
159731,2022-01-06 00:00:00,2022-01-06,0.962,0.969,0.959,0.968,2230040,2154746.3,0.006,0.624
159731,2022-01-07 00:00:00,2022-01-07,0.968,0.971,0.965,0.966,2414508,2334697.9,-0.002,-0.207
159731,2022-01-10 00:00:00,2022-01-10,0.971,0.972,0.964,0.966,3733414,3610259.9,0.0,0.0
159731,2022-01-11 00:00:00,2022-01-11,0.974,0.976,0.962,0.963,4650601,4528701.3,-0.003,-0.311
159731,2022-01-12 00:00:00,2022-01-12,0.966,0.981,0.966,0.981,4360910,4253479.1,0.018,1.869
159731,2022-01-13 00:00:00,2022-01-13,0.985,0.985,0.971,0.971,1095202,1067281.15,-0.01,-1.019
159731,2022-01-14 00:00:00,2022-01-14,0.962,0.969,0.959,0.963,1003921,968022.55,-0.008,-0.824
159731,2022-01-17 00:00:00,2022-01-17,0.969,0.974,0.967,0.973,677200,658101.2,0.01,1.038
159731,2022-01-18 00:00:00,2022-01-18,0.974,0.978,0.967,0.975,978200,953462.3,0.002,0.206
159731,2022-01-19 00:00:00,2022-01-19,0.979,0.979,0.957,0.963,1199100,1159237.4,-0.012,-1.231
159731,2022-01-20 00:00:00,2022-01-20,0.964,0.969,0.956,0.959,840400,809259.2,-0.004,-0.415
159731,2022-01-21 00:00:00,2022-01-21,0.956,0.996,0.943,0.944,1191200,1132376.5,-0.015,-1.564
159731,2022-01-24 00:00:00,2022-01-24,0.937,0.952,0.935,0.952,1085702,1026658.7,0.008,0.847
159731,2022-01-25 00:00:00,2022-01-25,0.957,0.957,0.931,0.931,654747,616378.34,-0.021,-2.206
159731,2022-01-26 00:00:00,2022-01-26,0.94,0.94,0.932,0.938,445102,416814.27,0.007,0.752
159731,2022-01-27 00:00:00,2022-01-27,0.938,0.939,0.926,0.926,1063100,991241.2,-0.012,-1.279
159731,2022-01-28 00:00:00,2022-01-28,0.932,0.933,0.912,0.917,2453400,2263471.5,-0.009,-0.972
159731,2022-02-07 00:00:00,2022-02-07,0.917,0.943,0.917,0.939,3284500,3085548.5,0.022,2.399
159731,2022-02-08 00:00:00,2022-02-08,0.94,0.94,0.922,0.937,3544500,3302884.9,-0.002,-0.213
159731,2022-02-09 00:00:00,2022-02-09,0.938,0.947,0.935,0.946,4860900,4575008.3,0.009,0.961
159731,2022-02-10 00:00:00,2022-02-10,0.941,0.95,0.941,0.945,3998500,3785365.4,-0.001,-0.106
159731,2022-02-11 00:00:00,2022-02-11,0.948,0.96,0.944,0.946,5758000,5495411.4,0.001,0.106
159731,2022-02-14 00:00:00,2022-02-14,0.945,0.959,0.942,0.943,4935200,4693118.3,-0.003,-0.317
159731,2022-02-15 00:00:00,2022-02-15,0.943,0.952,0.94,0.952,3953608,3735885.1,0.009,0.954
159731,2022-02-16 00:00:00,2022-02-16,0.911,0.958,0.911,0.953,2948000,2816056.0,0.001,0.105
