stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002795,2025-01-02 00:00:00,2025-01-02,4.11,4.13,4.23,4.05,16134400,66962881.3,1.23,0.05,3.71,4.08
002795,2025-01-03 00:00:00,2025-01-03,4.13,3.82,4.17,3.82,18440000,72501571.92,-7.51,-0.31,4.24,4.13
002795,2025-01-06 00:00:00,2025-01-06,3.82,3.77,3.84,3.61,12159100,45556494.0,-1.31,-0.05,2.8,3.82
002795,2025-01-07 00:00:00,2025-01-07,3.76,3.93,3.94,3.76,13346200,51561914.64,4.24,0.16,3.07,3.77
002795,2025-01-08 00:00:00,2025-01-08,3.94,3.95,3.98,3.83,13746200,53746683.16,0.51,0.02,3.16,3.93
002795,2025-01-09 00:00:00,2025-01-09,3.95,4.0,4.02,3.93,9823900,39236108.04,1.27,0.05,2.26,3.95
002795,2025-01-10 00:00:00,2025-01-10,4.0,3.81,4.04,3.81,10464500,41128356.96,-4.75,-0.19,2.41,4.0
002795,2025-01-13 00:00:00,2025-01-13,3.74,3.87,3.9,3.62,13178500,49924524.24,1.57,0.06,3.03,3.81
002795,2025-01-14 00:00:00,2025-01-14,3.87,4.14,4.14,3.87,14283500,57810024.92,6.98,0.27,3.29,3.87
002795,2025-01-15 00:00:00,2025-01-15,4.2,4.14,4.21,4.1,10895200,45190868.8,0.0,0.0,2.51,4.14
002795,2025-01-16 00:00:00,2025-01-16,4.15,4.22,4.25,4.12,9990200,41922078.68,1.93,0.08,2.3,4.14
002795,2025-01-17 00:00:00,2025-01-17,4.23,4.44,4.46,4.15,23903800,103707718.68,5.21,0.22,5.5,4.22
002795,2025-01-20 00:00:00,2025-01-20,4.43,4.5,4.58,4.42,22242200,99868543.56,1.35,0.06,5.12,4.44
002795,2025-01-21 00:00:00,2025-01-21,4.52,4.62,4.62,4.43,17920300,81434660.18,2.67,0.12,4.12,4.5
002795,2025-01-22 00:00:00,2025-01-22,4.62,4.6,4.71,4.49,21181900,97618466.48,-0.43,-0.02,4.87,4.62
002795,2025-01-23 00:00:00,2025-01-23,4.6,4.88,4.99,4.59,34638200,168230877.44,6.09,0.28,7.97,4.6
002795,2025-01-24 00:00:00,2025-01-24,4.79,4.96,4.98,4.74,30535800,148311431.31,1.64,0.08,7.02,4.88
002795,2025-01-27 00:00:00,2025-01-27,5.0,5.02,5.21,4.97,24316600,123335943.96,1.21,0.06,5.59,4.96
002795,2025-02-05 00:00:00,2025-02-05,5.03,4.93,5.13,4.91,19064800,94936612.48,-1.79,-0.09,4.39,5.02
002795,2025-02-06 00:00:00,2025-02-06,4.93,5.0,5.07,4.82,23016500,113637238.48,1.42,0.07,5.29,4.93
002795,2025-02-07 00:00:00,2025-02-07,4.99,5.02,5.09,4.93,19432900,97209651.88,0.4,0.02,4.47,5.0
002795,2025-02-10 00:00:00,2025-02-10,5.03,4.97,5.06,4.89,16742200,82907244.08,-1.0,-0.05,3.85,5.02
002795,2025-02-11 00:00:00,2025-02-11,4.95,4.86,4.98,4.75,24020500,116727506.48,-2.21,-0.11,5.52,4.97
002795,2025-02-12 00:00:00,2025-02-12,4.9,5.0,5.06,4.8,25399100,125367137.69,2.88,0.14,5.84,4.86
002795,2025-02-13 00:00:00,2025-02-13,5.02,5.08,5.13,4.95,21572100,109037986.12,1.6,0.08,4.96,5.0
002795,2025-02-14 00:00:00,2025-02-14,5.09,5.01,5.19,4.98,17953900,91210563.72,-1.38,-0.07,4.13,5.08
002795,2025-02-17 00:00:00,2025-02-17,5.03,4.95,5.04,4.9,14402600,71494174.36,-1.2,-0.06,3.31,5.01
002795,2025-02-18 00:00:00,2025-02-18,4.95,4.94,5.05,4.88,17727400,87815912.8,-0.2,-0.01,4.08,4.95
002795,2025-02-19 00:00:00,2025-02-19,4.95,4.97,4.99,4.88,14268400,70332199.32,0.61,0.03,3.28,4.94
002795,2025-02-20 00:00:00,2025-02-20,4.97,5.47,5.47,4.95,34301900,180783010.54,10.06,0.5,7.89,4.97
002795,2025-02-21 00:00:00,2025-02-21,5.47,5.39,5.53,5.23,45777800,246457120.12,-1.46,-0.08,10.53,5.47
002795,2025-02-24 00:00:00,2025-02-24,5.39,5.41,5.5,5.31,21320600,115152601.08,0.37,0.02,4.9,5.39
002795,2025-02-25 00:00:00,2025-02-25,5.38,5.43,5.45,5.33,17426400,94199327.18,0.37,0.02,4.01,5.41
002795,2025-02-26 00:00:00,2025-02-26,5.44,5.53,5.6,5.38,21293000,117111571.78,1.84,0.1,4.9,5.43
002795,2025-02-27 00:00:00,2025-02-27,5.55,5.62,5.76,5.5,27869800,156491344.68,1.63,0.09,6.41,5.53
002795,2025-02-28 00:00:00,2025-02-28,5.62,5.57,5.64,5.37,24942600,137608010.28,-0.89,-0.05,5.74,5.62
002795,2025-03-03 00:00:00,2025-03-03,5.58,5.2,5.58,5.17,26527000,140497381.82,-6.64,-0.37,6.1,5.57
002795,2025-03-04 00:00:00,2025-03-04,5.19,5.41,5.47,5.16,17689000,95051908.06,4.04,0.21,4.07,5.2
002795,2025-03-05 00:00:00,2025-03-05,5.5,5.4,5.56,5.3,15885100,86006051.0,-0.18,-0.01,3.65,5.41
002795,2025-03-06 00:00:00,2025-03-06,5.4,5.37,5.5,5.33,15736700,84927230.96,-0.56,-0.03,3.62,5.4
002795,2025-03-07 00:00:00,2025-03-07,5.4,5.38,5.49,5.25,19303600,103248549.72,0.19,0.01,4.44,5.37
002795,2025-03-10 00:00:00,2025-03-10,5.47,5.56,5.92,5.4,59040200,335183696.0,3.35,0.18,13.58,5.38
002795,2025-03-11 00:00:00,2025-03-11,5.65,5.8,5.9,5.56,44710000,256127528.47,4.32,0.24,10.28,5.56
002795,2025-03-12 00:00:00,2025-03-12,5.73,5.82,5.9,5.68,34996700,202615427.5,0.34,0.02,8.05,5.8
002795,2025-03-13 00:00:00,2025-03-13,5.82,5.8,5.95,5.72,36088900,210347890.59,-0.34,-0.02,8.3,5.82
002795,2025-03-14 00:00:00,2025-03-14,5.8,6.05,6.09,5.69,35135800,207828149.0,4.31,0.25,8.08,5.8
002795,2025-03-17 00:00:00,2025-03-17,6.05,6.02,6.2,5.96,24506900,148828975.16,-0.5,-0.03,5.64,6.05
002795,2025-03-18 00:00:00,2025-03-18,6.02,5.87,6.09,5.65,43173400,251898453.98,-2.49,-0.15,9.93,6.02
002795,2025-03-19 00:00:00,2025-03-19,5.84,5.8,5.89,5.75,16017300,92805299.0,-1.19,-0.07,3.68,5.87
002795,2025-03-20 00:00:00,2025-03-20,5.76,5.81,5.85,5.74,9353500,54258848.08,0.17,0.01,2.15,5.8
002795,2025-03-21 00:00:00,2025-03-21,5.88,5.71,5.91,5.66,13163800,75469975.64,-1.72,-0.1,3.03,5.81
002795,2025-03-24 00:00:00,2025-03-24,5.72,5.28,5.76,5.14,28553000,153556036.12,-7.53,-0.43,6.57,5.71
002795,2025-03-25 00:00:00,2025-03-25,5.28,5.11,5.33,5.05,18826000,97311973.68,-3.22,-0.17,4.33,5.28
002795,2025-03-26 00:00:00,2025-03-26,5.06,5.27,5.39,5.05,14060600,74120443.36,3.13,0.16,3.23,5.11
002795,2025-03-27 00:00:00,2025-03-27,5.27,5.22,5.28,5.08,13872000,71942988.88,-0.95,-0.05,3.19,5.27
002795,2025-03-28 00:00:00,2025-03-28,5.22,5.05,5.29,5.05,11388600,58562680.44,-3.26,-0.17,2.62,5.22
