stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002847,2025-01-02 00:00:00,2025-01-02,60.58,62.88,64.78,60.19,6279300,402035283.54,2.75,1.68,2.57,61.2
002847,2025-01-03 00:00:00,2025-01-03,60.78,62.0,64.57,60.78,4257200,271478184.96,-1.4,-0.88,1.74,62.88
002847,2025-01-06 00:00:00,2025-01-06,60.59,58.95,62.46,58.4,4660100,286729554.58,-4.92,-3.05,1.9,62.0
002847,2025-01-07 00:00:00,2025-01-07,58.72,58.97,59.85,58.31,2971900,179095272.96,0.03,0.02,1.21,58.95
002847,2025-01-08 00:00:00,2025-01-08,58.8,59.45,60.1,57.89,3190900,192791664.4,0.81,0.48,1.3,58.97
002847,2025-01-09 00:00:00,2025-01-09,58.83,57.6,59.9,56.6,3696100,219656898.71,-3.11,-1.85,1.51,59.45
002847,2025-01-10 00:00:00,2025-01-10,57.59,56.47,58.01,56.46,2082100,122180610.8,-1.96,-1.13,0.85,57.6
002847,2025-01-13 00:00:00,2025-01-13,56.35,55.6,56.8,54.93,2210000,126108333.05,-1.54,-0.87,0.9,56.47
002847,2025-01-14 00:00:00,2025-01-14,55.9,57.6,57.81,55.28,2766600,160691494.98,3.6,2.0,1.13,55.6
002847,2025-01-15 00:00:00,2025-01-15,57.82,55.52,58.34,55.31,2535100,145964769.7,-3.61,-2.08,1.04,57.6
002847,2025-01-16 00:00:00,2025-01-16,55.48,55.76,56.71,54.72,2305600,132085072.0,0.43,0.24,0.94,55.52
002847,2025-01-17 00:00:00,2025-01-17,55.65,57.51,58.08,54.72,3461200,202990741.34,3.14,1.75,1.41,55.76
002847,2025-01-20 00:00:00,2025-01-20,57.79,56.25,58.7,55.7,3348600,196135643.75,-2.19,-1.26,1.37,57.51
002847,2025-01-21 00:00:00,2025-01-21,56.69,57.1,57.35,55.48,2463000,142754456.89,1.51,0.85,1.01,56.25
002847,2025-01-22 00:00:00,2025-01-22,56.49,55.21,57.11,55.01,3210800,182781127.66,-3.31,-1.89,1.31,57.1
002847,2025-01-23 00:00:00,2025-01-23,54.94,52.82,55.21,52.1,5151900,280378521.0,-4.33,-2.39,2.11,55.21
002847,2025-01-24 00:00:00,2025-01-24,52.59,52.63,53.08,51.52,3356300,180217830.8,-0.36,-0.19,1.37,52.82
002847,2025-01-27 00:00:00,2025-01-27,52.58,51.92,53.42,51.92,1857600,100152020.77,-1.35,-0.71,0.76,52.63
002847,2025-02-05 00:00:00,2025-02-05,52.2,49.33,52.6,49.0,3811600,196080253.06,-4.99,-2.59,1.56,51.92
002847,2025-02-06 00:00:00,2025-02-06,49.1,49.09,49.46,48.1,3512800,176085796.3,-0.49,-0.24,1.44,49.33
002847,2025-02-07 00:00:00,2025-02-07,48.6,49.48,50.0,48.26,2967900,150485164.0,0.79,0.39,1.21,49.09
002847,2025-02-10 00:00:00,2025-02-10,49.49,50.9,51.46,48.82,4481800,231576358.42,2.87,1.42,1.83,49.48
002847,2025-02-11 00:00:00,2025-02-11,51.14,51.95,52.33,50.68,3612000,191228736.0,2.06,1.05,1.48,50.9
002847,2025-02-12 00:00:00,2025-02-12,51.92,50.94,51.92,50.4,2343300,122584132.24,-1.94,-1.01,0.96,51.95
002847,2025-02-13 00:00:00,2025-02-13,50.93,50.38,51.05,50.14,1887400,97960886.86,-1.1,-0.56,0.77,50.94
002847,2025-02-14 00:00:00,2025-02-14,50.03,50.11,50.58,49.01,2772000,141653796.31,-0.54,-0.27,1.13,50.38
002847,2025-02-17 00:00:00,2025-02-17,49.87,49.48,50.06,49.07,1875200,95381026.6,-1.26,-0.63,0.77,50.11
002847,2025-02-18 00:00:00,2025-02-18,49.4,48.62,49.88,48.21,2335600,117899828.57,-1.74,-0.86,0.95,49.48
002847,2025-02-19 00:00:00,2025-02-19,48.12,48.27,48.4,47.64,2061600,101969904.1,-0.72,-0.35,0.84,48.62
002847,2025-02-20 00:00:00,2025-02-20,48.25,49.11,49.57,47.66,2213400,110937498.97,1.74,0.84,0.9,48.27
002847,2025-02-21 00:00:00,2025-02-21,48.93,48.27,49.27,48.2,1971000,98210939.7,-1.71,-0.84,0.81,49.11
002847,2025-02-24 00:00:00,2025-02-24,48.29,50.99,52.25,48.28,5352200,278935048.2,5.63,2.72,2.19,48.27
002847,2025-02-25 00:00:00,2025-02-25,51.3,51.45,52.49,50.73,3166600,168301687.86,0.9,0.46,1.29,50.99
002847,2025-02-26 00:00:00,2025-02-26,51.17,51.76,52.16,50.29,2745900,144557372.78,0.6,0.31,1.12,51.45
