stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002297,2025-01-02 00:00:00,2025-01-02,6.88,6.54,7.01,6.48,24238600,162776034.0,-4.94,-0.34,4.23,6.88
002297,2025-01-03 00:00:00,2025-01-03,6.6,6.07,6.63,6.04,22110200,138039132.0,-7.19,-0.47,3.86,6.54
002297,2025-01-06 00:00:00,2025-01-06,6.08,6.07,6.17,5.83,11529600,69547573.0,0.0,0.0,2.01,6.07
002297,2025-01-07 00:00:00,2025-01-07,6.13,6.38,6.42,6.1,16289200,102762368.5,5.11,0.31,2.84,6.07
002297,2025-01-08 00:00:00,2025-01-08,6.35,6.39,6.51,6.13,15514200,97922521.5,0.16,0.01,2.71,6.38
002297,2025-01-09 00:00:00,2025-01-09,6.4,6.43,6.52,6.35,9073000,58465063.0,0.63,0.04,1.58,6.39
002297,2025-01-10 00:00:00,2025-01-10,6.41,6.18,6.47,6.17,9323800,58825691.0,-3.89,-0.25,1.63,6.43
002297,2025-01-13 00:00:00,2025-01-13,6.12,6.28,6.34,6.01,8453400,52399969.0,1.62,0.1,1.48,6.18
002297,2025-01-14 00:00:00,2025-01-14,6.33,6.49,6.5,6.31,8888100,57140483.35,3.34,0.21,1.55,6.28
002297,2025-01-15 00:00:00,2025-01-15,6.48,6.42,6.56,6.4,6602100,42703795.0,-1.08,-0.07,1.15,6.49
002297,2025-01-16 00:00:00,2025-01-16,6.46,6.42,6.55,6.35,6574000,42358587.0,0.0,0.0,1.15,6.42
002297,2025-01-17 00:00:00,2025-01-17,6.38,6.41,6.45,6.31,6220700,39795267.0,-0.16,-0.01,1.09,6.42
002297,2025-01-20 00:00:00,2025-01-20,6.45,6.52,6.61,6.39,8816000,57440282.0,1.72,0.11,1.54,6.41
002297,2025-01-21 00:00:00,2025-01-21,6.52,6.44,6.55,6.38,6153000,39601400.0,-1.23,-0.08,1.07,6.52
002297,2025-01-22 00:00:00,2025-01-22,6.32,6.25,6.33,6.23,7320700,45924889.0,-2.95,-0.19,1.28,6.44
002297,2025-01-23 00:00:00,2025-01-23,6.32,6.27,6.43,6.27,6960500,44337427.0,0.32,0.02,1.21,6.25
002297,2025-01-24 00:00:00,2025-01-24,6.29,6.29,6.32,6.22,5956200,37339156.0,0.32,0.02,1.04,6.27
002297,2025-01-27 00:00:00,2025-01-27,6.33,6.27,6.42,6.23,6660800,42112221.24,-0.32,-0.02,1.16,6.29
002297,2025-02-05 00:00:00,2025-02-05,6.32,6.38,6.4,6.3,6612900,42013007.7,1.75,0.11,1.15,6.27
002297,2025-02-06 00:00:00,2025-02-06,6.35,6.47,6.47,6.32,9545600,61338960.0,1.41,0.09,1.67,6.38
002297,2025-02-07 00:00:00,2025-02-07,6.5,6.53,6.61,6.46,13123800,85747417.0,0.93,0.06,2.29,6.47
002297,2025-02-10 00:00:00,2025-02-10,6.55,6.61,6.62,6.52,8420300,55300591.0,1.23,0.08,1.47,6.53
002297,2025-02-11 00:00:00,2025-02-11,6.61,6.53,6.61,6.47,8597500,56043520.0,-1.21,-0.08,1.5,6.61
002297,2025-02-12 00:00:00,2025-02-12,6.49,6.58,6.58,6.49,6641700,43431209.0,0.77,0.05,1.16,6.53
002297,2025-02-13 00:00:00,2025-02-13,6.58,6.49,6.66,6.48,9126900,59654338.0,-1.37,-0.09,1.59,6.58
002297,2025-02-14 00:00:00,2025-02-14,6.46,6.43,6.51,6.41,8042800,51827148.0,-0.92,-0.06,1.4,6.49
002297,2025-02-17 00:00:00,2025-02-17,6.46,6.52,6.58,6.44,8274700,53801165.0,1.4,0.09,1.44,6.43
002297,2025-02-18 00:00:00,2025-02-18,6.5,6.4,6.53,6.34,9807100,62957711.77,-1.84,-0.12,1.71,6.52
002297,2025-02-19 00:00:00,2025-02-19,6.4,6.54,6.54,6.4,8568700,55622776.5,2.19,0.14,1.5,6.4
002297,2025-02-20 00:00:00,2025-02-20,6.51,6.61,6.65,6.5,10675000,70351264.0,1.07,0.07,1.86,6.54
002297,2025-02-21 00:00:00,2025-02-21,6.6,6.61,6.65,6.52,10032200,66017518.0,0.0,0.0,1.75,6.61
