stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002388,2010-03-23,83000000,83000000.0,0,上市前股本
002388,2010-03-31,111000000,88600000.0,22400000,首发A股上市
002388,2010-07-13,111000000,83000000.0,28000000,首发限售股份上市
002388,2011-05-20,199800000,149400000.0,50400000,转增股上市
002388,2013-04-19,199800000,17550000.0,182250000,首发限售股份上市
002388,2015-06-30,199800000,13341336.0,186458664,高管股份变动
002388,2015-08-13,199800000,17788448.0,182011552,高管股份变动
002388,2015-08-20,399600000,35576896.0,364023104,转增股上市
002388,2016-06-30,399600000,17788448.0,381811552,高管股份变动
002388,2017-06-29,399600000,,399600000,高管股份变动
002388,2017-06-30,503766600,104166600.0,399600000,增发A股上市
002388,2020-06-30,503766600,124627520.0,379139080,高管股份变动
002388,2020-07-10,503766600,53544220.0,450222380,网下配售股份上市
002388,2020-08-05,503766600,20460920.0,483305680,网下配售股份上市
002388,2021-06-18,510464100,27158420.0,483305680,限制性股票
002388,2022-07-20,507725100,24419420.0,483305680,回购
002388,2023-04-27,507725100,29665810.0,478059290,高管股份变动
002388,2023-10-30,507725100,8680250.0,499044850,高管股份变动
002388,2023-11-15,505482600,6437750.0,499044850,回购
002388,2023-12-20,512413600,13368750.0,499044850,限制性股票
002388,2024-07-15,510697600,11652750.0,499044850,回购
002388,2024-12-13,510697600,13226667.0,497470933,高管股份变动
002388,2024-12-31,510697600,6936667.0,503760933,高管股份变动
002388,2025-01-03,510697600,4169047.0,506528553,股权激励限售流通股上市
002388,2025-06-13,510697600,4475522.0,506222078,高管股份变动
002388,2025-06-30,510697600,4474105.0,506223495,高管股份变动
002388,2025-12-31,510697600,4569155.0,506128445,高管股份变动
