stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002067,2006-08-18,150000000,150000000,0,上市前股本
002067,2006-08-31,230000000,166000000,64000000,首发A股上市
002067,2006-12-15,230000000,150000000,80000000,网下配售股份上市
002067,2007-05-28,299000000,195000000,104000000,送股上市
002067,2007-11-01,392000000,199000000,193000000,增发A股上市
002067,2009-09-15,392000000,62962500,329037500,首发限售股份上市
002067,2010-11-15,392000000,62962500,329037500,网下配售股份上市
002067,2011-07-04,546975500,217938000,329037500,增发A股上市
002067,2011-12-31,546975500,217938000,329037500,定期报告
002067,2012-06-30,546975500,216688000,330287500,定期报告
002067,2012-07-04,546975500,67962500,479013000,网下配售股份上市
002067,2012-07-05,546975500,66712500,480263000,股份性质变更
002067,2012-07-09,1093951000,133425000,960526000,转增股上市
002067,2014-07-04,1093951000,133425000,960526000,网下配售股份上市
002067,2015-12-31,1093951000,133650000,960301000,高管股份变动
002067,2017-07-24,1128451000,168150000,960301000,限制性股票
002067,2017-12-31,1128451000,168173100,960277900,高管股份变动
002067,2018-06-30,1128451000,168181100,960269900,高管股份变动
002067,2018-07-26,1128451000,153573100,974877900,股权激励限售流通股上市
002067,2018-12-27,1128451000,153550000,974901000,高管股份变动
002067,2018-12-28,1111201000,136300000,974901000,回购
002067,2019-06-30,1111201000,137625000,973576000,高管股份变动
002067,2020-12-31,1111201000,137750000,973451000,高管股份变动
002067,2021-03-30,1111201000,137750000,973451000,高管股份变动
002067,2021-03-31,1156866373,137750000,1019116373,债转股上市
002067,2021-06-30,1174417138,137625000,1036792138,"债转股上市,高管股份变动"
002067,2021-09-27,1193923013,137625000,1056298013,债转股上市
002067,2021-09-30,1193923307,137625000,1056298307,债转股上市
002067,2021-12-31,1193928835,137625000,1056303835,债转股上市
002067,2022-03-31,1193939716,137585700,1056354016,"债转股上市,高管股份变动"
002067,2022-06-30,1193941921,137585700,1056356221,债转股上市
002067,2022-09-30,1193944478,137585700,1056358778,债转股上市
002067,2022-12-31,1193945360,137585700,1056359660,债转股上市
002067,2023-03-31,1193964858,137501775,1056463083,"债转股上市,高管股份变动"
002067,2023-06-30,1193965446,137501775,1056463671,债转股上市
002067,2023-12-29,1193974856,137501775,1056473081,债转股上市
002067,2024-03-29,1193975326,137250000,1056725326,"债转股上市,高管股份变动"
002067,2024-06-28,1193975620,137250000,1056725620,债转股上市
002067,2024-11-07,1182035820,137250000,1044785820,回购
002067,2024-12-31,1253179641,137250000,1115929641,债转股上市
002067,2025-03-31,1257198070,137250000,1119948070,债转股上市
002067,2025-06-30,1257228448,137250000,1119978448,债转股上市
002067,2025-09-05,1344762495,137250000,1207512495,债转股上市
002067,2025-09-22,1378469256,137250000,1241219256,债转股上市
002067,2025-09-30,1421294023,137250000,1284044023,债转股上市
002067,2025-10-10,1433219882,137250000,1295969882,债转股上市
002067,2025-10-22,1474853853,137250000,1337603853,债转股上市
