stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002027,2004-07-20,82975969,,0,上市前股本
002027,2004-08-04,111975969,,29000000,首发A股上市
002027,2005-05-11,223951938,,58000000,转增股上市
002027,2005-11-04,223951938,,58000000,股份性质变更
002027,2005-11-10,223951938,148551938.0,75400000,送股上市
002027,2006-04-11,302335116,200566176.0,101768940,转增股上市
002027,2006-11-10,302335116,169846115.0,132489001,股改限售流通股上市
002027,2007-06-30,302335116,165323571.0,137011545,高管股份变动
002027,2008-01-22,302335116,150933082.0,151402034,股改限售流通股上市
002027,2008-11-13,302335116,113037777.0,189297339,股改限售流通股上市
002027,2009-06-30,302335116,111166198.0,191168918,定期报告
002027,2010-06-30,302335116,109773764.0,192561352,定期报告
002027,2010-12-31,302335116,109783764.0,192551352,定期报告
002027,2011-06-30,302335116,107690114.0,194645002,定期报告
002027,2011-12-31,302335116,107653388.0,194681728,定期报告
002027,2012-06-30,302335116,107645491.0,194689625,定期报告
002027,2013-06-30,302335116,107600168.0,194734948,高管股份变动
002027,2013-12-31,302335116,108271993.0,194063123,高管股份变动
002027,2014-08-01,302335116,106928268.0,195406848,高管股份变动
002027,2014-08-06,302335116,98846299.0,203488817,股改限售流通股上市
002027,2014-12-31,302335116,97502648.0,204832468,高管股份变动
002027,2015-06-30,302335116,97441534.0,204893582,高管股份变动
002027,2015-12-23,4115891498,3910997916.0,204893582,增发A股上市
002027,2016-04-07,4368416750,4163523168.0,204893582,增发A股上市
002027,2016-06-24,4368416750,4114894172.0,253522578,高管股份变动
002027,2016-06-30,8736833500,8229788344.0,507045156,转增股上市
002027,2016-12-26,8736833500,8229604902.0,507228598,高管股份变动
002027,2016-12-29,8736833500,5193558458.0,3543275042,网下配售股份上市
002027,2017-04-17,8736833500,4688507954.0,4048325546,网下配售股份上市
002027,2017-06-30,8736833500,4591249762.0,4145583738,高管股份变动
002027,2017-07-06,12231566900,6427749667.0,5803817233,转增股上市
002027,2017-12-31,12231566900,6427492848.0,5804074052,股份性质变更
002027,2018-06-29,14677880280,7712991418.0,6964888862,转增股上市
002027,2018-12-31,14677880280,0.0,14677880280,"网下配售股份上市,高管股份变动"
002027,2021-09-28,14442199726,0.0,14442199726,回购
