stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002056,2006-07-04,120000000,120000000,0,上市前股本
002056,2006-07-18,180000000,132000000,48000000,首发A股上市
002056,2006-11-02,180000000,120000000,60000000,网下配售股份上市
002056,2007-02-27,180000000,120005000,59995000,高管股份变动
002056,2007-08-02,180000000,114005000,65995000,首发限售股份上市
002056,2007-10-11,180000000,114007100,65992900,高管股份变动
002056,2007-10-12,205450000,114007100,91442900,增发A股上市
002056,2008-05-06,410900000,228013150,182886850,转增股上市
002056,2008-12-31,410900000,228003150,182896850,定期报告
002056,2009-08-03,410900000,3150,410896850,首发限售股份上市
002056,2011-02-21,425900000,15003150,410896850,限制性股票
002056,2011-06-30,425900000,15003150,410896850,高管股份变动
002056,2012-03-16,410900000,3150,410896850,回购
002056,2012-06-30,410900000,2370,410897630,定期报告
002056,2013-12-31,410900000,1780,410898220,高管股份变动
002056,2014-06-30,410900000,84885,410815115,高管股份变动
002056,2015-12-31,410900000,91050,410808950,高管股份变动
002056,2016-04-28,410900000,83550,410816450,高管股份变动
002056,2016-05-06,821800000,167100,821632900,转增股上市
002056,2016-06-30,821800000,182100,821617900,高管股份变动
002056,2016-12-31,821800000,206100,821593900,高管股份变动
002056,2017-04-26,1643600000,412200,1643187800,转增股上市
002056,2017-06-30,1643600000,966450,1642633550,高管股份变动
002056,2017-12-31,1643600000,1033725,1642566275,高管股份变动
002056,2018-06-30,1643600000,1107165,1642492835,高管股份变动
002056,2018-12-26,1643600000,1189665,1642410335,高管股份变动
002056,2019-06-30,1643600000,19227165,1624372835,高管股份变动
002056,2019-12-31,1643600000,19242165,1624357835,高管股份变动
002056,2020-06-30,1643600000,19260065,1624339935,高管股份变动
002056,2020-12-31,1643600000,19559589,1624040411,高管股份变动
002056,2021-06-16,1626712074,22577539,1604134535,"回购,高管股份变动"
002056,2022-06-30,1626712074,29653330,1597058744,高管股份变动
002056,2022-12-31,1626712074,22691764,1604020310,高管股份变动
002056,2023-04-05,1626712074,22688764,1604023310,高管股份变动
002056,2023-12-31,1626712074,1654065,1625058009,高管股份变动
002056,2025-06-30,1626712074,1680465,1625031609,高管股份变动
