stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002077,2006-10-20,120000000,120000000.0,0,上市前股本
002077,2006-10-30,180000000,132000000.0,48000000,首发A股上市
002077,2007-02-16,180000000,120000000.0,60000000,网下配售股份上市
002077,2007-06-07,252000000,168000000.0,84000000,转增股上市
002077,2007-11-20,252000000,145205620.0,106794380,首发限售股份上市
002077,2010-12-10,252000000,8019307.0,243980693,首发限售股份上市
002077,2013-12-10,252000000,,252000000,首发限售股份上市
002077,2015-04-09,410000000,158000000.0,252000000,增发A股上市
002077,2015-12-31,410000000,158007500.0,251992500,高管股份变动
002077,2016-05-11,504098513,252106013.0,251992500,增发A股上市
002077,2016-06-24,580348513,328356013.0,251992500,增发A股上市
002077,2016-06-30,580348513,328356013.0,251992500,股份性质变更
002077,2016-12-31,580348513,329091996.0,251256517,高管股份变动
002077,2017-05-24,580348513,328358513.0,251990000,高管股份变动
002077,2017-05-26,580348513,282887586.0,297460927,网下配售股份上市
002077,2017-06-26,580348513,206637586.0,373710927,网下配售股份上市
002077,2017-12-31,580348513,206632586.0,373715927,高管股份变动
002077,2018-04-23,580348513,48632586.0,531715927,网下配售股份上市
002077,2018-12-31,580348513,48627586.0,531720927,高管股份变动
002077,2019-05-31,580348513,39745938.0,540602575,网下配售股份上市
002077,2020-06-30,580348513,36002763.0,544345750,高管股份变动
002077,2021-06-30,580348513,35986788.0,544361725,高管股份变动
002077,2021-12-31,580348513,13280891.0,567067622,高管股份变动
002077,2022-06-30,580348513,,580348513,高管股份变动
