stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002691,2012-07-13,150000000,150000000,0,上市前股本
002691,2012-07-23,200000000,150000000,50000000,首发A股上市
002691,2012-12-31,200000000,150001000,49999000,定期报告
002691,2013-06-30,200000000,150000900,49999100,高管股份变动
002691,2013-07-31,200000000,139214646,60785354,首发限售股份上市
002691,2013-12-31,200000000,139396452,60603548,高管股份变动
002691,2014-02-07,200000000,134396452,65603548,首发限售股份上市
002691,2014-12-31,200000000,133910230,66089770,高管股份变动
002691,2015-06-30,200000000,133639660,66360340,高管股份变动
002691,2015-07-31,200000000,1674985,198325015,首发限售股份上市
002691,2015-12-31,200000000,1285961,198714039,高管股份变动
002691,2016-06-30,200000000,1234039,198765961,高管股份变动
002691,2016-12-31,200000000,667642,199332358,高管股份变动
002691,2017-12-31,200000000,759777,199240223,高管股份变动
002691,2018-06-01,200000000,535236,199464764,高管股份变动
002691,2018-06-11,340000000,909901,339090099,转增股上市
002691,2018-06-30,340000000,909900,339090100,高管股份变动
002691,2019-06-30,340000000,909899,339090101,高管股份变动
002691,2020-12-31,340000000,1000971,338999029,高管股份变动
002691,2021-06-30,340000000,707183,339292817,高管股份变动
002691,2021-12-31,340000000,709958,339290042,高管股份变动
002691,2022-06-30,340000000,709264,339290736,高管股份变动
002691,2023-06-30,340000000,4260063,335739937,高管股份变动
002691,2023-12-31,340000000,4359741,335640259,高管股份变动
002691,2024-06-30,340000000,4019695,335980305,高管股份变动
002691,2025-12-31,340000000,4020570,335979430,高管股份变动
