stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
003001,2015-12-31,30000000,30000000,,其他变动原因
003001,2016-01-18,30000000,30000000,,新三板上市
003001,2016-04-21,30300000,30225002,74998.0,增发A股上市
003001,2016-07-13,42420000,42315003,104997.0,转增股上市
003001,2016-11-16,42420000,28665002,13754998.0,首发限售股份上市
003001,2017-01-13,43459290,29704292,13754998.0,增发A股上市
003001,2017-06-01,43459290,29073205,14386085.0,网下配售股份上市
003001,2017-06-09,60843006,40702487,20140519.0,转增股上市
003001,2019-05-24,72881484,72881484,,上市前股本
003001,2020-09-24,97175312,72881484,24293828.0,首发A股上市
003001,2021-04-23,98385312,74091484,24293828.0,限制性股票
003001,2021-05-14,127537903,96045561,31492342.0,转增股上市
003001,2021-10-19,127537903,83821933,43715970.0,首发限售股份上市
003001,2021-12-22,127537903,83974803,43563100.0,高管股份变动
003001,2021-12-24,127537903,79933572,47604331.0,首发限售股份上市
003001,2022-02-18,127926796,80322465,47604331.0,限制性股票
003001,2022-04-14,127926796,75397638,52529158.0,首发限售股份上市
003001,2022-05-26,127926796,79159852,48766944.0,高管股份变动
003001,2022-05-30,127926796,78876597,49050199.0,股权激励限售流通股上市
003001,2022-07-07,127750726,78700527,49050199.0,回购
003001,2022-12-31,127750726,78426152,49324574.0,股份性质变更
003001,2023-01-31,127750726,78416883,49333843.0,高管股份变动
003001,2023-05-11,127750726,78700527,49050199.0,高管股份变动
003001,2023-05-16,127750726,78618999,49131727.0,股权激励限售流通股上市
003001,2023-06-30,127750726,78375586,49375140.0,高管股份变动
003001,2023-07-05,127330477,77955337,49375140.0,回购
003001,2023-09-21,127330477,77939658,49390819.0,高管股份变动
003001,2024-02-08,127330477,77954890,49375587.0,高管股份变动
003001,2024-04-17,127330477,78280278,49050199.0,高管股份变动
003001,2024-05-09,127330477,77955640,49374837.0,高管股份变动
003001,2024-05-13,127330477,4668300,122662177.0,首发限售股份上市
003001,2024-06-27,127330477,54159177,73171300.0,高管股份变动
003001,2024-06-28,126731886,53560586,73171300.0,回购
003001,2024-12-31,126731886,53321485,73410401.0,高管股份变动
003001,2025-06-27,126334151,52923750,73410401.0,回购
003001,2025-06-28,126504251,48869949,77634302.0,"高管股份变动,自主行权"
003001,2025-06-30,126558626,49193240,77365386.0,"高管股份变动,自主行权"
003001,2025-07-07,176165288,68834979,107330309.0,转增股上市
003001,2025-08-26,176661568,68834979,107826589.0,自主行权
003001,2025-08-29,176665939,68840432,107825507.0,"高管股份变动,自主行权"
003001,2025-11-03,176665939,68665143,108000796.0,高管股份变动
003001,2025-11-04,174348474,68665143,105683331.0,回购
003001,2025-12-31,174348474,66855647,107492827.0,高管股份变动
003001,2026-03-31,174362243,66855647,107506596.0,自主行权
