stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002203,2007-12-19,345100000,345100000,0,上市前股本
002203,2008-01-03,400100000,356100000,44000000,首发A股上市
002203,2008-04-16,400100000,345100000,55000000,网下配售股份上市
002203,2009-01-16,400100000,272018100,128081900,首发限售股份上市
002203,2010-05-28,400100000,220860770,179239230,首发限售股份上市
002203,2011-01-17,400100000,35470342,364629658,首发限售股份上市
002203,2011-06-30,400100000,33611783,366488217,定期报告
002203,2011-12-26,516012209,43695317,472316892,配售A股上市
002203,2012-06-06,774018313,65542975,708475338,转增股上市
002203,2012-06-30,774018313,58921342,715096971,定期报告
002203,2012-12-31,774018313,52689730,721328583,高管股份变动
002203,2013-06-30,774018313,51217876,722800437,高管股份变动
002203,2013-12-31,774018313,45966414,728051899,高管股份变动
002203,2014-06-30,774018313,43260237,730758076,高管股份变动
002203,2014-09-18,1548036626,86520474,1461516152,转增股上市
002203,2015-06-18,1671401113,209884961,1461516152,增发A股上市
002203,2015-06-30,1671401113,203692604,1467708509,高管股份变动
002203,2016-11-08,1671401113,226646374,1444754739,高管股份变动
002203,2016-11-10,1692117113,247362374,1444754739,限制性股票
002203,2017-06-30,1692117113,220292342,1471824771,高管股份变动
002203,2017-09-19,1696017113,224192342,1471824771,限制性股票
002203,2017-11-10,1696017113,218056142,1477960971,股权激励限售流通股上市
002203,2017-12-26,1696017113,218891142,1477125971,高管股份变动
002203,2017-12-27,1695598113,218472142,1477125971,回购
002203,2018-06-27,1695598113,192038735,1503559378,高管股份变动
002203,2018-06-29,1695598113,68674248,1626923865,网下配售股份上市
002203,2018-10-25,1952458432,325534567,1626923865,增发A股上市
002203,2018-11-16,1952458432,317675367,1634783065,股权激励限售流通股上市
002203,2018-12-31,1952458432,318620367,1633838065,高管股份变动
002203,2019-01-21,1952107432,318269367,1633838065,回购
002203,2019-10-31,1952107432,321606867,1630500565,高管股份变动
002203,2019-11-11,1952107432,126551245,1825556187,网下配售股份上市
002203,2020-06-04,1952108260,126551245,1825557015,债转股上市
002203,2020-06-30,1952108464,113268964,1838839500,债转股上市
002203,2020-09-30,1952111773,113268964,1838842809,债转股上市
002203,2020-11-10,1952111773,103594764,1848517009,股权激励限售流通股上市
002203,2020-12-31,1952112385,104775664,1847336721,"债转股上市,高管股份变动"
002203,2021-03-31,1952112793,104775664,1847337129,"债转股上市,高管股份变动"
002203,2021-04-12,1952112895,104775664,1847337231,债转股上市
002203,2021-04-16,1955800811,104775664,1851025147,债转股上市
002203,2021-06-16,1966837619,104775664,1862061955,债转股上市
002203,2021-06-30,1966839051,104775664,1862063387,债转股上市
002203,2021-08-20,1966849140,104775664,1862073476,债转股上市
002203,2021-11-04,1966849346,104775664,1862073682,债转股上市
002203,2021-11-09,1966849346,42970967,1923878379,网下配售股份上市
002203,2021-11-10,1966849758,42970967,1923878791,债转股上市
002203,2021-11-11,1966734864,42794567,1923940297,"债转股上市,回购"
002203,2021-11-17,1966735689,42794567,1923941122,债转股上市
002203,2021-12-14,1966736204,42794567,1923941637,债转股上市
002203,2021-12-24,1966736307,42794567,1923941740,债转股上市
002203,2022-03-24,1966736513,42794567,1923941946,债转股上市
002203,2022-03-31,1966736616,42794567,1923942049,债转股上市
002203,2022-04-15,1966737131,42794567,1923942564,债转股上市
002203,2022-06-30,1966737749,42794567,1923943182,债转股上市
002203,2022-09-30,1966739270,42794567,1923944703,债转股上市
002203,2022-12-30,1983196441,42794567,1940401874,债转股上市
002203,2023-03-09,1984919211,42794567,1942124644,债转股上市
002203,2023-03-31,1986461619,62680478,1923781141,"债转股上市,高管股份变动"
002203,2023-06-30,1989547267,62680478,1926866789,债转股上市
002203,2023-08-29,1991860891,62680478,1929180413,债转股上市
002203,2023-09-04,1991860995,62680478,1929180517,债转股上市
002203,2023-09-28,1992232585,62567978,1929664607,"债转股上市,高管股份变动"
002203,2023-10-19,1994966544,62567978,1932398566,债转股上市
002203,2023-12-29,1998319478,62567978,1935751500,债转股上市
002203,2024-03-29,1998319582,62567978,1935751604,债转股上市
002203,2024-06-28,1998319791,63238253,1935081538,"债转股上市,高管股份变动"
002203,2024-07-04,1998319791,65671103,1932648688,高管股份变动
002203,2024-09-30,1998319791,68390978,1929928813,高管股份变动
002203,2024-12-31,1998320004,70148453,1928171551,"债转股上市,高管股份变动"
002203,2025-03-31,1998320004,70129703,1928190301,高管股份变动
002203,2025-05-15,1998320323,70129703,1928190620,债转股上市
002203,2025-06-22,2001129937,70129703,1931000234,债转股上市
002203,2025-08-04,2052185305,70129703,1982055602,债转股上市
002203,2025-08-12,2070236865,70129703,2000107162,债转股上市
002203,2025-08-20,2096450823,70129703,2026321120,债转股上市
002203,2025-08-26,2136025127,70129703,2065895424,债转股上市
002203,2025-08-27,2150862778,70129703,2080733075,债转股上市
002203,2025-09-01,2198298971,70129703,2128169268,债转股上市
002203,2025-09-19,2269522983,70129703,2199393280,债转股上市
002203,2025-09-26,2291755274,79614005,2212141269,"债转股上市,高管股份变动"
