stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002090,2006-11-16,51000000,51000000,0,上市前股本
002090,2006-11-24,68000000,54400000,13600000,首发A股上市
002090,2007-03-05,68000000,54401300,13598700,高管股份变动
002090,2007-03-08,68000000,51001300,16998700,首发限售股份上市
002090,2007-03-16,102000000,76501950,25498050,转增股上市
002090,2007-12-31,102000000,76501462,25498538,高管股份变动
002090,2009-12-03,102000000,76501462,25498538,股份性质变更
002090,2009-12-08,102000000,21314373,80685627,首发限售股份上市
002090,2009-12-31,102000000,14260873,87739127,定期报告
002090,2010-05-19,102000000,12653399,89346601,股份性质变更
002090,2010-05-26,204000000,25306798,178693202,转增股上市
002090,2010-12-31,204000000,23056348,180943652,定期报告
002090,2011-06-30,204000000,22337548,181662452,定期报告
002090,2011-12-31,204000000,19167298,184832702,定期报告
002090,2012-06-30,204000000,18812360,185187640,定期报告
002090,2012-12-31,204000000,17626357,186373643,定期报告
002090,2013-06-30,204000000,18890257,185109743,高管股份变动
002090,2013-12-31,204000000,17330051,186669949,高管股份变动
002090,2014-06-30,204000000,17330651,186669349,高管股份变动
002090,2014-09-30,207380000,17330651,190049349,期权行权
002090,2014-12-31,207877500,16500448,191377052,期权行权
002090,2015-07-07,226318404,34941352,191377052,增发A股上市
002090,2015-11-21,230259254,34941352,195317902,自主行权
002090,2015-12-31,231630654,35618902,196011752,"期权行权,高管股份变动"
002090,2016-01-31,231703604,34941352,196762252,自主行权
002090,2016-02-29,231718904,34941352,196777552,自主行权
002090,2016-06-30,231718904,37352254,194366650,高管股份变动
002090,2016-08-09,235258704,37352254,197906450,自主行权
002090,2016-08-10,235294004,37352254,197941750,自主行权
002090,2016-08-11,235355604,37352254,198003350,自主行权
002090,2016-08-12,235367084,37352254,198014830,自主行权
002090,2016-08-15,235372184,37352254,198019930,自主行权
002090,2016-08-16,235373184,37352254,198020930,自主行权
002090,2016-08-17,235448784,37352254,198096530,自主行权
002090,2016-08-18,235449784,37352254,198097530,自主行权
002090,2016-08-19,235458984,37352254,198106730,自主行权
002090,2016-08-22,235506484,37352254,198154230,自主行权
002090,2016-09-05,235594184,37352254,198241930,自主行权
002090,2016-09-06,235600184,37352254,198247930,自主行权
002090,2016-09-07,235634384,37352254,198282130,自主行权
002090,2016-09-08,235637884,37352254,198285630,自主行权
002090,2016-09-09,235642084,37352254,198289830,自主行权
002090,2016-09-12,235707884,37352254,198355630,自主行权
002090,2016-09-14,235710884,37352254,198358630,自主行权
002090,2016-09-19,235714584,37352254,198362330,自主行权
002090,2016-09-20,235718884,37352254,198366630,自主行权
002090,2016-09-21,235725184,37352254,198372930,自主行权
002090,2016-09-22,235729684,37352254,198377430,自主行权
002090,2016-09-23,235760684,37352254,198408430,自主行权
002090,2016-09-26,235778884,37352254,198426630,自主行权
002090,2016-09-27,235779884,37352254,198427630,自主行权
002090,2016-09-29,235780384,37352254,198428130,自主行权
002090,2016-10-10,235780884,37352254,198428630,自主行权
002090,2016-10-13,235804384,37352254,198452130,自主行权
002090,2016-10-14,235822884,37352254,198470630,自主行权
002090,2016-10-17,235824384,37352254,198472130,自主行权
002090,2016-10-18,235825384,37352254,198473130,自主行权
002090,2016-10-19,235835384,37352254,198483130,自主行权
002090,2016-10-20,235843384,37352254,198491130,自主行权
002090,2016-11-04,235853084,37352254,198500830,自主行权
002090,2016-11-07,235854084,37352254,198501830,自主行权
002090,2016-11-08,235858084,37352254,198505830,自主行权
002090,2016-11-09,235860084,37352254,198507830,自主行权
002090,2016-11-10,235861584,37352254,198509330,自主行权
002090,2016-11-14,235862084,37352254,198509830,自主行权
002090,2016-11-15,235864084,37352254,198511830,自主行权
002090,2016-11-17,235864884,37352254,198512630,自主行权
002090,2016-11-24,235870884,37352254,198518630,自主行权
002090,2016-11-29,235874884,37352254,198522630,自主行权
002090,2016-11-30,235884884,37352254,198532630,自主行权
002090,2016-12-02,235886884,37352254,198534630,自主行权
002090,2016-12-07,235887284,37352254,198535030,自主行权
002090,2016-12-09,235893884,37352254,198541630,自主行权
002090,2016-12-13,235921984,37352254,198569730,自主行权
002090,2016-12-15,235927984,37352254,198575730,自主行权
002090,2016-12-16,235933584,37352254,198581330,自主行权
002090,2016-12-20,236470584,37352254,199118330,自主行权
002090,2016-12-22,236533584,37352254,199181330,自主行权
002090,2016-12-26,236534934,37352254,199182680,自主行权
002090,2016-12-27,236536384,37352254,199184130,自主行权
