stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
003023,2019-06-21,60732000,60732000,,上市前股本
003023,2020-12-02,81032000,60732000,20300000.0,首发A股上市
003023,2021-12-13,81032000,41510179,39521821.0,首发限售股份上市
003023,2021-12-31,81032000,41524879,39507121.0,股份性质变更
003023,2022-05-06,81032000,41500879,39531121.0,首发限售股份上市
003023,2022-05-20,81032000,41503279,39528721.0,高管股份变动
003023,2022-05-27,105341600,53954263,51387337.0,转增股上市
003023,2022-11-11,105341600,53944903,51396697.0,首发限售股份上市
003023,2022-12-31,105341600,53932423,51409177.0,股份性质变更
003023,2023-12-18,105341600,52992679,52348921.0,首发限售股份上市
003023,2023-12-31,105341600,53006719,52334881.0,高管股份变动
003023,2024-06-30,105341600,53010619,52330981.0,股份性质变更
003023,2024-11-26,105341600,269256,105072344.0,首发限售股份上市
003023,2024-12-31,105341600,269256,105072344.0,股份性质变更
003023,2025-06-30,105341600,273806,105067794.0,股份性质变更
003023,2025-09-30,105341600,239486,105102114.0,"首发限售股份上市,股份性质变更"
003023,2025-12-31,105341600,221286,105120314.0,股份性质变更
