stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002114,2007-01-24,76540000,76540000.0,0,上市前股本
002114,2007-02-01,102140000,81660000.0,20480000,首发A股上市
002114,2007-05-15,102140000,76540000.0,25600000,网下配售股份上市
002114,2007-12-31,102140000,76540000.0,25600000,定期报告
002114,2008-02-18,102140000,62392000.0,39748000,首发限售股份上市
002114,2008-04-30,183852000,112305600.0,71546400,转增股上市
002114,2010-02-24,183852000,0.0,183852000,首发限售股份上市
002114,2011-12-31,183852000,4608000.0,179244000,定期报告
002114,2013-02-18,183852000,,183852000,首发限售股份上市
002114,2013-11-05,271840827,185586427.0,86254400,"增发A股上市,股份性质变更"
002114,2014-06-30,271840827,185587477.0,86253350,高管股份变动
002114,2015-12-31,271840827,185628727.0,86212100,高管股份变动
002114,2016-06-30,271840827,185634227.0,86206600,高管股份变动
002114,2016-11-16,271840827,47800.0,271793027,"网下配售股份上市,其他限售股上市"
002114,2016-12-31,271840827,35750.0,271805077,高管股份变动
002114,2017-01-01,271840827,29825.0,271811002,高管股份变动
002114,2017-02-10,323395267,51584265.0,271811002,增发A股上市
002114,2018-02-13,323395267,51572215.0,271823052,高管股份变动
002114,2018-02-22,323395267,17775.0,323377492,网下配售股份上市
002114,2018-12-31,323395267,18469.0,323376798,高管股份变动
002114,2019-06-30,323395267,21525.0,323373742,高管股份变动
002114,2019-12-31,323395267,4444.0,323390823,高管股份变动
