stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002494,2010-10-12,85000000,85000000,0,上市前股本
002494,2010-10-20,113500000,90700000,22800000,首发A股上市
002494,2011-02-09,113500000,85000000,28500000,首发限售股份上市
002494,2011-11-02,113500000,50925000,62575000,首发限售股份上市
002494,2012-12-31,113500000,51834660,61665340,定期报告
002494,2013-06-30,113500000,51191484,62308516,高管股份变动
002494,2013-11-04,113500000,39191484,74308516,首发限售股份上市
002494,2014-03-04,134030000,59721484,74308516,增发A股上市
002494,2014-05-22,174239000,77637929,96601071,转增股上市
002494,2014-12-31,174239000,76977302,97261698,高管股份变动
002494,2015-03-09,174239000,76363052,97875948,高管股份变动
002494,2015-03-11,174239000,49674052,124564948,网下配售股份上市
002494,2015-04-09,348478000,99348104,249129896,转增股上市
002494,2015-12-31,348478000,101344674,247133326,高管股份变动
002494,2016-06-30,348478000,93704372,254773628,高管股份变动
002494,2016-11-09,348478000,91247372,257230628,高管股份变动
002494,2016-11-10,385560818,128330190,257230628,增发A股上市
002494,2017-06-30,385560818,126372192,259188626,高管股份变动
002494,2017-11-10,385560818,123915192,261645626,高管股份变动
002494,2017-11-13,385560818,90540655,295020163,网下配售股份上市
002494,2017-12-31,385560818,90540780,295020038,高管股份变动
002494,2018-12-06,385560818,90540656,295020162,高管股份变动
002494,2018-12-31,385560818,90540780,295020038,高管股份变动
002494,2019-05-28,385560818,90540656,295020162,高管股份变动
002494,2019-06-30,385560818,90540281,295020537,高管股份变动
002494,2019-11-11,385560818,89613211,295947607,网下配售股份上市
002494,2019-12-31,385560818,90540780,295020038,高管股份变动
002494,2020-12-31,385560818,90540281,295020537,高管股份变动
002494,2022-05-24,377310718,90540281,286770437,回购
002494,2022-06-30,377310718,90540280,286770438,高管股份变动
