stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002775,2014-05-05,90000000,90000000,,上市前股本
002775,2015-06-18,120000000,90000000,30000000.0,首发A股上市
002775,2016-06-29,120000000,63140000,56860000.0,首发限售股份上市
002775,2016-07-07,240000000,126280000,113720000.0,转增股上市
002775,2016-07-25,248000000,134280000,113720000.0,限制性股票
002775,2016-12-31,248000000,134281500,113718500.0,高管股份变动
002775,2017-06-30,248000000,133380000,114620000.0,高管股份变动
002775,2017-07-25,248000000,130893750,117106250.0,股权激励限售流通股上市
002775,2017-09-18,248000000,131197000,116803000.0,高管股份变动
002775,2017-09-19,247980000,131177000,116803000.0,回购
002775,2018-03-04,247980000,126032500,121947500.0,高管股份变动
002775,2018-03-05,247495000,125547500,121947500.0,回购
002775,2018-04-03,320592028,161942900,158649128.0,配售A股上市
002775,2018-06-29,320592028,77128150,243463878.0,首发限售股份上市
002775,2018-06-30,320592028,83250400,237341628.0,高管股份变动
002775,2018-07-09,512947244,133200640,379746604.0,转增股上市
002775,2018-07-13,512947244,133200640,379746604.0,高管股份变动
002775,2018-07-25,512947244,129927496,383019748.0,"网下配售股份上市,股权激励限售流通股上市"
002775,2018-10-12,512947244,130278496,382668748.0,高管股份变动
002775,2018-10-15,512899244,130230496,382668748.0,回购
002775,2018-10-22,512899244,79408096,433491148.0,网下配售股份上市
002775,2018-12-31,512899244,105654496,407244748.0,高管股份变动
002775,2019-03-14,512899244,98246896,414652348.0,高管股份变动
002775,2019-03-15,512826860,98174512,414652348.0,回购
002775,2019-07-25,512826860,96131360,416695500.0,"股权激励限售流通股上市,其他限售股上市"
002775,2019-09-08,512826860,96365360,416461500.0,高管股份变动
002775,2019-09-09,512760300,96298800,416461500.0,回购
002775,2019-12-31,512760300,104313675,408446625.0,高管股份变动
002775,2020-06-30,512760300,96576075,416184225.0,高管股份变动
002775,2020-09-10,512760300,98812075,413948225.0,高管股份变动
002775,2021-03-30,512760300,68111275,444649025.0,高管股份变动
002775,2021-03-31,512767053,68111275,444655778.0,债转股上市
002775,2021-06-30,512767053,66655275,446111778.0,高管股份变动
002775,2022-06-30,512767053,69281700,443485353.0,高管股份变动
002775,2022-09-30,512767053,69281700,443485353.0,债转股上市
002775,2022-12-31,512767053,68572775,444194278.0,高管股份变动
002775,2023-02-21,512767053,66424331,446342722.0,高管股份变动
002775,2023-03-13,612767053,166424331,446342722.0,增发A股上市
002775,2023-09-30,612767053,166440981,446326072.0,高管股份变动
002775,2024-03-31,612767053,164506000,448261053.0,"债转股上市,高管股份变动"
002775,2024-09-30,612767929,164506000,448261929.0,债转股上市
002775,2024-12-30,612790350,164506000,448284350.0,债转股上市
002775,2024-12-31,603355046,164506000,438849046.0,回购
002775,2025-03-31,603355588,164506000,438849588.0,债转股上市
002775,2025-06-30,607735472,164506000,443229472.0,债转股上市
002775,2025-09-30,636230001,164818000,471412001.0,"债转股上市,高管股份变动"
002775,2025-12-31,636248546,164818000,471430546.0,债转股上市
002775,2026-03-12,636268431,164818000,471450431.0,债转股上市
002775,2026-03-13,636268431,64818000,571450431.0,网下配售股份上市
002775,2026-03-31,636275916,64506000,571769916.0,"债转股上市,高管股份变动"
