stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002738,2010-09-25,65000000,65000000,0.0,上市前股本
002738,2014-05-12,90000000,90000000,,上市前股本
002738,2014-12-19,120000000,90000000,30000000.0,首发A股上市
002738,2014-12-31,120000000,90000000,30000000.0,股份性质变更
002738,2015-09-07,124610000,94610000,30000000.0,限制性股票
002738,2015-12-30,124610000,67178000,57432000.0,首发限售股份上市
002738,2015-12-31,124610000,67128000,57482000.0,高管股份变动
002738,2016-06-14,124610000,66848000,57762000.0,高管股份变动
002738,2016-06-20,186915000,100272000,86643000.0,转增股上市
002738,2016-07-05,186915000,99072000,87843000.0,首发限售股份上市
002738,2016-09-07,186915000,97695000,89220000.0,股权激励限售流通股上市
002738,2016-10-26,186915000,97110000,89805000.0,高管股份变动
002738,2016-10-27,186840000,97035000,89805000.0,回购
002738,2016-12-07,192280000,102475000,89805000.0,期权行权
002738,2016-12-28,192430000,102625000,89805000.0,限制性股票
002738,2017-01-09,192430000,91402500,101027500.0,首发限售股份上市
002738,2017-06-30,192430000,89652000,102778000.0,高管股份变动
002738,2017-09-07,192430000,87645000,104785000.0,股权激励限售流通股上市
002738,2017-11-13,192430000,90100275,102329725.0,高管股份变动
002738,2017-11-14,192325000,89995275,102329725.0,回购
002738,2017-12-25,192325000,88381875,103943125.0,高管股份变动
002738,2017-12-28,192325000,86716875,105608125.0,股权激励限售流通股上市
002738,2017-12-31,192325000,86734375,105590625.0,高管股份变动
002738,2018-01-04,192325000,61633175,130691825.0,首发限售股份上市
002738,2018-06-30,192325000,69329675,122995325.0,高管股份变动
002738,2018-09-07,192325000,66653675,125671325.0,股权激励限售流通股上市
002738,2018-09-13,251107096,125435771,125671325.0,增发A股上市
002738,2018-12-05,251107096,126548771,124558325.0,高管股份变动
002738,2018-12-07,251107096,125030771,126076325.0,股权激励限售流通股上市
002738,2018-12-25,251107096,125135771,125971325.0,高管股份变动
002738,2018-12-28,251107096,125090771,126016325.0,股权激励限售流通股上市
002738,2019-01-07,251107096,70917971,180189125.0,首发限售股份上市
002738,2019-04-18,251107096,70782971,180324125.0,高管股份变动
