stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002043,2005-04-01,80000000,,0,上市前股本
002043,2005-05-10,122000000,,33600000,首发A股上市
002043,2005-08-10,122000000,0.0,42000000,网下配售股份上市
002043,2005-11-24,122000000,66560000.0,55440000,送股上市
002043,2006-11-24,122000000,62266880.0,59733120,股改限售流通股上市
002043,2007-11-26,122000000,36460800.0,85539200,股改限售流通股上市
002043,2008-05-27,183000000,54691200.0,128308800,转增股上市
002043,2008-11-25,183000000,6327360.0,176672640,股改限售流通股上市
002043,2011-08-22,235009890,58337250.0,176672640,增发A股上市
002043,2011-12-31,235009890,59939682.0,175070208,定期报告
002043,2012-05-22,470019780,119879364.0,350140416,转增股上市
002043,2012-06-30,470019780,113469636.0,356550144,定期报告
002043,2012-08-21,470019780,114768176.0,355251604,股份性质变更
002043,2012-08-22,470019780,35948396.0,434071384,网下配售股份上市
002043,2013-06-30,470019780,29538668.0,440481112,高管股份变动
002043,2014-03-14,484249780,43768668.0,440481112,限制性股票
002043,2014-08-25,484249780,18568668.0,465681112,网下配售股份上市
002043,2015-04-03,484249780,16196418.0,468053362,股权激励限售流通股上市
002043,2015-06-30,484249780,14721168.0,469528612,高管股份变动
002043,2015-12-31,484249780,15138668.0,469111112,高管股份变动
002043,2016-02-24,484249780,13350678.0,470899102,高管股份变动
002043,2016-02-25,552000457,81101355.0,470899102,增发A股上市
002043,2016-02-26,552000457,242221345.0,309779112,股份性质变更
002043,2016-04-06,552000457,239428345.0,312572112,股权激励限售流通股上市
002043,2016-04-21,552000457,239882970.0,312117487,高管股份变动
002043,2016-04-28,828000685,359824455.0,468176230,"转增股上市,送股上市"
002043,2016-06-30,828000685,359824454.0,468176231,高管股份变动
002043,2017-02-28,828000685,118144469.0,709856216,其他限售股上市
002043,2017-04-13,828000685,112558469.0,715442216,股权激励限售流通股上市
002043,2017-05-25,828000685,111654785.0,716345900,高管股份变动
002043,2017-05-26,861060685,144714785.0,716345900,限制性股票
002043,2017-11-28,862460685,146114785.0,716345900,限制性股票
002043,2018-06-06,862460685,136231285.0,726229400,股权激励限售流通股上市
002043,2018-06-30,862460685,136575285.0,725885400,高管股份变动
002043,2018-07-16,830268603,136575285.0,693693318,回购
002043,2018-12-27,830268603,137250644.0,693017959,高管股份变动
002043,2018-12-28,805692103,112674144.0,693017959,回购
002043,2019-01-31,805692103,113715644.0,691976459,高管股份变动
002043,2019-02-21,805692103,113308535.0,692383568,高管股份变动
002043,2019-02-22,774756002,113308535.0,661447467,回购
002043,2019-03-01,774756002,11682520.0,763073482,网下配售股份上市
002043,2019-06-30,774756002,32237418.0,742518584,高管股份变动
002043,2019-12-31,774756002,30879669.0,743876333,高管股份变动
002043,2020-06-30,774756002,55724719.0,719031283,高管股份变动
002043,2020-12-24,774756002,50560470.0,724195532,高管股份变动
002043,2021-07-16,743921781,50560470.0,693361311,回购
002043,2022-01-13,772841781,79480470.0,693361311,限制性股票
002043,2023-03-06,772834388,79480470.0,693353918,回购
002043,2023-04-10,844262959,150909041.0,693353918,增发A股上市
002043,2023-05-11,844262959,143257628.0,701005331,股权激励限售流通股上市
002043,2023-06-30,844262959,152486149.0,691776810,高管股份变动
002043,2023-07-28,839806372,148029562.0,691776810,回购
002043,2023-12-31,839806372,111529479.0,728276893,高管股份变动
002043,2024-01-01,839806372,110120725.0,729685647,高管股份变动
002043,2024-01-02,839146372,109460725.0,729685647,回购
002043,2024-05-08,839146372,105523174.0,733623198,股权激励限售流通股上市
002043,2024-06-30,839146372,105671674.0,733474698,高管股份变动
002043,2024-08-09,832058923,98584225.0,733474698,回购
002043,2025-04-25,832058923,98597725.0,733461198,高管股份变动
002043,2025-05-07,832058923,95775168.0,736283755,股权激励限售流通股上市
002043,2025-06-30,832058923,95937168.0,736121755,高管股份变动
002043,2025-08-05,829754480,93632725.0,736121755,回购
002043,2026-04-09,829754480,93659725.0,736094755,高管股份变动
002043,2026-04-13,829754480,22231154.0,807523326,网下配售股份上市
