stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002918,2016-06-17,118290000,118290000,0,上市前股本
002918,2017-12-07,157720000,118290000,39430000,首发A股上市
002918,2018-06-14,236580000,177435000,59145000,转增股上市
002918,2018-12-19,236580000,156982500,79597500,首发限售股份上市
002918,2019-06-18,402186000,266870250,135315750,转增股上市
002918,2019-12-31,403301514,266870250,136431264,自主行权
002918,2020-03-31,405896775,266870250,139026525,自主行权
002918,2020-06-19,406038750,266870250,139168500,自主行权
002918,2020-06-30,406038750,267011625,139027125,高管股份变动
002918,2020-12-15,406107900,267011625,139096275,自主行权
002918,2020-12-21,406107900,195579750,210528150,首发限售股份上市
002918,2021-02-24,408371498,195579750,212791748,自主行权
002918,2021-03-31,408832398,195579750,213252648,自主行权
002918,2021-04-27,409472300,195579750,213892550,自主行权
002918,2021-06-23,409734890,195579750,214155140,自主行权
002918,2021-06-30,409776390,195717449,214058941,自主行权
002918,2021-09-23,409891940,195717449,214174491,自主行权
002918,2021-09-24,414311940,200137449,214174491,限制性股票
002918,2021-11-09,414337890,200137449,214200441,自主行权
002918,2021-12-15,414500290,200137449,214362841,自主行权
002918,2021-12-29,414807390,200137449,214669941,自主行权
002918,2021-12-31,414943990,200137449,214806541,自主行权
002918,2022-03-31,418662543,200137449,218525094,"债转股上市,高管股份变动,自主行权"
002918,2022-06-29,418898041,200137449,218760592,"债转股上市,自主行权"
002918,2022-07-25,418913082,200137449,218775633,"债转股上市,自主行权"
002918,2022-09-30,418950471,200137449,218813022,"债转股上市,自主行权"
002918,2022-10-24,418978471,200137449,218841022,"债转股上市,自主行权"
002918,2022-10-26,414558471,195717449,218841022,回购
002918,2022-11-23,414670331,195717449,218952882,"债转股上市,高管股份变动,自主行权"
002918,2022-12-28,415179242,195717449,219461793,"债转股上市,自主行权"
002918,2023-06-05,415179279,195717449,219461830,债转股上市
002918,2024-03-29,415179353,195717449,219461904,债转股上市
002918,2024-06-20,415179390,195717449,219461941,债转股上市
002918,2024-09-30,415181445,195717449,219463996,债转股上市
002918,2024-12-31,415184133,195717449,219466684,债转股上市
002918,2025-03-31,415185333,195717449,219467884,债转股上市
002918,2025-09-12,408806329,195717449,213088880,回购
002918,2025-09-30,408806379,195717449,213088930,"债转股上市,股份性质变更"
002918,2026-03-31,408806479,194614949,214191530,"债转股上市,高管股份变动"
002918,2026-04-22,408806529,194614949,214191580,债转股上市
