stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002340,2009-12-31,69990000,69990000.0,0,上市前股本
002340,2010-01-11,93320000,74590000.0,18730000,首发A股上市
002340,2010-04-22,93320000,69990000.0,23330000,网下配售股份上市
002340,2010-06-10,93320000,69990000.0,23330000,股份性质变更
002340,2010-06-21,121316000,90987000.0,30329000,转增股上市
002340,2010-06-30,121316000,90987000.0,30329000,定期报告
002340,2011-01-24,121316000,27691040.0,93624960,首发限售股份上市
002340,2011-05-26,242632000,55382080.0,187249920,转增股上市
002340,2011-12-02,289791090,102541170.0,187249920,增发A股上市
002340,2012-05-23,289791090,102541170.0,187249920,股份性质变更
002340,2012-05-29,579582180,205082340.0,374499840,转增股上市
002340,2012-06-30,579582180,205082340.0,374499840,定期报告
002340,2012-12-03,579582180,110764160.0,468818020,网下配售股份上市
002340,2013-01-22,579582180,,579582180,首发限售股份上市
002340,2013-06-14,579582180,5475.0,579576705,高管股份变动
002340,2013-06-21,753456834,7118.0,753449716,转增股上市
002340,2013-06-30,753456834,7117.0,753449717,高管股份变动
002340,2014-05-28,923840167,170390450.0,753449717,增发A股上市
002340,2015-05-08,923840167,170397950.0,753442217,高管股份变动
002340,2015-05-15,1200992217,221517335.0,979474882,转增股上市
002340,2015-05-29,1200992217,32389002.0,1168603215,网下配售股份上市
002340,2015-11-09,1200992217,34273827.0,1166718390,高管股份变动
002340,2015-11-10,1455434823,288716433.0,1166718390,增发A股上市
002340,2016-05-26,1455434823,288948768.0,1166486055,股份性质变更
002340,2016-06-01,2910869646,577897536.0,2332972110,转增股上市
002340,2016-12-31,2910869646,576968449.0,2333901197,高管股份变动
002340,2017-02-15,2935315646,601414449.0,2333901197,限制性股票
002340,2017-05-18,2935315646,602138099.0,2333177547,高管股份变动
002340,2017-05-19,3815910339,782779528.0,3033130811,转增股上市
002340,2017-05-30,3815910339,783633133.0,3032277206,高管股份变动
002340,2017-05-31,3815910339,699471133.0,3116439206,网下配售股份上市
002340,2017-06-30,3815910339,701656633.0,3114253706,高管股份变动
002340,2017-12-31,3815910339,702095191.0,3113815148,股份性质变更
002340,2018-06-30,3815910339,702333041.0,3113577298,高管股份变动
002340,2018-09-13,4152174073,1038596775.0,3113577298,增发A股上市
002340,2018-09-18,4152174073,1029594309.0,3122579764,股份性质变更
002340,2018-10-22,4152174073,1020265509.0,3131908564,股权激励限售流通股上市
002340,2018-11-13,4152174073,1030100625.0,3122073448,高管股份变动
002340,2018-11-19,4152174073,368549850.0,3783624223,网下配售股份上市
002340,2018-12-28,4150926073,367301850.0,3783624223,回购
002340,2019-02-28,4150926073,367220600.0,3783705473,高管股份变动
002340,2019-03-15,4150926073,358687400.0,3792238673,股权激励限售流通股上市
002340,2019-06-17,4150926073,362444600.0,3788481473,高管股份变动
002340,2019-06-18,4149633873,361152400.0,3788481473,回购
002340,2019-09-16,4149633873,24888666.0,4124745207,网下配售股份上市
002340,2019-12-31,4149633873,27895951.0,4121737922,高管股份变动
002340,2020-03-31,4149633873,11377600.0,4138256273,高管股份变动
002340,2020-05-13,4784427057,646170784.0,4138256273,增发A股上市
002340,2020-05-23,4784427057,665876635.0,4118550422,高管股份变动
002340,2020-06-03,4784427057,655403835.0,4129023222,股权激励限售流通股上市
002340,2020-06-30,4784427057,657480585.0,4126946472,高管股份变动
002340,2020-11-02,4783522257,656575785.0,4126946472,回购
002340,2020-11-23,4783522257,21782601.0,4761739656,网下配售股份上市
002340,2020-12-31,4783522257,21524551.0,4761997706,高管股份变动
002340,2021-06-30,4783522257,21820301.0,4761701956,高管股份变动
002340,2021-12-31,4783522257,21596051.0,4761926206,高管股份变动
002340,2022-06-30,4783522257,19115388.0,4764406869,高管股份变动
002340,2022-07-26,5065363257,19115388.0,5046247869,增发上市
002340,2022-08-26,5093547257,19115388.0,5074431869,超额配售
002340,2022-09-01,5093547257,18759513.0,5074787744,高管股份变动
002340,2022-09-02,5135586557,60798813.0,5074787744,限制性股票
002340,2022-12-31,5135586557,57605801.0,5077980756,高管股份变动
002340,2023-06-06,5135586557,57481851.0,5078104706,高管股份变动
002340,2023-12-11,5135586557,61132351.0,5074454206,高管股份变动
002340,2023-12-20,5135586557,49094346.0,5086492211,股权激励限售流通股上市
002340,2023-12-31,5135586557,48603721.0,5086982836,高管股份变动
002340,2024-06-19,5135586557,48571971.0,5087014586,高管股份变动
002340,2024-06-20,5131291557,44276971.0,5087014586,回购
002340,2024-06-30,5131291557,44276971.0,5087014586,股份性质变更
002340,2024-10-14,5131291557,30429251.0,5100862306,股权激励限售流通股上市
002340,2024-11-04,5131291557,32129251.0,5099162306,高管股份变动
002340,2024-11-05,5131291557,41334251.0,5089957306,限制性股票
002340,2024-12-02,5126291557,41334251.0,5084957306,回购
002340,2025-01-19,5126291557,41310195.0,5084981362,高管股份变动
002340,2025-05-19,5126291557,41905870.0,5084385687,高管股份变动
002340,2025-06-19,5124299057,39913370.0,5084385687,回购
002340,2025-06-30,5124299057,39913370.0,5084385687,股份性质变更
002340,2025-09-11,5124299057,38346526.0,5085952531,高管股份变动
002340,2025-11-06,5124299057,38577776.0,5085721281,高管股份变动
002340,2025-11-07,5115548607,29827326.0,5085721281,回购
002340,2025-12-31,5115548607,29827326.0,5085721281,股份性质变更
002340,2026-01-19,5115548607,30139201.0,5085409406,高管股份变动
002340,2026-01-20,5103333507,30139201.0,5073194306,回购
002340,2026-02-04,5103333507,27673547.0,5075659960,股权激励限售流通股上市
002340,2026-03-06,5103333507,27695375.0,5075638132,高管股份变动
