stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002444,2010-06-22,190000000,190000000,0,上市前股本
002444,2010-06-30,253500000,202700000,50800000,首发A股上市
002444,2010-10-13,253500000,190000000,63500000,首发限售股份上市
002444,2011-04-26,507000000,380000000,127000000,转增股上市
002444,2011-06-30,507000000,380005000,126995000,高管股份变动
002444,2011-07-13,507000000,368917965,138082035,首发限售股份上市
002444,2011-12-31,507000000,368917960,138082040,高管股份变动
002444,2012-06-30,507000000,368549909,138450091,高管股份变动
002444,2013-06-30,507000000,368220385,138779615,高管股份变动
002444,2013-07-15,507000000,88643365,418356635,首发限售股份上市
002444,2013-09-13,1014000000,177286730,836713270,转增股上市
002444,2014-06-30,1014000000,139396730,874603270,高管股份变动
002444,2014-12-31,1014000000,139396880,874603120,高管股份变动
002444,2015-06-30,1014000000,109536237,904463763,高管股份变动
002444,2016-02-02,1014000000,82592076,931407924,高管股份变动
002444,2016-02-03,1075247700,143839776,931407924,增发A股上市
002444,2016-06-30,1075247700,143839776,931407924,股份性质变更
002444,2017-01-25,1075247700,124639776,950607924,股份性质变更
002444,2017-02-06,1075247700,63392076,1011855624,网下配售股份上市
002444,2018-12-31,1075247700,63482136,1011765564,高管股份变动
002444,2019-06-30,1075247700,63572196,1011675504,高管股份变动
002444,2019-12-31,1075247700,63392076,1011855624,高管股份变动
002444,2020-06-30,1075247700,63384531,1011863169,高管股份变动
002444,2020-12-31,1075247700,62718689,1012529011,高管股份变动
002444,2021-01-25,1098740817,62718689,1036022128,债转股上市
002444,2021-02-09,1122502850,62718689,1059784161,债转股上市
002444,2021-02-23,1143438492,61888396,1081550096,"债转股上市,高管股份变动"
002444,2021-06-30,1143438492,61339786,1082098706,高管股份变动
002444,2022-06-30,1143438492,46922086,1096516406,高管股份变动
002444,2022-11-11,1202501992,46922086,1155579906,增发上市
002444,2022-12-31,1202501992,49531304,1152970688,高管股份变动
002444,2023-06-30,1202501992,51270404,1151231588,高管股份变动
002444,2023-12-31,1202501992,51472904,1151029088,高管股份变动
002444,2024-06-30,1202501992,51502660,1150999332,高管股份变动
002444,2024-12-17,1194478182,51502660,1142975522,回购
002444,2024-12-31,1194478182,51309780,1143168402,高管股份变动
002444,2025-06-30,1194478182,47445404,1147032778,高管股份变动
002444,2025-12-31,1194478182,47749154,1146729028,高管股份变动
