stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002862,2017-01-11,60000000,60000000,,上市前股本
002862,2017-03-29,80000000,60000000,20000000.0,首发A股上市
002862,2018-04-16,80000000,48840000,31160000.0,首发限售股份上市
002862,2020-04-13,80000000,36427425,43572575.0,首发限售股份上市
002862,2020-05-23,80000000,37109700,42890300.0,高管股份变动
002862,2020-05-29,120000000,55664550,64335450.0,转增股上市
002862,2020-06-30,120000000,6750000,113250000.0,高管股份变动
002862,2020-12-31,120000000,58391512,61608488.0,高管股份变动
002862,2021-06-30,120000000,36572917,83427083.0,高管股份变动
002862,2022-12-27,120000000,29822917,90177083.0,"首发限售股份上市,股份性质变更"
002862,2025-05-16,168000000,41752084,126247916.0,转增股上市
