stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002495,2010-10-12,78000000,78000000,0,上市前股本
002495,2010-10-20,104000000,83200000,20800000,首发A股上市
002495,2010-12-31,104000000,83200000,20800000,定期报告
002495,2011-02-09,104000000,78000000,26000000,网下配售股份上市
002495,2011-05-27,187200000,140400000,46800000,转增股上市
002495,2011-11-02,187200000,126000000,61200000,首发限售股份上市
002495,2012-04-16,188736000,127536000,61200000,限制性股票
002495,2012-06-05,188736000,118536000,70200000,首发限售股份上市
002495,2012-06-28,283104000,177804000,105300000,转增股上市
002495,2013-07-31,282128400,176828400,105300000,回购
002495,2013-11-04,282128400,132953400,149175000,首发限售股份上市
002495,2013-12-31,282128400,132953399,149175001,高管股份变动
002495,2014-06-30,282128400,132953357,149175043,高管股份变动
002495,2014-08-12,281313900,132138857,149175043,回购
002495,2015-03-09,281313900,124298761,157015139,高管股份变动
002495,2015-03-10,669527082,295831051,373696031,"转增股上市,送股上市"
002495,2015-06-19,668304000,294607969,373696031,回购
002495,2015-12-31,668304000,267663212,400640788,高管股份变动
002495,2016-06-30,668304000,219455022,448848978,高管股份变动
002495,2016-09-19,668304000,192510265,475793735,高管股份变动
002495,2016-09-26,935625600,269514371,666111229,转增股上市
002495,2017-06-30,935625600,285455597,650170003,高管股份变动
002495,2017-12-31,935625600,253573146,682052454,高管股份变动
002495,2018-06-30,935625600,253573147,682052453,高管股份变动
002495,2018-12-31,935625600,221690697,713934903,高管股份变动
002495,2024-12-31,935625600,254400670,681224930,高管股份变动
002495,2025-06-10,935625600,234852093,700773507,高管股份变动
002495,2025-12-31,935625600,241707393,693918207,高管股份变动
