stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002558,2011-02-11,44500000,44500000.0,0,上市前股本
002558,2011-02-21,59500000,47500000.0,12000000,首发A股上市
002558,2011-06-02,59500000,44500000.0,15000000,网下配售股份上市
002558,2012-03-02,59500000,44412750.0,15087250,首发限售股份上市
002558,2013-06-30,59500000,44420750.0,15079250,高管股份变动
002558,2013-12-31,59500000,44404750.0,15095250,高管股份变动
002558,2014-03-03,59500000,30005500.0,29494500,首发限售股份上市
002558,2014-07-16,65450000,33006050.0,32443950,转增股上市
002558,2014-12-31,65450000,32988450.0,32461550,高管股份变动
002558,2016-04-11,509136270,476674720.0,32461550,增发A股上市
002558,2016-05-04,562327759,529866209.0,32461550,增发A股上市
002558,2016-06-30,562327759,540862259.0,21465500,高管股份变动
002558,2016-09-22,1686983277,1622586777.0,64396500,转增股上市
002558,2016-12-31,1686983277,1556610027.0,130373250,高管股份变动
002558,2017-05-26,1686983277,1397035560.0,289947717,网下配售股份上市
002558,2017-06-16,1686983277,1397038060.0,289945217,高管股份变动
002558,2017-06-22,2024379932,1676445672.0,347934260,转增股上市
002558,2017-12-31,2024379932,1597270572.0,427109360,高管股份变动
002558,2019-05-13,2024379932,,2024379932,网下配售股份上市
002558,2022-11-02,2004937008,,2004937008,回购
002558,2023-11-01,1973542406,,1973542406,回购
002558,2024-10-28,1934750611,,1934750611,回购
002558,2025-12-31,1934750611,10000.0,1934740611,高管股份变动
002558,2026-03-12,1900561971,,1900561971,回购
