stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002690,2012-07-09,150000000,150000000,0,上市前股本
002690,2012-07-20,200000000,150000000,50000000,首发A股上市
002690,2013-06-07,260000000,195000000,65000000,转增股上市
002690,2013-07-31,260000000,174780938,85219062,首发限售股份上市
002690,2014-05-13,260000000,174646513,85353487,高管股份变动
002690,2014-05-20,338000000,227040467,110959533,转增股上市
002690,2014-12-31,338000000,227039427,110960573,高管股份变动
002690,2015-05-15,338000000,226527495,111472505,高管股份变动
002690,2015-05-22,676000000,453054990,222945010,转增股上市
002690,2015-07-31,676000000,37821990,638178010,首发限售股份上市
002690,2015-12-31,676000000,349520438,326479562,高管股份变动
002690,2016-06-30,676000000,349554886,326445114,高管股份变动
002690,2016-12-31,676000000,349061261,326938739,高管股份变动
002690,2017-06-30,676000000,349191261,326808739,高管股份变动
002690,2017-12-31,676000000,349411717,326588283,高管股份变动
002690,2018-06-30,676000000,348604568,327395432,高管股份变动
002690,2018-12-31,676000000,348297036,327702964,高管股份变动
002690,2019-06-30,676000000,348110201,327889799,高管股份变动
002690,2020-06-30,676000000,347370258,328629742,高管股份变动
002690,2020-12-31,676000000,344962579,331037421,高管股份变动
002690,2021-06-30,676000000,343462579,332537421,高管股份变动
002690,2021-12-27,678268000,345730579,332537421,限制性股票
002690,2022-05-06,678268000,345702829,332565171,高管股份变动
002690,2022-05-13,881748400,449413678,432334722,转增股上市
002690,2022-06-30,881748400,449413677,432334723,高管股份变动
002690,2022-11-01,881728900,449394177,432334723,回购
002690,2022-11-11,882482900,450148177,432334723,限制性股票
002690,2023-03-31,882482900,450145978,432336922,高管股份变动
002690,2023-06-25,882482900,450640433,431842467,高管股份变动
002690,2023-06-26,882392700,450550233,431842467,回购
002690,2023-11-13,882330400,450487933,431842467,回购
002690,2023-12-27,882330400,449092383,433238017,股权激励限售流通股上市
002690,2023-12-31,882330400,449223808,433106592,高管股份变动
002690,2024-06-24,882330400,449904785,432425615,高管股份变动
002690,2024-06-25,882275500,449849885,432425615,回购
002690,2024-11-11,882275500,449514085,432761415,股权激励限售流通股上市
002690,2024-11-14,882257450,449496035,432761415,回购
002690,2024-12-16,882257450,449664535,432592915,高管股份变动
002690,2024-12-27,882257450,448294335,433963115,股权激励限售流通股上市
002690,2024-12-31,882257450,448480885,433776565,高管股份变动
002690,2025-06-25,882257450,448630885,433626565,高管股份变动
002690,2025-06-26,882235050,448608485,433626565,回购
002690,2025-11-11,882235050,448281135,433953915,股权激励限售流通股上市
002690,2026-01-13,882235050,448488035,433747015,高管股份变动
002690,2026-01-14,882228900,448481885,433747015,回购
