stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002883,2015-12-18,40000000,40000000,,上市前股本
002883,2017-06-08,53333500,40000000,13333500.0,首发A股上市
002883,2018-06-11,54144300,40810800,13333500.0,限制性股票
002883,2018-06-20,54144300,34758250,19386050.0,首发限售股份上市
002883,2018-07-06,86630880,55613200,31017680.0,转增股上市
002883,2018-12-31,86630880,55613200,31017680.0,股份性质变更
002883,2019-05-09,86922880,55905200,31017680.0,限制性股票
002883,2019-06-20,86922880,41916320,45006560.0,首发限售股份上市
002883,2019-07-19,86922880,41600588,45322292.0,股权激励限售流通股上市
002883,2019-09-20,86906012,41583720,45322292.0,回购
002883,2020-06-17,86906012,42124260,44781752.0,高管股份变动
002883,2020-06-22,86906012,27866020,59039992.0,首发限售股份上市
002883,2020-07-06,130359018,41799030,88559988.0,转增股上市
002883,2020-07-29,130359018,41210136,89148882.0,股权激励限售流通股上市
002883,2020-09-15,130257852,41108970,89148882.0,回购
002883,2020-12-31,130257852,40931850,89326002.0,高管股份变动
002883,2021-06-18,129132492,39806490,89326002.0,回购
002883,2021-06-30,129132492,41932050,87200442.0,高管股份变动
002883,2021-07-05,130257852,43057410,87200442.0,限制性股票
002883,2021-12-31,130257852,35943240,94314612.0,高管股份变动
002883,2022-06-15,130257852,27762075,102495777.0,高管股份变动
002883,2022-06-21,156309422,33314490,122994932.0,转增股上市
002883,2022-07-13,156309422,32685114,123624308.0,股权激励限售流通股上市
002883,2022-08-13,156227282,32602974,123624308.0,回购
002883,2023-06-30,156227282,27192455,129034827.0,高管股份变动
002883,2023-07-13,156227282,21399029,134828253.0,高管股份变动
002883,2023-07-17,156227282,20830229,135397053.0,股权激励限售流通股上市
002883,2023-08-18,156157166,20760113,135397053.0,回购
002883,2023-12-31,156157166,20677914,135479252.0,高管股份变动
002883,2024-06-30,156157166,19897945,136259221.0,高管股份变动
002883,2024-12-31,156157166,24732611,131424555.0,高管股份变动
002883,2025-06-30,156157166,2832117,153325049.0,高管股份变动
