stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002948,2006-12-31,1108808620,0.0,0.0,定期报告
002948,2007-12-31,1158808630,,,增发上市
002948,2008-12-31,1984548620,,,增发上市
002948,2009-12-31,1984548630,,,其他变动原因
002948,2010-12-31,1984548600,,,其他变动原因
002948,2011-12-31,2555977200,,,增发上市
002948,2016-12-16,4058712749,2295677769.0,,上市前股本
002948,2019-01-04,4509690000,2295678269.0,450976751.0,首发A股上市
002948,2019-06-30,4509690000,2295678269.0,450976751.0,股份性质变更
002948,2019-12-31,4509690000,2295678269.0,450976751.0,股份性质变更
002948,2020-01-13,4509690000,2295678269.0,450976751.0,股份性质变更
002948,2020-01-16,4509690000,2141652419.0,605002601.0,"高管股份变动,首发限售股份上市"
002948,2020-05-12,4509690000,2141652794.0,605002226.0,高管股份变动
002948,2020-05-20,4509690000,2141602794.0,605052226.0,首发限售股份上市
002948,2021-06-30,4509690000,2141602419.0,605052601.0,高管股份变动
002948,2022-01-06,4509690000,2141602419.0,605052601.0,股份性质变更
002948,2022-01-13,5820354724,2141602419.0,1386806831.0,"配售A股上市,配售H股上市"
002948,2022-01-17,5820354724,510313560.0,3018095690.0,首发限售股份上市
002948,2022-06-30,5820354724,513498937.0,3014910313.0,股份性质变更
002948,2022-09-20,5820354724,513498937.0,3014910313.0,股份性质变更
002948,2022-12-31,5820354724,513459937.0,3014949313.0,股份性质变更
002948,2023-06-20,5820354724,513661353.0,3014747897.0,高管股份变动
002948,2023-06-29,5820354724,418693772.0,3109715478.0,首发限售股份上市
002948,2023-12-31,5820354724,418368772.0,3110040478.0,股份性质变更
002948,2024-06-30,5820354724,418489120.0,3109920130.0,股份性质变更
002948,2024-11-30,5820354724,418007729.0,3110401521.0,股份性质变更
002948,2024-12-31,5820354724,416337229.0,3112072021.0,股份性质变更
002948,2025-01-16,5820354724,416150338.0,3112258912.0,首发限售股份上市
002948,2025-06-30,5820354724,415987838.0,3112421412.0,股份性质变更
002948,2025-12-31,5820354724,415987838.0,3112421412.0,股份性质变更
002948,2026-01-16,5820354724,415907833.0,3112501417.0,首发限售股份上市
