stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002209,2008-01-11,85000000,85000000,0,上市前股本
002209,2008-01-21,114000000,90800000,23200000,首发A股上市
002209,2008-04-30,114000000,85000000,29000000,网下配售股份上市
002209,2009-02-02,114000000,66948125,47051875,首发限售股份上市
002209,2009-06-30,114000000,57264500,56735500,高管股份变动
002209,2009-12-10,130162700,73427200,56735500,增发A股上市
002209,2010-05-06,195244050,110140800,85103250,转增股上市
002209,2010-12-10,195244050,85896750,109347300,网下配售股份上市
002209,2010-12-31,195244050,96229081,99014969,定期报告
002209,2011-01-31,195244050,72316481,122927569,首发限售股份上市
002209,2011-06-30,195244050,69164783,126079267,定期报告
002209,2011-12-31,195244050,71115721,124128329,定期报告
002209,2012-06-30,195244050,69243320,126000730,定期报告
002209,2013-12-31,195244050,69848508,125395542,高管股份变动
002209,2014-06-30,195244050,68647883,126596167,高管股份变动
002209,2015-06-30,195244050,65909440,129334610,高管股份变动
002209,2015-12-31,195244050,66870682,128373368,高管股份变动
002209,2016-06-30,195244050,36273687,158970363,高管股份变动
002209,2016-12-31,195244050,36131587,159112463,高管股份变动
002209,2017-06-30,195244050,4152442,191091608,高管股份变动
002209,2018-06-30,195244050,41497137,153746913,高管股份变动
002209,2019-06-30,195244050,40719468,154524582,高管股份变动
002209,2022-12-31,195244050,40719968,154524082,高管股份变动
002209,2023-06-30,195244050,41027766,154216284,高管股份变动
002209,2023-07-11,198749050,44532766,154216284,限制性股票
002209,2023-11-07,199029050,44812766,154216284,限制性股票
002209,2023-12-31,199029050,44811141,154217909,高管股份变动
002209,2024-06-30,199029050,44813766,154215284,高管股份变动
002209,2024-07-17,199029050,43762266,155266784,股权激励限售流通股上市
002209,2024-11-12,199029050,43792266,155236784,高管股份变动
002209,2024-11-14,199029050,43708266,155320784,股权激励限售流通股上市
002209,2024-12-31,199029050,43725291,155303759,高管股份变动
002209,2025-06-30,199029050,43676766,155352284,高管股份变动
002209,2025-07-22,199029050,42625266,156403784,股权激励限售流通股上市
002209,2025-11-12,199029050,42800127,156228923,高管股份变动
002209,2025-11-14,199029050,42716127,156312923,股权激励限售流通股上市
