stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002667,2012-03-13,50980000,50980000,0,上市前股本
002667,2012-03-21,67980000,54380000,13600000,首发A股上市
002667,2012-06-29,67980000,50980000,17000000,网下配售股份上市
002667,2012-12-31,67980000,50980000,17000000,股份性质变更
002667,2013-03-29,67980000,40000000,27980000,首发限售股份上市
002667,2015-03-30,67980000,25008750,42971250,首发限售股份上市
002667,2015-05-29,135960000,50017500,85942500,转增股上市
002667,2015-12-25,135960000,49717500,86242500,高管股份变动
002667,2016-06-30,135960000,44467500,91492500,高管股份变动
002667,2016-12-31,135960000,45186250,90773750,高管股份变动
002667,2017-06-30,135960000,42346250,93613750,高管股份变动
002667,2018-05-02,231132000,71988625,159143375,转增股上市
002667,2018-06-30,231132000,67186125,163945875,高管股份变动
002667,2018-12-31,231132000,67189875,163942125,高管股份变动
002667,2019-12-31,231132000,89548375,141583625,高管股份变动
002667,2020-06-30,231132000,108375,231023625,高管股份变动
002667,2021-06-30,231132000,119000,231013000,高管股份变动
002667,2021-12-31,231132000,133875,230998125,高管股份变动
002667,2022-06-30,231132000,205275,230926725,高管股份变动
002667,2022-11-04,243222000,12295275,230926725,限制性股票
002667,2022-12-31,243222000,12298050,230923950,高管股份变动
002667,2023-06-30,243222000,12248400,230973600,高管股份变动
002667,2023-10-26,242462000,11488400,230973600,回购
002667,2023-11-09,242462000,5884400,236577600,股权激励限售流通股上市
002667,2023-12-31,242462000,6516400,235945600,高管股份变动
002667,2024-01-10,242371000,6425400,235945600,回购
002667,2024-06-30,242371000,6444075,235926925,高管股份变动
002667,2024-07-27,242371000,6285675,236085325,高管股份变动
002667,2024-12-31,242371000,6705000,235666000,高管股份变动
002667,2025-06-30,242371000,6136250,236234750,高管股份变动
002667,2025-10-16,242371000,5760000,236611000,高管股份变动
002667,2025-10-17,260591500,23980500,236611000,限制性股票
