stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
003005,2019-06-21,79500000,79500000,,上市前股本
003005,2020-09-10,106000000,79500000,26500000.0,首发A股上市
003005,2021-09-24,106000000,58590000,47410000.0,首发限售股份上市
003005,2021-12-31,106000000,69540000,36460000.0,高管股份变动
003005,2022-06-30,106000000,69540150,36459850.0,高管股份变动
003005,2022-07-08,148400000,97356210,51043790.0,转增股上市
003005,2023-06-30,148400000,95285948,53114052.0,高管股份变动
003005,2023-10-14,148400000,95286703,53113297.0,高管股份变动
003005,2023-10-17,148400000,74580703,73819297.0,首发限售股份上市
003005,2023-12-31,148400000,74583103,73816897.0,高管股份变动
003005,2024-03-31,148400000,74578918,73821082.0,高管股份变动
003005,2024-11-29,165277637,91456555,73821082.0,增发A股上市
003005,2024-12-31,165277637,91456555,73821082.0,股份性质变更
003005,2025-05-27,231388691,128039177,103349514.0,转增股上市
003005,2025-06-03,231388691,128039176,103349515.0,股份性质变更
003005,2025-06-06,231388691,104410485,126978206.0,网下配售股份上市
