fund_code,trade_time,trade_date,open,high,low,close,volume,amount,change,change_pct
159790,2021-08-06 00:00:00,2021-08-06,1.038,1.059,1.026,1.036,972366800,1012080760.0,,
159790,2021-08-09 00:00:00,2021-08-09,1.03,1.03,0.985,1.007,603788320,603046440.0,-0.029,-2.799
159790,2021-08-10 00:00:00,2021-08-10,1.007,1.021,0.981,0.999,525432700,525252640.0,-0.008,-0.794
159790,2021-08-11 00:00:00,2021-08-11,0.999,1.01,0.987,1.005,344943120,345047360.0,0.006,0.601
159790,2021-08-12 00:00:00,2021-08-12,1.003,1.005,0.986,0.999,321401260,319469020.0,-0.006,-0.597
159790,2021-08-13 00:00:00,2021-08-13,0.992,1.019,0.984,0.988,548100300,546116660.0,-0.011,-1.101
159790,2021-08-16 00:00:00,2021-08-16,0.985,0.986,0.958,0.962,490577130,473757060.0,-0.026,-2.632
159790,2021-08-17 00:00:00,2021-08-17,0.961,0.979,0.951,0.958,390283670,377714930.0,-0.004,-0.416
159790,2021-08-18 00:00:00,2021-08-18,0.959,0.973,0.946,0.953,329239080,315133490.0,-0.005,-0.522
159790,2021-08-19 00:00:00,2021-08-19,0.956,0.981,0.94,0.97,395834210,380689230.0,0.017,1.784
159790,2021-08-20 00:00:00,2021-08-20,0.964,0.98,0.953,0.966,229713140,221658040.0,-0.004,-0.412
159790,2021-08-23 00:00:00,2021-08-23,0.967,0.994,0.961,0.991,340667570,334675540.0,0.025,2.588
159790,2021-08-24 00:00:00,2021-08-24,0.994,1.025,0.991,1.011,473230370,479701840.0,0.02,2.018
159790,2021-08-25 00:00:00,2021-08-25,1.012,1.033,1.0,1.03,384340420,392063070.0,0.019,1.879
159790,2021-08-26 00:00:00,2021-08-26,1.035,1.049,1.017,1.019,271043350,279678610.0,-0.011,-1.068
159790,2021-08-27 00:00:00,2021-08-27,1.018,1.038,1.015,1.035,214777270,221350720.0,0.016,1.57
159790,2021-08-30 00:00:00,2021-08-30,1.033,1.081,1.033,1.064,405605820,431022190.0,0.029,2.802
159790,2021-08-31 00:00:00,2021-08-31,1.062,1.062,1.033,1.041,235058830,245029740.0,-0.023,-2.162
159790,2021-09-01 00:00:00,2021-09-01,1.043,1.047,0.98,1.002,435260160,437900710.0,-0.039,-3.746
159790,2021-09-02 00:00:00,2021-09-02,1.002,1.029,1.0,1.027,239507710,244363930.0,0.025,2.495
159790,2021-09-03 00:00:00,2021-09-03,1.028,1.042,0.99,0.998,394249380,397197250.0,-0.029,-2.824
159790,2021-09-06 00:00:00,2021-09-06,0.998,1.012,0.977,1.01,339186070,337335760.0,0.012,1.202
159790,2021-09-07 00:00:00,2021-09-07,1.008,1.036,1.001,1.035,337497510,346066130.0,0.025,2.475
159790,2021-09-08 00:00:00,2021-09-08,1.037,1.045,1.015,1.019,197884560,203367710.0,-0.016,-1.546
159790,2021-09-09 00:00:00,2021-09-09,1.02,1.028,1.002,1.021,228432960,231052680.0,0.002,0.196
159790,2021-09-10 00:00:00,2021-09-10,1.019,1.031,1.009,1.029,216571790,221237760.0,0.008,0.784
159790,2021-09-13 00:00:00,2021-09-13,1.029,1.033,1.007,1.011,222374190,225582850.0,-0.018,-1.749
159790,2021-09-14 00:00:00,2021-09-14,1.01,1.043,1.001,1.027,365190150,376161160.0,0.016,1.583
159790,2021-09-15 00:00:00,2021-09-15,1.027,1.039,1.023,1.037,176886330,182847120.0,0.01,0.974
159790,2021-09-16 00:00:00,2021-09-16,1.038,1.038,0.997,0.998,445754630,449427100.0,-0.039,-3.761
159790,2021-09-17 00:00:00,2021-09-17,0.999,1.014,0.981,1.002,334385080,333279540.0,0.004,0.401
159790,2021-09-22 00:00:00,2021-09-22,0.993,1.014,0.99,1.008,218266880,219889810.0,0.006,0.599
159790,2021-09-23 00:00:00,2021-09-23,1.015,1.021,1.005,1.008,154390170,156170180.0,0.0,0.0
159790,2021-09-24 00:00:00,2021-09-24,1.008,1.038,0.995,1.02,383667270,391344770.0,0.012,1.19
159790,2021-09-27 00:00:00,2021-09-27,1.031,1.037,0.998,1.021,262641320,267381510.0,0.001,0.098
159790,2021-09-28 00:00:00,2021-09-28,1.015,1.028,1.004,1.009,191253260,193872780.0,-0.012,-1.175
159790,2021-09-29 00:00:00,2021-09-29,1.0,1.019,0.992,1.0,244949650,245639960.0,-0.009,-0.892
159790,2021-09-30 00:00:00,2021-09-30,1.003,1.029,1.001,1.024,300027070,305822570.0,0.024,2.4
159790,2021-10-08 00:00:00,2021-10-08,1.041,1.043,0.997,1.005,367194760,369968310.0,-0.019,-1.855
159790,2021-10-11 00:00:00,2021-10-11,1.007,1.01,0.986,0.993,346894760,345149900.0,-0.012,-1.194
159790,2021-10-12 00:00:00,2021-10-12,0.992,0.994,0.964,0.974,406813020,398416040.0,-0.019,-1.913
159790,2021-10-13 00:00:00,2021-10-13,0.978,1.011,0.978,1.009,474388790,473653700.0,0.035,3.593
159790,2021-10-14 00:00:00,2021-10-14,1.004,1.031,1.004,1.019,378847680,387157300.0,0.01,0.991
159790,2021-10-15 00:00:00,2021-10-15,1.022,1.054,1.012,1.049,503943730,524877610.0,0.03,2.944
159790,2021-10-18 00:00:00,2021-10-18,1.061,1.074,1.051,1.072,320204640,340686710.0,0.023,2.193
159790,2021-10-19 00:00:00,2021-10-19,1.078,1.085,1.066,1.071,194948690,209393550.0,-0.001,-0.093
159790,2021-10-20 00:00:00,2021-10-20,1.069,1.103,1.068,1.089,253773830,277905010.0,0.018,1.681
159790,2021-10-21 00:00:00,2021-10-21,1.089,1.089,1.065,1.071,162048300,174123400.0,-0.018,-1.653
159790,2021-10-22 00:00:00,2021-10-22,1.073,1.077,1.056,1.064,174847240,186588630.0,-0.007,-0.654
159790,2021-10-25 00:00:00,2021-10-25,1.072,1.109,1.067,1.101,223246380,244692860.0,0.037,3.477
159790,2021-10-26 00:00:00,2021-10-26,1.117,1.125,1.086,1.09,196484890,216237920.0,-0.011,-0.999
159790,2021-10-27 00:00:00,2021-10-27,1.091,1.119,1.087,1.118,239671080,266034170.0,0.028,2.569
159790,2021-10-28 00:00:00,2021-10-28,1.117,1.13,1.098,1.105,241577110,268765230.0,-0.013,-1.163
159790,2021-10-29 00:00:00,2021-10-29,1.101,1.135,1.076,1.134,282651870,313116250.0,0.029,2.624
159790,2021-11-01 00:00:00,2021-11-01,1.132,1.153,1.111,1.125,315042160,356985450.0,-0.009,-0.794
