stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002594,2011-06-08,2275100000,1482000000,0,上市前股本
002594,2011-06-21,2354100000,1497000000,64000000,首发A股上市
002594,2011-09-30,2354100000,1482000000,79000000,网下配售股份上市
002594,2012-07-02,2354100000,1208248385,352751615,首发限售股份上市
002594,2012-12-31,2354100000,1216505485,344494515,定期报告
002594,2013-06-30,2354100000,1176727565,384272435,高管股份变动
002594,2014-05-30,2476000000,1176727565,384272435,配售H股上市
002594,2014-06-30,2476000000,1143810270,417189730,高管股份变动
002594,2014-07-01,2476000000,868350265,692649735,首发限售股份上市
002594,2014-12-31,2476000000,854889115,706110885,高管股份变动
002594,2015-06-30,2476000000,847589925,713410075,高管股份变动
002594,2015-07-01,2476000000,806944460,754055540,首发限售股份上市
002594,2015-12-31,2476000000,805168981,755831019,高管股份变动
002594,2016-07-01,2476000000,764523516,796476484,首发限售股份上市
002594,2016-07-18,2476000000,720611721,840388279,高管股份变动
002594,2016-07-19,2728142855,972754576,840388279,增发A股上市
002594,2016-12-31,2728142855,963229706,849913149,高管股份变动
002594,2017-06-30,2728142855,926952751,886190104,高管股份变动
002594,2017-07-03,2728142855,922584241,890558614,首发限售股份上市
002594,2017-07-25,2728142855,674809896,1138332959,网下配售股份上市
002594,2018-06-30,2728142855,671343301,1141799554,高管股份变动
002594,2018-12-31,2728142855,670928936,1142213919,高管股份变动
002594,2019-06-30,2728142855,672481221,1140661634,高管股份变动
002594,2019-12-31,2728142855,671516826,1141626029,高管股份变动
002594,2020-06-30,2728142855,667475312,1145667543,高管股份变动
002594,2020-12-31,2728142855,667149897,1145992958,高管股份变动
002594,2021-01-28,2861142855,667149897,1145992958,配售H股上市
002594,2021-06-30,2861142855,658084620,1155058235,高管股份变动
002594,2021-11-08,2911142855,658084620,1155058235,配售H股上市
002594,2022-04-23,2911142855,648378251,1164764604,高管股份变动
002594,2023-12-31,2911142855,648880804,1164262051,高管股份变动
002594,2024-04-29,2911142855,648795289,1164347566,高管股份变动
002594,2024-05-10,2909265855,648795289,1162470566,回购
002594,2024-06-30,2909265855,648808339,1162457516,高管股份变动
002594,2024-12-31,2909265855,648851914,1162413941,高管股份变动
002594,2025-03-11,3039065855,648851914,1162413941,配售H股上市
002594,2025-06-10,5494665855,648851914,1162413941,其他变动原因
002594,2025-07-29,9117197565,1946555742,3487241823,"送股上市,转增股上市"
002594,2025-12-31,9117197565,1947184065,3486613500,高管股份变动
