stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002568,2011-03-08,60000000,60000000,0,上市前股本
002568,2011-03-16,80000000,64000000,16000000,首发A股上市
002568,2011-06-27,80000000,60000000,20000000,首发限售股份上市
002568,2012-03-26,80000000,53300000,26700000,首发限售股份上市
002568,2012-06-30,80000000,46100000,33900000,定期报告
002568,2012-09-27,160000000,92200000,67800000,转增股上市
002568,2012-12-31,160000000,91880000,68120000,定期报告
002568,2013-06-30,160000000,77110000,82890000,高管股份变动
002568,2014-03-25,160000000,51710000,108290000,首发限售股份上市
002568,2014-12-31,160000000,51390000,108610000,高管股份变动
002568,2015-06-10,448000000,339390000,108610000,增发A股上市
002568,2015-06-30,448000000,340481250,107518750,高管股份变动
002568,2015-09-23,448000000,340728750,107271250,高管股份变动
002568,2015-09-29,896000000,681457500,214542500,转增股上市
002568,2015-12-31,896000000,677917520,218082480,高管股份变动
002568,2016-06-20,896000000,592236991,303763009,网下配售股份上市
002568,2016-06-30,896000000,518554822,377445178,高管股份变动
002568,2016-12-15,931100000,553654822,377445178,增发A股上市
002568,2016-12-31,931100000,550097285,381002715,高管股份变动
002568,2017-06-30,931100000,547097285,384002715,股份性质变更
002568,2017-07-03,700304840,316302125,384002715,回购
002568,2017-12-18,700304840,287202125,413102715,网下配售股份上市
002568,2017-12-31,700304840,287202125,413102715,股份性质变更
002568,2018-02-06,700304840,320032630,380272210,高管股份变动
002568,2018-02-09,712244840,331972630,380272210,限制性股票
002568,2018-06-28,531742650,165779269,365963381,回购
002568,2018-06-30,531742650,165779269,365963381,股份性质变更
002568,2018-07-10,531742650,158985284,372757366,网下配售股份上市
002568,2019-02-22,519802650,147045284,372757366,回购
002568,2019-06-30,519802650,170939817,348862833,高管股份变动
002568,2019-12-16,519802650,170939817,348862833,网下配售股份上市
002568,2020-06-30,519802650,171102317,348700333,高管股份变动
002568,2020-11-16,535852426,187152093,348700333,增发A股上市
002568,2021-05-19,535852426,185830463,350021963,高管股份变动
002568,2021-05-24,535852426,169780687,366071739,网下配售股份上市
002568,2021-06-08,749785122,237692962,512092160,转增股上市
002568,2021-06-30,749785122,237692960,512092162,高管股份变动
002568,2021-12-31,749785122,238035007,511750115,高管股份变动
002568,2022-01-21,749785122,237064992,512720130,高管股份变动
002568,2022-01-24,751039436,239339992,511699444,限制性股票
002568,2022-06-09,751039436,237801707,513237729,高管股份变动
002568,2022-06-16,1050201955,332922390,717279565,转增股上市
002568,2022-06-30,1050201955,332922389,717279566,高管股份变动
002568,2022-08-11,1050159955,332880389,717279566,回购
002568,2023-03-23,1050159955,332880390,717279565,高管股份变动
002568,2023-07-19,1049690955,332411390,717279565,回购
002568,2024-07-30,1049368955,332089390,717279565,回购
002568,2024-08-09,1049368955,331383790,717985165,股权激励限售流通股上市
002568,2024-09-30,1049368955,332976693,716392262,高管股份变动
002568,2025-03-31,1049368955,331385190,717983765,高管股份变动
002568,2025-06-30,1049368955,326610680,722758275,"债转股上市,高管股份变动"
002568,2025-09-10,1048548555,325790280,722758275,回购
002568,2025-12-31,1048548555,325790280,722758275,债转股上市
002568,2026-03-19,1041623701,325790280,715833421,回购
002568,2026-03-31,1041623701,278542380,763081321,"债转股上市,高管股份变动"
