stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002522,2010-11-23,80000000,80000000,0,上市前股本
002522,2010-12-01,106670000,85300000,21370000,首发A股上市
002522,2010-12-31,106670000,85300000,21370000,定期报告
002522,2011-03-10,106670000,80000000,26670000,网下配售股份上市
002522,2011-05-11,170672000,128000000,42672000,转增股上市
002522,2011-12-12,170672000,119360000,51312000,首发限售股份上市
002522,2013-12-10,170672000,83952000,86720000,首发限售股份上市
002522,2014-01-20,220820550,109137600,111682950,配售A股上市
002522,2014-05-22,441641100,218275200,223365900,转增股上市
002522,2015-04-28,441641100,186900000,254741100,高管股份变动
002522,2015-05-06,883282200,373800000,509482200,转增股上市
002522,2015-12-31,883282200,474719600,408562600,高管股份变动
002522,2016-06-30,883282200,266584900,616697300,高管股份变动
002522,2017-04-19,883282200,253834281,629447919,高管股份变动
002522,2017-04-20,905779387,276331468,629447919,增发A股上市
002522,2017-06-30,905779387,72292518,833486869,高管股份变动
002522,2018-04-20,905779387,76796746,828982641,高管股份变动
002522,2018-04-23,905779387,54299559,851479828,网下配售股份上市
002522,2018-06-30,905779387,57957059,847822328,高管股份变动
002522,2018-12-31,905779387,51610128,854169259,高管股份变动
002522,2019-06-30,905779387,50593353,855186034,高管股份变动
002522,2020-06-30,905779387,49874017,855905370,高管股份变动
002522,2021-06-30,905779387,49291272,856488115,高管股份变动
002522,2021-12-31,905779387,49292272,856487115,高管股份变动
002522,2022-06-30,905779387,49038924,856740463,高管股份变动
002522,2022-12-31,905779387,48854944,856924443,高管股份变动
002522,2023-06-30,905779387,48863791,856915596,高管股份变动
002522,2023-12-31,905779387,36941209,868838178,高管股份变动
002522,2024-06-30,905779387,36837720,868941667,高管股份变动
002522,2024-12-31,905779387,759508,905019879,高管股份变动
