stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002121,2007-02-07,45000000,45000000,0,上市前股本
002121,2007-02-12,60000000,48000000,12000000,首发A股上市
002121,2007-06-06,60000000,45000000,15000000,网下配售股份上市
002121,2007-08-29,120000000,90000000,30000000,转增股上市
002121,2008-03-06,120000000,64653000,55347000,首发限售股份上市
002121,2008-12-31,120000000,64653900,55346100,高管股份变动
002121,2009-05-19,120000000,65808575,54191425,股份性质变更
002121,2009-05-26,240000000,131617150,108382850,"送股上市,转增股上市"
002121,2009-12-31,240000000,125929550,114070450,定期报告
002121,2010-03-08,240000000,96523550,143476450,首发限售股份上市
002121,2010-06-30,240000000,96310760,143689240,定期报告
002121,2010-09-30,240000000,90623160,149376840,股份性质变更
002121,2010-11-12,264460000,115083160,149376840,增发A股上市
002121,2010-12-31,264460000,115083160,149376840,定期报告
002121,2011-05-13,396690000,172624740,224065260,转增股上市
002121,2011-06-30,396690000,165737265,230952735,定期报告
002121,2011-11-14,396690000,129047265,267642735,网下配售股份上市
002121,2012-06-30,396690000,129069015,267620985,定期报告
002121,2012-12-31,396690000,129057765,267632235,定期报告
002121,2013-06-30,396690000,130342334,266347666,高管股份变动
002121,2014-01-23,396690000,129284084,267405916,股份性质变更
002121,2014-01-28,400840000,133434084,267405916,限制性股票
002121,2014-06-30,400840000,133512983,267327017,高管股份变动
002121,2014-11-05,400840000,132308183,268531817,高管股份变动
002121,2014-11-06,399553000,131021183,268531817,回购
002121,2015-02-03,399693000,131161183,268531817,限制性股票
002121,2015-04-20,399693000,131141083,268551917,高管股份变动
002121,2015-04-21,476093000,207541083,268551917,增发A股上市
002121,2015-12-31,476093000,206269258,269823742,"股权激励限售流通股上市,高管股份变动"
002121,2016-03-17,476711700,206454333,270257367,自主行权
002121,2016-05-20,476784000,198059893,278724107,"自主行权,高管股份变动"
002121,2016-05-23,476735000,198010893,278724107,回购
002121,2016-06-07,476750900,198010893,278740007,自主行权
002121,2016-06-17,1191877250,495027233,696850017,转增股上市
002121,2016-06-30,1191896750,495027232,696869518,"期权行权,高管股份变动"
002121,2016-07-07,1191958500,495027233,696931267,自主行权
002121,2016-07-08,1191969000,495027233,696941767,自主行权
002121,2016-07-11,1191984000,495027233,696956767,自主行权
002121,2016-07-12,1192006500,495027233,696979267,自主行权
002121,2016-09-07,1192042016,495027233,697014783,自主行权
002121,2016-09-08,1192085516,495027233,697058283,自主行权
002121,2016-09-09,1192087500,495027233,697060267,自主行权
002121,2016-09-12,1192105000,495027233,697077767,自主行权
002121,2016-09-20,1192127500,495027233,697100267,自主行权
002121,2016-11-04,1192135000,495027233,697107767,自主行权
002121,2016-11-07,1192172500,495027233,697145267,自主行权
002121,2016-11-30,1192172500,494887808,697284692,股权激励限售流通股上市
002121,2016-12-02,1192195000,494887808,697307192,自主行权
002121,2016-12-09,1192210000,494887808,697322192,自主行权
002121,2016-12-13,1192220725,494887808,697332917,自主行权
002121,2016-12-21,1192227725,494887808,697339917,自主行权
002121,2016-12-23,1192237725,494887808,697349917,自主行权
002121,2016-12-29,1192237725,494423557,697814168,高管股份变动
002121,2016-12-30,1192247538,494423557,697823981,自主行权
002121,2017-01-12,1192247538,490851057,701396481,股权激励限售流通股上市
002121,2017-01-18,1192274351,490851057,701423294,自主行权
002121,2017-02-06,1192749051,490851057,701897994,自主行权
002121,2017-02-07,1192952351,490851057,702101294,自主行权
002121,2017-02-08,1193215351,490851057,702364294,自主行权
002121,2017-02-09,1193311801,490851057,702460744,自主行权
002121,2017-02-10,1193359501,490851057,702508444,自主行权
002121,2017-02-13,1193486001,490851057,702634944,自主行权
002121,2017-02-14,1193541001,490851057,702689944,自主行权
002121,2017-02-15,1193596001,490851057,702744944,自主行权
002121,2017-02-16,1193619001,490851057,702767944,自主行权
