stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002888,2016-03-18,62337600,62337600,,上市前股本
002888,2017-07-12,83117600,62337600,20780000.0,首发A股上市
002888,2018-05-11,124676400,93506400,31170000.0,转增股上市
002888,2018-07-23,124676400,89100000,35576400.0,首发限售股份上市
002888,2019-06-30,124676400,89100300,35576100.0,高管股份变动
002888,2019-12-31,124676400,89100000,35576400.0,高管股份变动
002888,2020-07-21,124676400,62016462,62659938.0,首发限售股份上市
002888,2021-06-03,149611680,74419754,75191926.0,转增股上市
002888,2023-06-30,149611680,74011154,75600526.0,高管股份变动
002888,2024-06-30,149611680,72720392,76891288.0,高管股份变动
002888,2025-05-16,147643412,72720392,74923020.0,回购
