stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002237,2008-04-28,71800000,71800000.0,0,上市前股本
002237,2008-05-08,95800000,76600000.0,19200000,首发A股上市
002237,2008-08-20,95800000,71800000.0,24000000,首发限售股份上市
002237,2009-05-14,95800000,71800400.0,23999600,股份性质变更
002237,2009-05-20,191600000,143600800.0,47999200,转增股上市
002237,2009-05-26,191600000,124325800.0,67274200,首发限售股份上市
002237,2009-06-30,191600000,124325450.0,67274550,高管股份变动
002237,2009-12-31,191600000,124325000.0,67275000,高管股份变动
002237,2010-06-30,191600000,124325450.0,67274550,定期报告
002237,2010-12-31,191600000,124326050.0,67273950,定期报告
002237,2011-06-30,191600000,124325450.0,67274550,定期报告
002237,2011-08-26,227600000,160325450.0,67274550,增发A股上市
002237,2011-10-25,227600000,59625450.0,167974550,首发限售股份上市
002237,2011-12-31,227600000,63526050.0,164073950,定期报告
002237,2012-07-02,455200000,127052100.0,328147900,转增股上市
002237,2012-08-23,455200000,127050900.0,328149100,股份性质变更
002237,2012-08-27,455200000,55050900.0,400149100,网下配售股份上市
002237,2012-12-31,455200000,55052800.0,400147200,高管股份变动
002237,2013-06-30,455200000,55051400.0,400148600,高管股份变动
002237,2014-06-30,455200000,55050000.0,400150000,高管股份变动
002237,2015-04-09,455200000,53150000.0,402050000,高管股份变动
002237,2015-04-16,910400000,106300000.0,804100000,转增股上市
002237,2015-12-31,910400000,110100450.0,800299550,高管股份变动
002237,2016-06-30,910400000,94200150.0,816199850,高管股份变动
002237,2017-06-30,910400000,74325000.0,836075000,高管股份变动
002237,2018-06-30,910400000,58725000.0,851675000,高管股份变动
002237,2019-12-31,910400000,58725800.0,851674200,高管股份变动
002237,2020-06-30,910400000,5400.0,910394600,高管股份变动
002237,2020-10-20,910400000,,910400000,高管股份变动
002237,2020-10-21,1148014400,237614400.0,910400000,增发A股上市
002237,2020-12-31,1148014400,237618750.0,910395650,高管股份变动
002237,2021-06-30,1148014400,237617775.0,910396625,高管股份变动
002237,2021-12-31,1148014400,237617775.0,910396625,股份性质变更
002237,2022-06-30,1148014400,237616931.0,910397469,高管股份变动
002237,2023-06-30,1148014400,237614400.0,910400000,高管股份变动
002237,2023-12-29,1148029370,237614400.0,910414970,债转股上市
002237,2024-01-31,1148031724,237614400.0,910417324,债转股上市
002237,2024-03-29,1148032681,237614400.0,910418281,债转股上市
002237,2024-05-30,1148048210,237614400.0,910433810,债转股上市
002237,2024-06-28,1148048809,237614400.0,910434409,债转股上市
002237,2024-09-30,1148072187,237614400.0,910457787,债转股上市
002237,2024-12-31,1148072979,237614400.0,910458579,债转股上市
002237,2025-03-31,1148073190,237614400.0,910458790,债转股上市
002237,2025-05-29,1148073454,237614400.0,910459054,债转股上市
002237,2025-06-30,1148080932,237614400.0,910466532,债转股上市
002237,2025-09-30,1148135945,237614400.0,910521545,债转股上市
002237,2025-10-23,1274725297,237614400.0,1037110897,债转股上市
002237,2025-11-18,1379424017,237614400.0,1141809617,债转股上市
002237,2025-11-27,1429970408,237614400.0,1192356008,债转股上市
