stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002567,2011-03-08,103000000,103000000,0,上市前股本
002567,2011-03-16,138000000,110000000,28000000,首发A股上市
002567,2011-06-27,138000000,103000000,35000000,网下配售股份上市
002567,2012-03-26,138000000,62264900,75735100,首发限售股份上市
002567,2012-06-05,276000000,124529800,151470200,转增股上市
002567,2013-05-22,414000000,186794700,227205300,转增股上市
002567,2013-07-19,420786000,188114700,232671300,期权行权
002567,2014-03-21,420786000,187784700,233001300,高管股份变动
002567,2014-03-25,420786000,990000,419796000,首发限售股份上市
002567,2014-12-31,420786000,1050000,419736000,高管股份变动
002567,2015-06-30,420786000,930000,419856000,高管股份变动
002567,2015-11-12,493195485,73339485,419856000,增发A股上市
002567,2016-06-30,493195485,73219485,419976000,股份性质变更
002567,2016-12-31,493195485,73220535,419974950,高管股份变动
002567,2017-03-16,534589907,114614957,419974950,增发A股上市
002567,2017-06-06,801884860,171922435,629962425,转增股上市
002567,2017-08-29,836570799,206608374,629962425,增发A股上市
002567,2018-03-23,836570799,187980885,648589914,网下配售股份上市
002567,2018-11-23,836570799,79366658,757204141,网下配售股份上市
002567,2019-03-22,836570799,60739169,775831630,网下配售股份上市
002567,2019-12-31,836570799,70836110,765734689,高管股份变动
002567,2020-03-24,836570799,45999455,790571344,网下配售股份上市
002567,2020-06-30,836570799,62194515,774376284,高管股份变动
002567,2020-08-21,920870412,62194515,858675897,债转股上市
002567,2020-08-24,927193348,62194515,864998833,债转股上市
002567,2020-08-31,927193348,27508576,899684772,网下配售股份上市
002567,2020-09-30,974652197,27508576,947143621,债转股上市
002567,2020-10-09,979077582,27508576,951569006,债转股上市
002567,2021-02-25,1206017542,248836175,957181367,"增发A股上市,高管股份变动"
002567,2021-06-30,1206017542,249054425,956963117,高管股份变动
002567,2021-09-09,1206017542,22114465,1183903077,网下配售股份上市
002567,2022-03-31,1206017542,17265153,1188752389,高管股份变动
002567,2022-06-30,1206017542,18104159,1187913383,高管股份变动
002567,2022-12-22,1381343588,193430205,1187913383,增发A股上市
002567,2022-12-31,1381343588,192792124,1188551464,股份性质变更
002567,2023-03-19,1381343588,176296021,1205047567,高管股份变动
002567,2023-03-20,1387596848,176296021,1211300827,期权行权
002567,2023-03-31,1387596848,176458021,1211138827,高管股份变动
002567,2023-06-26,1387596848,21593513,1366003335,网下配售股份上市
002567,2023-09-19,1433051393,67048058,1366003335,增发A股上市
002567,2023-12-28,1433051393,67366231,1365685162,高管股份变动
002567,2024-03-18,1433051393,67366156,1365685237,高管股份变动
002567,2024-03-19,1433051393,21911611,1411139782,网下配售股份上市
002567,2024-05-31,1433051393,21928358,1411123035,高管股份变动
002567,2024-06-13,1433051393,21998558,1411052835,期权行权
002567,2024-06-24,1433051393,1537020,1431514373,网下配售股份上市
002567,2025-06-30,1433051393,1599403,1431451990,高管股份变动
002567,2025-10-22,1433051393,1634503,1431416890,高管股份变动
002567,2025-12-31,1433051393,1384972,1431666421,高管股份变动
