stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002687,2012-06-25,73920000,73920000,0,上市前股本
002687,2012-07-04,98570000,73920000,24650000,首发A股上市
002687,2013-04-22,197140000,147840000,49300000,转增股上市
002687,2013-07-15,197140000,140085000,57055000,首发限售股份上市
002687,2013-12-31,197140000,139562500,57577500,股份性质变更
002687,2014-05-05,197140000,139129375,58010625,股份性质变更
002687,2014-05-09,236568000,166955250,69612750,转增股上市
002687,2014-12-31,236568000,165635250,70932750,高管股份变动
002687,2015-05-07,354852000,248452875,106399125,转增股上市
002687,2015-07-28,354852000,15703875,339148125,首发限售股份上市
002687,2015-12-31,354852000,36599438,318252562,高管股份变动
002687,2016-12-31,354852000,35430000,319422000,高管股份变动
002687,2018-12-31,354852000,56235000,298617000,高管股份变动
002687,2019-05-31,350000000,56235000,293765000,回购
002687,2019-12-31,350000000,64230000,285770000,高管股份变动
002687,2021-06-30,350000000,62250000,287750000,高管股份变动
002687,2021-07-15,350000000,71612000,278388000,限制性股票
002687,2021-12-31,350000000,73592000,276408000,高管股份变动
002687,2022-06-06,350000000,71612000,278388000,高管股份变动
002687,2022-06-07,350000000,72633780,277366220,限制性股票
002687,2022-06-21,507500000,105318981,402181019,转增股上市
002687,2023-04-29,507500000,105321306,402178694,高管股份变动
002687,2023-08-03,499952036,97773342,402178694,回购
002687,2024-04-09,504825255,98751075,406074180,转增股上市
002687,2024-06-30,504825255,98751076,406074179,高管股份变动
002687,2024-08-07,504825255,91932360,412892895,股权激励限售流通股上市
002687,2024-12-03,504825255,91995392,412829863,高管股份变动
002687,2024-12-04,504779491,91949628,412829863,回购
002687,2025-01-17,504779491,91949627,412829864,高管股份变动
002687,2025-06-20,504779491,91230505,413548986,股权激励限售流通股上市
002687,2025-06-30,504779491,91329857,413449634,高管股份变动
002687,2025-12-31,504779491,91385954,413393537,高管股份变动
