stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002560,2011-02-15,58880000,58880000,0,上市前股本
002560,2011-02-23,78880000,62880000,16000000,首发A股上市
002560,2011-05-09,103332800,82372800,20960000,转增股上市
002560,2011-06-03,103332800,77132800,26200000,网下配售股份上市
002560,2012-03-05,103332800,69805184,33527616,首发限售股份上市
002560,2012-12-31,103332800,69033856,34298944,定期报告
002560,2013-06-30,103332800,67887168,35445632,高管股份变动
002560,2013-12-31,103332800,63832544,39500256,高管股份变动
002560,2014-01-27,139803117,100302861,39500256,增发A股上市
002560,2014-03-03,139803117,86804621,52998496,首发限售股份上市
002560,2014-12-31,139803117,82749997,57053120,股份性质变更
002560,2015-02-25,139803117,55334304,84468813,网下配售股份上市
002560,2015-06-30,139803117,51279680,88523437,高管股份变动
002560,2015-11-13,139803117,51470780,88332337,高管股份变动
002560,2015-11-16,142727117,54394780,88332337,限制性股票
002560,2016-04-28,142727117,54301080,88426037,高管股份变动
002560,2016-05-09,428181351,162903240,265278111,转增股上市
002560,2016-10-18,429141351,163863240,265278111,限制性股票
002560,2016-11-17,429141351,159777240,269364111,股权激励限售流通股上市
002560,2017-02-20,429141351,156027240,273114111,网下配售股份上市
002560,2017-06-30,429141351,156308340,272833011,高管股份变动
002560,2017-11-15,429141351,156458340,272683011,高管股份变动
002560,2017-11-20,429141351,153946740,275194611,股权激励限售流通股上市
002560,2017-12-31,429141351,153796740,275344611,高管股份变动
002560,2018-04-27,429141351,154483065,274658286,高管股份变动
002560,2018-06-30,429141351,158555376,270585975,高管股份变动
002560,2018-12-31,429141351,158809326,270332025,高管股份变动
002560,2019-02-22,446090503,175758478,270332025,增发A股上市
002560,2019-05-09,443856103,173524078,270332025,回购
002560,2019-12-31,443856103,200728163,243127940,高管股份变动
002560,2020-03-02,443856103,198328210,245527893,高管股份变动
002560,2020-03-05,443856103,185616346,258239757,网下配售股份上市
002560,2020-06-30,443856103,158412261,285443842,高管股份变动
002560,2020-10-14,518762470,233318628,285443842,增发A股上市
002560,2021-02-20,518762470,233266503,285495967,高管股份变动
002560,2021-02-23,526691470,241195503,285495967,限制性股票
002560,2021-05-06,526691470,166289136,360402334,网下配售股份上市
002560,2021-12-31,526691470,85166856,441524614,高管股份变动
002560,2022-01-13,528673670,87149056,441524614,限制性股票
002560,2022-03-15,528673670,86606556,442067114,高管股份变动
002560,2022-03-18,528673670,82369268,446304402,网下配售股份上市
002560,2022-03-29,528673670,78431768,450241902,股权激励限售流通股上市
002560,2022-06-30,528673670,78596768,450076902,高管股份变动
002560,2022-07-08,528619670,78542768,450076902,回购
002560,2023-01-18,528619670,78524018,450095652,高管股份变动
002560,2023-01-20,528619670,77532918,451086752,股权激励限售流通股上市
002560,2023-03-24,528619670,75485418,453134252,股权激励限售流通股上市
002560,2023-06-30,528619670,75690418,452929252,高管股份变动
002560,2023-08-16,526729670,73800418,452929252,回购
002560,2024-03-30,526729670,73804018,452925652,高管股份变动
002560,2024-05-30,526729670,73807468,452922202,高管股份变动
002560,2024-05-31,525738570,72816368,452922202,回购
002560,2024-12-31,525738570,72802568,452936002,高管股份变动
