stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002418,2010-05-11,107000000,107000000.0,0,上市前股本
002418,2010-05-19,143000000,114200000.0,28800000,首发A股上市
002418,2010-09-01,143000000,107000000.0,36000000,网下配售股份上市
002418,2011-06-01,143000000,49920850.0,93079150,首发限售股份上市
002418,2011-06-10,228800000,79873360.0,148926640,转增股上市
002418,2011-12-31,228800000,79017360.0,149782640,定期报告
002418,2012-06-30,228800000,78446269.0,150353731,定期报告
002418,2013-06-03,228800000,64001269.0,164798731,首发限售股份上市
002418,2013-12-31,228800000,73051139.0,155748861,高管股份变动
002418,2014-06-30,228800000,65415570.0,163384430,高管股份变动
002418,2014-12-31,228800000,51899478.0,176900522,高管股份变动
002418,2015-04-03,378800000,201899478.0,176900522,增发A股上市
002418,2015-06-30,378800000,194263908.0,184536092,高管股份变动
002418,2016-05-19,1136400000,582791724.0,553608276,转增股上市
002418,2018-06-05,1136400000,553391724.0,583008276,网下配售股份上市
002418,2018-07-03,1136400000,132791724.0,1003608276,网下配售股份上市
002418,2018-12-31,1136400000,133681126.0,1002718874,高管股份变动
002418,2019-06-30,1136400000,133261974.0,1003138026,高管股份变动
002418,2019-12-31,1136400000,177525882.0,958874118,高管股份变动
002418,2020-06-30,1136400000,470250.0,1135929750,高管股份变动
002418,2020-12-31,1136400000,627000.0,1135773000,高管股份变动
002418,2021-06-30,1136400000,470250.0,1135929750,高管股份变动
002418,2022-06-30,1136400000,432750.0,1135967250,高管股份变动
002418,2023-06-30,1136400000,,1136400000,高管股份变动
002418,2024-12-31,1136400000,3225.0,1136396775,高管股份变动
002418,2025-06-30,1136400000,2662.0,1136397338,高管股份变动
002418,2025-12-31,1136400000,2962.0,1136397038,高管股份变动
