stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
003017,2015-12-31,33058000,12091334,20966666.0,其他变动原因
003017,2016-04-26,33058000,12091334,20966666.0,新三板上市
003017,2016-12-30,35000000,14033334,20966666.0,增发A股上市
003017,2017-06-16,35000000,14317510,20682490.0,高管股份变动
003017,2017-06-22,41500000,15072312,26427688.0,增发A股上市
003017,2017-10-17,41500000,15217311,26282689.0,高管股份变动
003017,2017-10-20,41500000,14732681,26767319.0,高管股份变动
003017,2018-01-05,41500000,14152681,27347319.0,高管股份变动
003017,2018-11-14,41500000,14174431,27325569.0,高管股份变动
003017,2018-12-18,45000000,14229235,30770765.0,增发A股上市
003017,2019-12-31,45000000,17999869,27000131.0,高管股份变动
003017,2020-10-12,45000000,45000000,,上市前股本
003017,2020-10-14,60000000,45000000,15000000.0,首发A股上市
003017,2021-10-26,60000000,21623211,38376789.0,首发限售股份上市
003017,2021-12-23,60000000,21954393,38045607.0,高管股份变动
003017,2021-12-24,60000000,19298393,40701607.0,首发限售股份上市
003017,2022-06-14,60000000,17606160,42393840.0,高管股份变动
003017,2023-10-28,60000000,17917935,42082065.0,高管股份变动
003017,2023-10-31,60000000,12037605,47962395.0,首发限售股份上市
003017,2023-11-14,84000000,16852647,67147353.0,转增股上市
003017,2023-12-31,84000000,16236443,67763557.0,高管股份变动
003017,2024-06-30,84000000,16409244,67590756.0,高管股份变动
003017,2024-12-31,84000000,14841537,69158463.0,高管股份变动
003017,2025-06-11,84000000,13717942,70282058.0,高管股份变动
003017,2025-07-23,84000000,14712012,69287988.0,限制性股票
