stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002801,2014-04-18,44160000,44160000.0,,上市前股本
002801,2016-06-13,58880000,44160000.0,14720000.0,首发A股上市
002801,2017-04-20,117760000,88320000.0,29440000.0,转增股上市
002801,2017-06-15,118345000,88905000.0,29440000.0,限制性股票
002801,2018-06-07,118155500,88715500.0,29440000.0,回购
002801,2018-11-12,117760000,88320000.0,29440000.0,回购
002801,2019-06-24,117760000,,117760000.0,首发限售股份上市
002801,2019-06-30,117760000,59616000.0,58144000.0,高管股份变动
002801,2020-07-03,153088000,77500800.0,75587200.0,转增股上市
002801,2021-06-03,229632000,116251200.0,113380800.0,转增股上市
002801,2021-12-31,229632000,117058500.0,112573500.0,高管股份变动
002801,2022-06-30,229632000,113829300.0,115802700.0,高管股份变动
