stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002524,2010-11-30,67780000,67780000,0,上市前股本
002524,2010-12-08,90380000,72280000,18100000,首发A股上市
002524,2011-03-17,90380000,67780000,22600000,网下配售股份上市
002524,2011-04-27,180760000,135560000,45200000,转增股上市
002524,2011-12-31,180760000,135561650,45198350,定期报告
002524,2012-01-19,180760000,135560000,45200000,股份性质变更
002524,2012-01-30,180760000,91938220,88821780,首发限售股份上市
002524,2012-05-02,180760000,87394920,93365080,首发限售股份上市
002524,2012-05-15,216912000,104873904,112038096,转增股上市
002524,2012-09-26,216912000,103247304,113664696,首发限售股份上市
002524,2012-12-21,216912000,99530088,117381912,首发限售股份上市
002524,2013-04-23,216912000,99532067,117379933,高管股份变动
002524,2013-04-24,264912000,147532067,117379933,增发A股上市
002524,2013-05-08,264912000,142080107,122831893,首发限售股份上市
002524,2013-05-28,503332800,269952203,233380597,"转增股上市,送股上市"
002524,2013-06-30,503332800,269952202,233380598,其他变动原因
002524,2013-12-19,503332800,106326999,397005801,首发限售股份上市
002524,2013-12-31,503332800,106327000,397005800,股份性质变更
002524,2014-02-20,503332800,104864095,398468705,首发限售股份上市
002524,2014-03-05,503332800,102546190,400786610,首发限售股份上市
002524,2014-04-28,503332800,11346190,491986610,网下配售股份上市
002524,2014-06-30,503332800,12128054,491204746,高管股份变动
002524,2015-05-20,503332800,10665149,492667651,首发限售股份上市
002524,2015-06-30,503332800,12775449,490557351,高管股份变动
002524,2015-12-31,503332800,3600810,499731990,高管股份变动
002524,2016-06-30,503332800,3806760,499526040,高管股份变动
002524,2016-10-25,503332800,2343855,500988945,首发限售股份上市
002524,2017-06-30,503332800,2287605,501045195,高管股份变动
002524,2018-12-31,503332800,21393510,481939290,高管股份变动
002524,2019-06-30,503332800,20568510,482764290,高管股份变动
002524,2019-07-17,515729591,32965301,482764290,限制性股票
002524,2019-10-22,515729591,31502396,484227195,首发限售股份上市
002524,2020-07-17,517239591,33012396,484227195,限制性股票
002524,2020-11-25,517239591,29577576,487662015,股权激励限售流通股上市
002524,2020-12-31,517239591,29675076,487564515,高管股份变动
002524,2021-03-08,517239591,24893831,492345760,高管股份变动
002524,2021-03-09,516368220,24022460,492345760,回购
002524,2021-12-27,516368220,20511860,495856360,股权激励限售流通股上市
002524,2022-03-13,516368220,7152900,509215320,高管股份变动
002524,2022-03-14,515366420,6151100,509215320,回购
002524,2022-06-30,515366420,6213600,509152820,高管股份变动
002524,2022-12-31,515366420,6063600,509302820,高管股份变动
002524,2023-05-30,515366420,6151475,509214945,高管股份变动
002524,2023-06-13,515366420,2337675,513028745,股权激励限售流通股上市
002524,2023-06-30,515366420,3350675,512015745,"其他变动原因,高管股份变动"
002524,2023-08-17,514552020,2536275,512015745,回购
002524,2023-10-24,514552020,2491275,512060745,高管股份变动
002524,2023-10-25,517967074,9906275,508060799,限制性股票
002524,2024-06-15,517967074,9879650,508087424,高管股份变动
002524,2024-06-26,517967074,9519650,508447424,股权激励限售流通股上市
002524,2024-06-30,517967074,9667650,508299424,高管股份变动
002524,2024-08-22,517867074,9567650,508299424,回购
002524,2024-09-10,518467074,10167650,508299424,限制性股票
002524,2025-06-30,518467074,10249450,508217624,高管股份变动
002524,2025-08-07,518467074,8291950,510175124,股权激励限售流通股上市
002524,2025-11-26,518467074,7609750,510857324,高管股份变动
002524,2025-11-27,515331574,4474250,510857324,回购
002524,2025-12-31,515331574,4583000,510748574,高管股份变动
