stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002830,2010-03-08,50000000,50000000,,上市前股本
002830,2016-11-29,50000000,50000000,,上市前股本
002830,2016-12-02,66670000,50000000,16670000.0,首发A股上市
002830,2017-05-23,133340000,100000000,33340000.0,转增股上市
002830,2017-12-13,133340000,93500000,39840000.0,首发限售股份上市
002830,2019-12-13,133340000,0,133340000.0,首发限售股份上市
002830,2019-12-31,133340000,66675000,66665000.0,高管股份变动
002830,2020-06-30,133340000,66737500,66602500.0,高管股份变动
002830,2020-12-31,133340000,66675000,66665000.0,高管股份变动
002830,2021-06-30,133340000,66487500,66852500.0,高管股份变动
