stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002068,2006-08-23,54000000,54000000.0,0,上市前股本
002068,2006-09-06,89000000,61000000.0,28000000,首发A股上市
002068,2006-12-15,89000000,54000000.0,35000000,网下配售股份上市
002068,2007-09-11,89000000,54003000.0,34997000,高管股份变动
002068,2007-09-17,89000000,50597733.0,38402267,首发限售股份上市
002068,2008-04-11,160200000,91079969.0,69120031,"送股上市,转增股上市"
002068,2008-12-31,160200000,91074569.0,69125431,定期报告
002068,2009-05-08,160200000,91073556.0,69126444,股份性质变更
002068,2009-05-14,192240000,109288267.0,82951733,送股上市
002068,2009-09-16,192240000,109284623.0,82955377,股份性质变更
002068,2009-09-17,192240000,0.0,192240000,首发限售股份上市
002068,2010-03-26,192240000,3283.0,192236717,股份性质变更
002068,2010-04-01,249912000,4268.0,249907732,送股上市
002068,2010-06-30,249912000,4268.0,249907732,高管股份变动
002068,2011-01-28,249912000,2665.0,249909335,股份性质变更
002068,2011-02-16,299812000,49902665.0,249909335,增发A股上市
002068,2011-09-28,479699200,79845685.0,399853515,转增股上市
002068,2012-02-14,479699200,79842843.0,399856357,股份性质变更
002068,2012-02-16,479699200,2843.0,479696357,网下配售股份上市
002068,2012-06-30,479699200,2843.0,479696357,高管股份变动
002068,2013-06-30,479699200,0.0,479699200,高管股份变动
002068,2015-01-09,607063596,,607063596,配售A股上市
002068,2015-06-30,607063596,3750.0,607059846,高管股份变动
002068,2015-12-31,607063596,103125.0,606960471,高管股份变动
002068,2016-06-30,607063596,105625.0,606957971,高管股份变动
002068,2016-12-31,607063596,100625.0,606962971,高管股份变动
002068,2017-06-30,607063596,104625.0,606958971,高管股份变动
002068,2017-07-19,727063596,120104625.0,606958971,增发A股上市
002068,2017-12-31,727063596,120101125.0,606962471,股份性质变更
002068,2018-06-30,727063596,120064125.0,606999471,高管股份变动
002068,2018-12-31,727063596,120070375.0,606993221,高管股份变动
002068,2019-12-31,727063596,120067875.0,606995721,股份性质变更
002068,2020-06-30,727063596,120066937.0,606996659,高管股份变动
002068,2020-07-30,727063596,66937.0,726996659,网下配售股份上市
002068,2020-11-13,744793596,17796937.0,726996659,限制性股票
002068,2021-06-30,744793596,17774437.0,727019159,高管股份变动
002068,2021-09-30,748119596,21100437.0,727019159,限制性股票
002068,2021-12-31,748119596,21113250.0,727006346,高管股份变动
002068,2022-06-30,748119596,21092000.0,727027596,高管股份变动
002068,2022-11-14,748119596,14096000.0,734023596,股权激励限售流通股上市
002068,2022-12-31,748119596,14493500.0,733626096,高管股份变动
002068,2023-02-14,748119596,14516000.0,733603596,高管股份变动
002068,2023-02-15,747735596,14132000.0,733603596,回购
002068,2023-06-30,747735596,14194500.0,733541096,高管股份变动
002068,2023-07-26,741412396,7871300.0,733541096,回购
002068,2023-10-09,741412396,6585700.0,734826696,股权激励限售流通股上市
002068,2023-12-31,741412396,6541200.0,734871196,高管股份变动
002068,2024-03-29,741412396,6699450.0,734712946,高管股份变动
002068,2024-06-30,741412396,6793950.0,734618446,高管股份变动
002068,2024-07-20,735345196,726750.0,734618446,回购
002068,2024-12-05,735345196,672750.0,734672446,高管股份变动
002068,2024-12-31,735345196,934375.0,734410821,高管股份变动
002068,2025-06-30,735345196,339375.0,735005821,高管股份变动
002068,2025-12-31,735345196,365875.0,734979321,高管股份变动
