stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002378,2010-03-11,385213646,385213646.0,0,上市前股本
002378,2010-03-19,428213646,393813646.0,34400000,首发A股上市
002378,2010-07-01,428213646,385213646.0,43000000,网下配售股份上市
002378,2011-03-31,428213646,350728936.0,77484710,首发限售股份上市
002378,2011-12-31,428213646,348987770.0,79225876,定期报告
002378,2013-03-31,428213646,,428213646,"首发限售股份上市,其他变动原因"
002378,2014-11-05,462083718,33870072.0,428213646,增发A股上市
002378,2015-05-21,924167436,67740144.0,856427292,转增股上市
002378,2015-11-12,924167436,,924167436,网下配售股份上市
002378,2015-12-31,924167436,1233975.0,922933461,高管股份变动
002378,2017-06-30,924167436,925480.0,923241956,高管股份变动
002378,2018-06-30,924167436,949536.0,923217900,高管股份变动
002378,2018-12-31,924167436,925480.0,923241956,高管股份变动
002378,2019-06-30,924167436,949386.0,923218050,高管股份变动
002378,2019-12-31,924167436,925480.0,923241956,高管股份变动
002378,2020-06-30,924167436,949574.0,923217862,高管股份变动
002378,2020-11-20,924167436,9091714.0,915075722,限制性股票
002378,2020-12-31,924167436,8851451.0,915315985,股份性质变更
002378,2021-06-15,924167436,9209347.0,914958089,限制性股票
002378,2021-06-30,924167436,8845974.0,915321462,高管股份变动
002378,2021-11-25,924167436,9064954.0,915102482,高管股份变动
002378,2021-11-29,924167436,4993884.0,919173552,股权激励限售流通股上市
002378,2021-12-31,924167436,6827100.0,917340336,高管股份变动
002378,2022-07-27,924167436,6648152.0,917519284,股权激励限售流通股上市
002378,2022-11-29,924167436,2577082.0,921590354,股权激励限售流通股上市
002378,2022-12-31,924167436,5954727.0,918212709,高管股份变动
002378,2023-05-27,924167436,6200782.0,917966654,高管股份变动
002378,2023-06-05,1201417666,8061016.0,1193356650,转增股上市
002378,2023-08-10,1201417666,8092800.0,1193324866,高管股份变动
002378,2023-08-15,1201417666,7860168.0,1193557498,股权激励限售流通股上市
002378,2023-12-31,1201417666,6580682.0,1194836984,高管股份变动
002378,2024-06-30,1201417666,6328082.0,1195089584,高管股份变动
002378,2025-06-30,1201417666,6296297.0,1195121369,高管股份变动
