stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002798,2014-04-18,64777358,64777358,,上市前股本
002798,2016-05-16,86377358,64777358,21600000.0,首发A股上市
002798,2017-05-26,86377358,54414679,31962679.0,首发限售股份上市
002798,2017-06-30,86377358,54093688,32283670.0,高管股份变动
002798,2017-11-13,90168358,57884688,32283670.0,限制性股票
002798,2018-01-10,133365148,101081478,32283670.0,增发A股上市
002798,2018-05-18,226720751,171838512,54882239.0,转增股上市
002798,2018-09-25,385425276,292125470,93299806.0,转增股上市
002798,2018-11-13,385425276,287743074,97682202.0,股权激励限售流通股上市
002798,2019-01-17,385425276,288828447,96596829.0,高管股份变动
002798,2019-01-22,385425276,228074039,157351237.0,网下配售股份上市
002798,2019-04-18,385425276,228074114,157351162.0,高管股份变动
002798,2019-04-22,385425276,223250647,162174629.0,网下配售股份上市
002798,2019-05-27,385425276,182661580,202763696.0,首发限售股份上市
002798,2019-06-23,385425276,182661579,202763697.0,高管股份变动
002798,2019-06-24,384960564,182196867,202763697.0,回购
002798,2019-11-08,384960564,198240851,186719713.0,高管股份变动
002798,2019-11-13,384960564,195186410,189774154.0,股权激励限售流通股上市
002798,2019-12-31,384960564,182910154,202050410.0,高管股份变动
002798,2020-05-12,384960564,176347462,208613102.0,高管股份变动
002798,2020-05-13,384960564,165036779,219923785.0,网下配售股份上市
002798,2020-05-25,384960564,165036778,219923786.0,高管股份变动
002798,2020-05-28,388945564,169021778,219923786.0,限制性股票
002798,2020-11-13,388945564,165967337,222978227.0,股权激励限售流通股上市
002798,2020-12-31,388945564,166234373,222711191.0,高管股份变动
002798,2021-01-22,388945564,162405952,226539612.0,网下配售股份上市
002798,2021-03-04,388945564,154560042,234385522.0,高管股份变动
002798,2021-03-05,388905564,154520042,234385522.0,回购
002798,2021-06-22,388905564,162698519,226207045.0,高管股份变动
002798,2021-06-23,386893064,160686019,226207045.0,回购
002798,2021-06-30,386893064,160696519,226196545.0,高管股份变动
002798,2021-11-02,386893064,164275224,222617840.0,高管股份变动
002798,2021-12-31,386893064,155695676,231197388.0,高管股份变动
002798,2022-04-30,386893064,155695677,231197387.0,高管股份变动
002798,2022-05-20,386895799,155695677,231200122.0,债转股上市
002798,2022-05-27,386895946,155695677,231200269.0,债转股上市
002798,2022-06-30,386899808,155695677,231204131.0,债转股上市
002798,2022-07-14,386900033,155695677,231204356.0,债转股上市
002798,2022-07-21,384967533,153763177,231204356.0,回购
002798,2022-07-31,384967682,153763177,231204505.0,债转股上市
002798,2022-08-31,384968186,153763177,231205009.0,债转股上市
002798,2022-09-20,384968260,153763177,231205083.0,债转股上市
002798,2022-10-13,384968334,153763177,231205157.0,债转股上市
002798,2022-10-31,384968482,153763177,231205305.0,债转股上市
002798,2022-12-30,384969672,122408386,262561286.0,"债转股上市,高管股份变动"
002798,2023-03-31,384970553,92162386,292808167.0,"债转股上市,高管股份变动"
002798,2023-06-30,384972045,92162386,292809659.0,债转股上市
002798,2023-09-28,384974583,92162386,292812197.0,债转股上市
002798,2023-12-29,384977124,92162386,292814738.0,债转股上市
002798,2024-02-02,384977198,69470761,315506437.0,"债转股上市,高管股份变动"
002798,2024-02-06,384978922,69470761,315508161.0,债转股上市
002798,2024-02-29,384979070,69470761,315508309.0,债转股上市
002798,2024-03-29,384980340,69723136,315257204.0,"债转股上市,高管股份变动"
002798,2024-04-30,384983107,69723136,315259971.0,债转股上市
002798,2024-06-28,384985875,69723136,315262739.0,债转股上市
002798,2024-09-30,384986731,69723136,315263595.0,债转股上市
002798,2024-12-31,394194023,69723136,324470887.0,债转股上市
002798,2025-01-13,394194080,69723136,324470944.0,债转股上市
002798,2025-03-31,394198431,69723136,324475295.0,债转股上市
002798,2025-05-15,394199077,69723136,324475941.0,债转股上市
002798,2025-06-17,405147949,69723136,335424813.0,债转股上市
002798,2025-06-30,410195349,69723136,340472213.0,债转股上市
002798,2025-07-10,423835448,69723136,354112312.0,债转股上市
002798,2025-07-31,475269730,69723136,405546594.0,债转股上市
002798,2025-08-21,507820583,69723136,438097447.0,债转股上市
002798,2025-09-30,513347910,72060235,441287675.0,"债转股上市,高管股份变动"
002798,2025-12-31,513349282,72067735,441281547.0,"债转股上市,高管股份变动"
002798,2026-03-31,550177587,70755537,479422050.0,"债转股上市,高管股份变动"
002798,2026-04-24,555120471,70755537,484364934.0,债转股上市
