stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002167,2007-08-24,37500000,37500000,0,上市前股本
002167,2007-09-03,50000000,40000000,10000000,首发A股上市
002167,2007-12-13,50000000,37500000,12500000,网下配售股份上市
002167,2008-09-16,50000000,25198000,24802000,首发限售股份上市
002167,2009-05-26,69120000,44318000,24802000,增发A股上市
002167,2009-06-30,69120000,44318000,24802000,定期报告
002167,2009-09-17,89856000,57613400,32242600,转增股上市
002167,2010-02-08,89856000,54746803,35109197,首发限售股份上市
002167,2010-03-10,179712000,109493606,70218394,转增股上市
002167,2010-05-24,179712000,109493606,70218394,股份性质变更
002167,2010-05-28,179712000,64773606,114938394,网下配售股份上市
002167,2010-06-30,179712000,64773981,114938019,定期报告
002167,2010-09-13,179712000,4992375,174719625,首发限售股份上市
002167,2010-12-31,179712000,41792375,137919625,定期报告
002167,2011-06-24,179712000,41792000,137920000,股份性质变更
002167,2011-07-01,206982000,69062000,137920000,增发A股上市
002167,2012-05-28,206982000,69062000,137920000,网下配售股份上市
002167,2012-06-05,413964000,138124000,275840000,转增股上市
002167,2012-07-02,413964000,89044000,324920000,网下配售股份上市
002167,2012-12-31,413964000,70460000,343504000,高管股份变动
002167,2013-07-01,413964000,135267212,278696788,其他变动原因
002167,2013-12-31,413964000,99922212,314041788,其他变动原因
002167,2014-06-30,413964000,98557212,315406788,高管股份变动
002167,2014-07-08,413964000,98557212,315406788,网下配售股份上市
002167,2015-06-24,620946000,147835818,473110182,转增股上市
002167,2015-12-31,620946000,148960818,471985182,高管股份变动
002167,2016-12-31,620946000,166024368,454921632,高管股份变动
002167,2017-06-30,620946000,132436368,488509632,高管股份变动
002167,2018-06-30,620946000,98310318,522635682,高管股份变动
002167,2018-07-25,620946000,1099500,619846500,其他限售股上市
002167,2018-12-31,620946000,2344500,618601500,高管股份变动
002167,2020-06-30,620946000,53036000,567910000,高管股份变动
002167,2020-09-30,620946000,50625000,570321000,高管股份变动
002167,2020-12-25,705946000,135625000,570321000,增发A股上市
002167,2020-12-31,705946000,137770787,568175213,高管股份变动
002167,2021-03-10,771399000,201078000,570321000,限制性股票
002167,2021-06-30,771399000,203461287,567937713,高管股份变动
002167,2021-10-19,771399000,202061287,569337713,高管股份变动
002167,2021-12-31,771341000,202003287,569337713,回购
002167,2022-01-27,775134000,205796287,569337713,限制性股票
002167,2022-03-23,775134000,186177787,588956213,股权激励限售流通股上市
002167,2022-06-22,775134000,178990287,596143713,高管股份变动
002167,2022-06-27,775134000,93990287,681143713,网下配售股份上市
002167,2023-04-18,775134000,100164787,674969213,高管股份变动
002167,2023-04-26,775134000,78752287,696381713,股权激励限售流通股上市
002167,2023-06-30,775134000,89339787,685794213,高管股份变动
002167,2023-07-18,774902500,89108287,685794213,回购
002167,2023-12-31,774902500,37418287,737484213,高管股份变动
002167,2024-04-19,774902500,32656837,742245663,高管股份变动
002167,2024-04-30,774902500,4960537,769941963,股权激励限售流通股上市
002167,2024-06-23,774902500,16180537,758721963,高管股份变动
002167,2024-06-24,774673300,15951337,758721963,回购
002167,2024-12-31,774673300,16889450,757783850,高管股份变动
002167,2025-06-30,774673300,17271337,757401963,高管股份变动
002167,2025-12-31,774673300,15960337,758712963,高管股份变动
