stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002337,2009-12-25,90000000,90000000,0,上市前股本
002337,2010-01-05,120000000,96000000,24000000,首发A股上市
002337,2010-04-15,120000000,90000000,30000000,网下配售股份上市
002337,2011-01-19,120000000,89800000,30200000,首发限售股份上市
002337,2011-05-24,192000000,143680000,48320000,转增股上市
002337,2012-06-30,192000000,143360000,48640000,高管股份变动
002337,2013-01-15,192000000,140900000,51100000,"首发限售股份上市,股份性质变更"
002337,2013-05-22,192000000,138940000,53060000,高管股份变动
002337,2013-05-23,197925000,144865000,53060000,限制性股票
002337,2013-07-15,197925000,15265000,182660000,其他限售股上市
002337,2013-09-25,198325000,15665000,182660000,限制性股票
002337,2014-05-26,198325000,13960000,184365000,股权激励限售流通股上市
002337,2014-06-30,198325000,11692500,186632500,高管股份变动
002337,2014-07-07,198200000,11567500,186632500,回购
002337,2015-03-06,594600000,34702500,559897500,转增股上市
002337,2015-05-20,594600000,30531750,564068250,股权激励限售流通股上市
002337,2015-07-22,594282750,29488875,564793875,"高管股份变动,回购"
002337,2016-06-30,594282750,28471218,565811532,高管股份变动
002337,2016-10-28,588615750,22804218,565811532,回购
002337,2016-12-31,588615750,11734218,576881532,高管股份变动
002337,2017-06-30,588615750,11881874,576733876,高管股份变动
002337,2017-12-31,588615750,1022811,587592939,高管股份变动
002337,2018-12-31,588615750,884999,587730751,高管股份变动
002337,2021-06-30,588615750,973593,587642157,高管股份变动
002337,2021-12-31,588615750,884999,587730751,高管股份变动
002337,2022-12-31,588615750,619218,587996532,高管股份变动
