stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002818,2014-04-29,198000000,198000000,,上市前股本
002818,2016-01-08,396000000,396000000,,上市前股本
002818,2016-10-25,440000000,396000000,44000000.0,首发A股上市
002818,2017-11-09,440000000,348480000,91520000.0,首发限售股份上市
002818,2018-05-23,445063000,353543000,91520000.0,限制性股票
002818,2018-06-30,445063000,354678442,90384558.0,高管股份变动
002818,2018-10-24,445063000,355814494,89248506.0,高管股份变动
002818,2019-01-16,445063000,357207784,87855216.0,高管股份变动
002818,2019-01-17,444997000,357141784,87855216.0,回购
002818,2019-04-24,444997000,357760223,87236777.0,高管股份变动
002818,2019-05-06,756494900,608192379,148302521.0,转增股上市
002818,2019-05-23,756494900,605643909,150850991.0,股权激励限售流通股上市
002818,2019-06-30,756494900,605624976,150869924.0,高管股份变动
002818,2019-11-11,756494900,457520976,298973924.0,首发限售股份上市
002818,2019-12-31,756494900,455773114,300721786.0,高管股份变动
002818,2020-05-19,756494900,455813614,300681286.0,高管股份变动
002818,2020-05-25,756494900,453265144,303229756.0,股权激励限售流通股上市
002818,2020-06-17,756494900,453520144,302974756.0,高管股份变动
002818,2020-09-21,756494900,453478144,303016756.0,高管股份变动
002818,2020-10-19,751856900,453478144,298378756.0,回购
002818,2020-11-19,751739260,453360504,298378756.0,回购
002818,2020-12-31,751739260,453377504,298361756.0,高管股份变动
002818,2021-03-30,751739260,453326879,298412381.0,高管股份变动
002818,2021-06-30,748458940,450046559,298412381.0,"回购,其他变动原因"
002818,2022-06-30,748458940,450100534,298358406.0,其他变动原因
002818,2023-06-30,748458940,450090034,298368906.0,高管股份变动
002818,2023-12-31,748458940,450201749,298257191.0,高管股份变动
002818,2024-03-19,748458940,450101749,298357191.0,高管股份变动
002818,2025-12-31,748458940,450124054,298334886.0,高管股份变动
