stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
003008,2019-03-15,60000000,60000000,,上市前股本
003008,2020-09-14,80000000,60000000,20000000.0,首发A股上市
003008,2021-09-23,80000000,40554427,39445573.0,首发限售股份上市
003008,2021-12-31,80000000,45354865,34645135.0,高管股份变动
003008,2022-06-30,80000000,45090471,34909529.0,高管股份变动
003008,2022-12-31,80000000,45260755,34739245.0,高管股份变动
003008,2023-06-30,80000000,44881465,35118535.0,高管股份变动
003008,2023-10-10,80000000,21242859,58757141.0,首发限售股份上市
003008,2023-12-31,80000000,21243008,58756992.0,高管股份变动
003008,2024-05-17,80000000,20116673,59883327.0,高管股份变动
003008,2024-05-27,104000000,26151675,77848325.0,转增股上市
003008,2025-12-31,104000000,26276796,77723204.0,高管股份变动
