stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002756,2014-06-30,150000000,150000000,,上市前股本
002756,2015-03-11,150000000,150000000,,上市前股本
002756,2015-05-05,200000000,150000000,50000000.0,首发A股上市
002756,2016-05-16,200000000,123412500,76587500.0,首发限售股份上市
002756,2016-06-20,360000000,222142500,137857500.0,转增股上市
002756,2016-12-31,360000000,224427105,135572895.0,高管股份变动
002756,2017-06-30,360000000,220069604,139930396.0,高管股份变动
002756,2018-05-11,360000000,220289336,139710664.0,高管股份变动
002756,2018-05-15,360000000,175052561,184947439.0,首发限售股份上市
002756,2018-06-30,360000000,175053911,184946089.0,高管股份变动
002756,2018-12-31,360000000,174987329,185012671.0,高管股份变动
002756,2019-06-30,360000000,175382661,184617339.0,高管股份变动
002756,2019-12-31,360000000,175153785,184846215.0,高管股份变动
002756,2020-06-30,360000000,143877590,216122410.0,高管股份变动
002756,2020-09-30,365030000,148907590,216122410.0,限制性股票
002756,2020-12-15,378270958,148907590,229363368.0,债转股上市
002756,2020-12-17,384430245,148907590,235522655.0,债转股上市
002756,2020-12-31,393738756,148907590,244831166.0,债转股上市
002756,2021-01-04,394763744,148907590,245856154.0,债转股上市
002756,2021-01-14,399391279,148907590,250483689.0,债转股上市
002756,2021-01-19,400091768,148907590,251184178.0,债转股上市
002756,2021-02-02,401811949,148907590,252904359.0,债转股上市
002756,2021-02-22,405950150,141226340,264723810.0,"债转股上市,高管股份变动"
002756,2021-12-31,405950150,141163840,264786310.0,高管股份变动
002756,2022-05-09,405950150,132874001,273076149.0,高管股份变动
002756,2022-05-10,405950150,130683651,275266499.0,股权激励限售流通股上市
002756,2022-06-30,405950150,130708651,275241499.0,高管股份变动
002756,2022-08-12,414693493,139451994,275241499.0,增发A股上市
002756,2022-12-31,414693493,142942719,271750774.0,高管股份变动
002756,2023-02-17,414693493,142042097,272651396.0,高管股份变动
002756,2023-02-22,414693493,133298754,281394739.0,网下配售股份上市
002756,2023-04-14,414693493,117462354,297231139.0,高管股份变动
002756,2023-04-21,539101540,152701060,386400480.0,转增股上市
002756,2024-05-11,539101540,152623515,386478025.0,股份性质变更
002756,2024-05-15,539101540,150407462,388694078.0,股权激励限售流通股上市
002756,2025-06-30,539101540,150370899,388730641.0,高管股份变动
002756,2025-12-31,539101540,152023599,387077941.0,高管股份变动
