stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002225,2008-04-07,341545619,341545619,0,上市前股本
002225,2008-04-15,401545619,353545619,48000000,首发A股上市
002225,2008-07-25,401545619,341545619,60000000,首发限售股份上市
002225,2009-05-20,522009304,444009304,78000000,转增股上市
002225,2010-07-29,561896218,483896218,78000000,增发A股上市
002225,2011-04-25,561896218,448380753,113515465,首发限售股份上市
002225,2011-05-27,730465083,582894979,147570104,转增股上市
002225,2012-01-20,730465083,571528580,158936503,首发限售股份上市
002225,2012-04-25,730465083,464210640,266254443,首发限售股份上市
002225,2013-04-25,730465083,443879278,286585805,首发限售股份上市
002225,2013-05-30,728210679,441624874,286585805,回购
002225,2013-06-20,732495679,445909874,286585805,限制性股票
002225,2013-06-30,732495679,493461433,239034246,高管股份变动
002225,2013-07-30,732495679,462834307,269661372,网下配售股份上市
002225,2013-11-01,732495679,462546871,269948808,高管股份变动
002225,2013-11-06,792787035,523125663,269661372,增发A股上市
002225,2013-12-31,792787035,476344688,316442347,其他变动原因
002225,2014-04-25,792787035,239751263,553035772,首发限售股份上市
002225,2014-07-01,792787035,238539263,554247772,股权激励限售流通股上市
002225,2014-07-29,792787035,375882773,416904262,股份性质变更
002225,2014-07-30,792514235,375609973,416904262,回购
002225,2014-11-06,792514235,365284071,427230164,网下配售股份上市
002225,2014-12-29,792514235,358303749,434210486,高管股份变动
002225,2014-12-30,863386326,429175840,434210486,增发A股上市
002225,2014-12-31,863386326,336134760,527251566,高管股份变动
002225,2015-02-27,863386326,313432976,549953350,高管股份变动
002225,2015-03-27,887854411,337901061,549953350,增发A股上市
002225,2015-05-12,889086411,338031261,551055150,期权行权
002225,2015-06-25,889086411,338032011,551054400,高管股份变动
002225,2015-06-26,890081511,338177136,551904375,"期权行权,高管股份变动"
002225,2015-06-30,890081511,338164011,551917500,高管股份变动
002225,2015-07-06,890081511,337258761,552822750,股权激励限售流通股上市
002225,2015-07-29,890081511,338144512,551936999,高管股份变动
002225,2015-07-30,890062911,338125912,551936999,回购
002225,2015-09-16,890059161,338125912,551933249,回购
002225,2015-11-09,890059161,327800010,562259151,网下配售股份上市
002225,2015-12-31,890059161,325836841,564222320,高管股份变动
002225,2016-01-11,890059161,305248264,584810897,网下配售股份上市
002225,2016-05-18,890059161,304389224,585669937,高管股份变动
002225,2016-05-19,888861561,303191624,585669937,回购
002225,2016-06-28,880868298,295198361,585669937,回购
002225,2016-06-30,880868298,306358927,574509371,高管股份变动
002225,2016-11-07,880868298,298254646,582613652,网下配售股份上市
002225,2016-12-31,880868298,280489044,600379254,高管股份变动
002225,2017-02-13,880868298,272870306,607997992,网下配售股份上市
002225,2017-06-25,880868298,262454798,618413500,高管股份变动
002225,2017-06-26,890324298,271910798,618413500,限制性股票
002225,2017-12-28,890324298,276914314,613409984,高管股份变动
002225,2017-12-31,890324298,254537448,635786850,"网下配售股份上市,其他变动原因"
002225,2018-03-28,890324298,240285731,650038567,高管股份变动
002225,2018-05-14,886365498,236326931,650038567,回购
002225,2018-06-08,888183498,238144931,650038567,限制性股票
002225,2018-07-10,888183498,205638476,682545022,网下配售股份上市
002225,2018-10-30,888183498,205483226,682700272,高管股份变动
002225,2018-11-01,888183498,181015141,707168357,网下配售股份上市
002225,2018-12-31,888183498,205483226,682700272,高管股份变动
002225,2019-06-30,888183498,205660333,682523165,高管股份变动
002225,2019-07-12,1034046379,351523214,682523165,增发A股上市
002225,2019-08-13,1034046379,348068714,685977665,股权激励限售流通股上市
002225,2019-10-25,1034046379,348226214,685820165,高管股份变动
002225,2019-10-28,1033758779,347938614,685820165,回购
002225,2019-12-31,1033758779,347277187,686481592,高管股份变动
002225,2020-03-07,1033758779,347282437,686476342,高管股份变动
002225,2020-07-10,1033758779,343826657,689932122,股权激励限售流通股上市
002225,2020-07-22,1033758779,344030657,689728122,高管股份变动
002225,2020-07-24,1033758779,198167776,835591003,网下配售股份上市
002225,2020-10-10,1033758779,198412876,835345903,高管股份变动
002225,2020-10-16,1033641459,198295556,835345903,回购
002225,2020-10-29,1010320936,198295556,812025380,回购
002225,2020-12-31,1010320936,198540206,811780730,高管股份变动
002225,2021-06-30,1010320936,197415206,812905730,高管股份变动
002225,2021-12-31,1010353122,197415206,812937916,债转股上市
002225,2022-03-31,1010355417,186072981,824282436,"债转股上市,高管股份变动"
002225,2022-06-30,1010358189,186751469,823606720,"债转股上市,高管股份变动"
002225,2022-08-25,1010367017,186751469,823615548,债转股上市
002225,2022-09-30,1010367131,186751469,823615662,债转股上市
002225,2022-12-30,1010368272,184874062,825494210,"债转股上市,高管股份变动"
002225,2023-03-31,1010368522,184874062,825494460,债转股上市
002225,2023-06-30,1010369479,184874062,825495417,债转股上市
002225,2023-09-30,1010371924,184874062,825497862,债转股上市
002225,2024-06-13,1010378912,184874062,825504850,债转股上市
002225,2024-09-30,1010379617,184874062,825505555,债转股上市
002225,2024-12-31,1010418227,184874062,825544165,债转股上市
002225,2025-03-31,1010431609,184874062,825557547,债转股上市
002225,2025-06-30,1010436311,185062302,825374009,"债转股上市,高管股份变动"
002225,2025-08-06,1115403014,185062302,930340712,债转股上市
002225,2025-08-08,1124572859,185062302,939510557,债转股上市
002225,2025-08-12,1133578684,185062302,948516382,债转股上市
002225,2025-08-20,1159239147,185062302,974176845,债转股上市
002225,2025-12-31,1159239147,210617055,948622092,高管股份变动
