stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002217,2008-01-24,92880000,92880000.0,0,上市前股本
002217,2008-01-31,123880000,99080000.0,24800000,首发A股上市
002217,2008-05-12,148656000,118896000.0,29760000,送股上市
002217,2008-05-20,148656000,111456000.0,37200000,网下配售股份上市
002217,2009-02-23,148656000,45217602.0,103438398,首发限售股份上市
002217,2009-04-23,148656000,45219177.0,103436823,股份性质变更
002217,2009-04-30,222984000,67828765.0,155155235,转增股上市
002217,2009-12-31,222984000,48694284.0,174289716,定期报告
002217,2010-12-31,222984000,66963199.0,156020801,定期报告
002217,2011-02-21,222984000,54789628.0,168194372,首发限售股份上市
002217,2011-06-30,222984000,54789037.0,168194963,定期报告
002217,2012-05-16,334476000,82183556.0,252292444,转增股上市
002217,2012-06-30,334476000,88227190.0,246248810,定期报告
002217,2012-12-31,334476000,80618727.0,253857273,定期报告
002217,2013-12-31,334476000,71518279.0,262957721,高管股份变动
002217,2014-03-31,1003428000,740470279.0,262957721,增发A股上市
002217,2014-07-03,1078428000,815470279.0,262957721,增发A股上市
002217,2014-12-31,1078428000,810176851.0,268251149,高管股份变动
002217,2015-03-31,1078428000,709834051.0,368593949,网下配售股份上市
002217,2015-10-20,1353921241,985327292.0,368593949,增发A股上市
002217,2015-11-06,1422474212,1053880263.0,368593949,增发A股上市
002217,2015-12-31,1422474212,1046891869.0,375582343,高管股份变动
002217,2016-06-30,1422474212,1037906810.0,384567402,高管股份变动
002217,2016-10-24,1422474212,1037906810.0,384567402,高管股份变动
002217,2016-10-26,1422474212,1024391713.0,398082499,网下配售股份上市
002217,2016-11-18,1422474212,955838742.0,466635470,网下配售股份上市
002217,2017-01-03,1564155338,1097519868.0,466635470,增发A股上市
002217,2017-03-28,1564155338,1089094743.0,475060595,高管股份变动
002217,2017-03-31,1564155338,754813874.0,809341464,网下配售股份上市
002217,2017-05-26,3128310676,1509627748.0,1618682928,转增股上市
002217,2017-07-10,3128310676,1520193366.0,1608117310,高管股份变动
002217,2017-07-11,3128310676,1370193366.0,1758117310,网下配售股份上市
002217,2017-12-31,3128310676,1365482228.0,1762828448,高管股份变动
002217,2018-01-09,3128310676,1362414632.0,1765896044,高管股份变动
002217,2018-01-11,3128310676,1079052380.0,2049258296,网下配售股份上市
002217,2018-06-30,3128310676,1123370938.0,2004939738,股份性质变更
002217,2018-11-07,3128310676,1079052380.0,2049258296,高管股份变动
002217,2018-11-08,3116416220,1067157924.0,2049258296,回购
002217,2018-11-15,3116416220,555096092.0,2561320128,网下配售股份上市
002217,2018-12-31,3116416220,550342145.0,2566074075,高管股份变动
002217,2019-06-30,3116416220,416451263.0,2699964957,高管股份变动
002217,2019-12-31,3116416220,354633336.0,2761782884,高管股份变动
002217,2020-06-30,3116416220,436579783.0,2679836437,高管股份变动
002217,2020-12-31,3116416220,3301881.0,3113114339,高管股份变动
002217,2021-06-30,3116416220,4402508.0,3112013712,高管股份变动
002217,2021-12-31,3116416220,7126869.0,3109289351,高管股份变动
002217,2022-12-31,3116416220,3401865.0,3113014355,高管股份变动
002217,2023-06-30,3116416220,3376869.0,3113039351,高管股份变动
002217,2023-12-31,3116416220,99984.0,3116316236,高管股份变动
002217,2024-06-30,3116416220,,3116416220,高管股份变动
002217,2024-11-22,3116416220,34650.0,3116381570,高管股份变动
002217,2024-12-31,7479398928,1799034650.0,5680364278,转增股上市
002217,2025-06-30,7479398928,1799061537.0,5680337391,高管股份变动
002217,2025-12-31,7479398928,1799076537.0,5680322391,高管股份变动
002217,2026-03-06,7479398928,200076537.0,7279322391,其他限售股上市
