stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002240,2008-05-05,230000000,230000000,0,上市前股本
002240,2008-05-13,306690000,245338000,61352000,首发A股上市
002240,2008-08-25,306690000,230000000,76690000,网下配售股份上市
002240,2008-12-31,306690000,230280006,76409994,高管股份变动
002240,2009-05-25,306690000,193658256,113031744,首发限售股份上市
002240,2010-04-02,306690000,182370306,124319694,首发限售股份上市
002240,2010-12-31,306690000,182090300,124599700,定期报告
002240,2011-04-06,490704000,291344480,199359520,转增股上市
002240,2011-05-18,490704000,291344600,199359400,股份性质变更
002240,2011-05-23,490704000,191548480,299155520,首发限售股份上市
002240,2011-06-30,490704000,191804487,298899513,定期报告
002240,2011-12-31,490704000,191716487,298987513,定期报告
002240,2012-06-30,490704000,191417320,299286680,定期报告
002240,2012-12-31,490704000,191271240,299432760,高管股份变动
002240,2013-06-30,490704000,196452153,294251847,高管股份变动
002240,2013-12-31,490704000,134157800,356546200,高管股份变动
002240,2014-06-30,490704000,134229800,356474200,高管股份变动
002240,2014-12-31,490704000,133885800,356818200,高管股份变动
002240,2015-06-30,490704000,124472700,366231300,高管股份变动
002240,2015-12-31,490704000,140813700,349890300,高管股份变动
002240,2016-06-30,490704000,70781475,419922525,高管股份变动
002240,2016-12-31,490704000,48441825,442262175,高管股份变动
002240,2017-06-30,490704000,468625,490235375,高管股份变动
002240,2017-11-13,490704000,251375,490452625,高管股份变动
002240,2017-11-14,535343457,44890832,490452625,增发A股上市
002240,2017-12-31,535343457,44954932,490388525,高管股份变动
002240,2018-06-30,535343457,44706957,490636500,高管股份变动
002240,2018-10-16,535343457,44690082,490653375,高管股份变动
002240,2019-06-30,535343457,44711682,490631775,高管股份变动
002240,2019-12-06,657206069,166574294,490631775,增发A股上市
002240,2019-12-31,657206069,166596794,490609275,高管股份变动
002240,2020-04-02,743934058,253324783,490609275,增发A股上市
002240,2020-06-30,743934058,253335783,490598275,高管股份变动
002240,2020-09-25,743934058,253337583,490596475,高管股份变动
002240,2020-10-09,743934058,166609594,577324464,网下配售股份上市
002240,2020-11-13,743934058,166625094,577308964,高管股份变动
002240,2020-11-17,743934058,121985637,621948421,网下配售股份上市
002240,2020-12-02,743934058,121993137,621940921,高管股份变动
002240,2020-12-07,743934058,47686666,696247392,网下配售股份上市
002240,2020-12-21,749709058,53461666,696247392,限制性股票
002240,2020-12-31,749709058,53331141,696377917,股份性质变更
002240,2021-08-02,864304955,167927038,696377917,增发A股上市
002240,2021-09-24,865414955,169037038,696377917,限制性股票
002240,2021-10-14,865349955,168972038,696377917,回购
002240,2021-12-21,865349955,166688038,698661917,股权激励限售流通股上市
002240,2021-12-31,865349955,167138113,698211842,高管股份变动
002240,2022-06-30,865349955,167138038,698211917,高管股份变动
002240,2022-09-26,865349955,166618038,698731917,股权激励限售流通股上市
002240,2022-09-30,865349955,166638038,698711917,高管股份变动
002240,2022-11-26,865264955,166553038,698711917,回购
002240,2022-12-06,865264955,131212880,734052075,网下配售股份上市
002240,2022-12-13,911895872,177843797,734052075,增发A股上市
002240,2022-12-21,911895872,177038297,734857575,股权激励限售流通股上市
002240,2023-01-31,911895872,176622047,735273825,高管股份变动
002240,2023-02-03,911895872,62026150,849869722,网下配售股份上市
002240,2023-07-27,921785872,71916150,849869722,限制性股票
002240,2023-12-21,921785872,70210650,851575222,股权激励限售流通股上市
002240,2023-12-31,921785872,71110650,850675222,高管股份变动
002240,2024-02-23,921785872,70819800,850966072,高管股份变动
002240,2024-02-24,921265872,70299800,850966072,回购
002240,2024-05-27,921265872,58083817,863182055,网下配售股份上市
002240,2024-07-29,921265872,54165817,867100055,股权激励限售流通股上市
002240,2024-08-23,921265872,54615817,866650055,高管股份变动
002240,2024-11-08,915293872,48643817,866650055,回购
002240,2025-06-24,915293872,49016067,866277805,高管股份变动
002240,2025-12-15,915293872,2385150,912908722,网下配售股份上市
