stock_code,change_date,total_shares,limit_shares,list_a_shares,change_reason
002795,2014-05-09,75000000,75000000,,上市前股本
002795,2016-04-19,100000000,75000000,25000000.0,首发A股上市
002795,2017-04-28,100000000,68125000,31875000.0,首发限售股份上市
002795,2017-05-11,200000000,136250000,63750000.0,转增股上市
002795,2019-04-29,200000000,0,200000000.0,首发限售股份上市
002795,2020-06-30,200000000,22458000,177542000.0,高管股份变动
002795,2020-12-31,200000000,22503750,177496250.0,高管股份变动
002795,2021-06-30,200000000,58475437,141524563.0,高管股份变动
002795,2021-09-30,203020000,58475437,144544563.0,期权行权
002795,2021-12-31,209168550,39930000,169238550.0,"期权行权,高管股份变动"
002795,2022-05-25,209168550,36435000,172733550.0,高管股份变动
002795,2022-06-01,292835970,51009000,241826970.0,转增股上市
002795,2022-07-15,308851970,67025000,241826970.0,限制性股票
002795,2022-12-31,310061570,67025000,243036570.0,自主行权
002795,2023-03-01,318433570,67025000,251408570.0,自主行权
002795,2023-05-24,318433570,74915000,243518570.0,高管股份变动
002795,2023-06-01,445806998,104881000,340925998.0,转增股上市
002795,2023-06-30,445806998,89454400,356352598.0,高管股份变动
002795,2023-07-17,445806998,81405660,364401338.0,股权激励限售流通股上市
002795,2023-09-18,445806998,14765660,431041338.0,高管股份变动
002795,2023-09-19,445754078,14712740,431041338.0,回购
002795,2024-07-15,445754078,10981531,434772547.0,股权激励限售流通股上市
002795,2025-06-30,445754078,10831531,434922547.0,高管股份变动
002795,2025-12-29,445754078,11325131,434428947.0,高管股份变动
002795,2025-12-30,441687427,7258480,434428947.0,回购
