stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002627,2025-01-02 00:00:00,2025-01-02,4.91,4.89,5.03,4.84,12259100,61905002.0,-0.61,-0.03,1.71,4.92
002627,2025-01-03 00:00:00,2025-01-03,4.9,4.66,4.92,4.65,14161200,68549315.23,-4.7,-0.23,1.97,4.89
002627,2025-01-06 00:00:00,2025-01-06,4.65,4.64,4.66,4.5,10144900,47696185.55,-0.43,-0.02,1.41,4.66
002627,2025-01-07 00:00:00,2025-01-07,4.62,4.69,4.69,4.6,7755900,36865015.2,1.08,0.05,1.08,4.64
002627,2025-01-08 00:00:00,2025-01-08,4.67,4.71,4.72,4.56,8259500,39413853.98,0.43,0.02,1.15,4.69
002627,2025-01-09 00:00:00,2025-01-09,4.67,4.64,4.7,4.63,5964600,28398558.0,-1.49,-0.07,0.83,4.71
002627,2025-01-10 00:00:00,2025-01-10,4.65,4.53,4.67,4.52,5542700,25999905.3,-2.37,-0.11,0.77,4.64
002627,2025-01-13 00:00:00,2025-01-13,4.53,4.58,4.6,4.46,6074100,28136843.85,1.1,0.05,0.85,4.53
002627,2025-01-14 00:00:00,2025-01-14,4.63,4.73,4.74,4.62,9669700,46203661.6,3.28,0.15,1.35,4.58
002627,2025-01-15 00:00:00,2025-01-15,4.71,4.76,4.82,4.71,8550600,41628886.56,0.63,0.03,1.19,4.73
002627,2025-01-16 00:00:00,2025-01-16,4.77,4.81,4.85,4.76,7542700,37000389.72,1.05,0.05,1.05,4.76
002627,2025-01-17 00:00:00,2025-01-17,4.81,4.81,4.85,4.76,4791600,23533498.0,0.0,0.0,0.67,4.81
002627,2025-01-20 00:00:00,2025-01-20,4.83,4.9,4.94,4.8,8324000,41587928.77,1.87,0.09,1.16,4.81
002627,2025-01-21 00:00:00,2025-01-21,4.89,4.87,4.93,4.83,6291000,31245447.0,-0.61,-0.03,0.88,4.9
002627,2025-01-22 00:00:00,2025-01-22,4.87,4.88,4.9,4.83,5883900,29197252.0,0.21,0.01,0.82,4.87
002627,2025-01-23 00:00:00,2025-01-23,4.92,4.91,4.98,4.9,8315200,41909470.36,0.61,0.03,1.16,4.88
002627,2025-01-24 00:00:00,2025-01-24,4.91,4.94,4.95,4.88,7949700,39894292.26,0.61,0.03,1.11,4.91
002627,2025-01-27 00:00:00,2025-01-27,4.94,5.0,5.1,4.94,14580300,74907827.0,1.21,0.06,2.03,4.94
002627,2025-02-05 00:00:00,2025-02-05,5.02,4.85,5.04,4.81,9502400,47396313.5,-3.0,-0.15,1.32,5.0
002627,2025-02-06 00:00:00,2025-02-06,4.87,4.88,4.88,4.82,7550500,37392120.0,0.62,0.03,1.05,4.85
002627,2025-02-07 00:00:00,2025-02-07,4.88,4.9,4.96,4.85,8422800,42168166.0,0.41,0.02,1.17,4.88
002627,2025-02-10 00:00:00,2025-02-10,4.9,4.98,4.98,4.88,7799900,39369353.18,1.63,0.08,1.09,4.9
002627,2025-02-11 00:00:00,2025-02-11,4.99,4.94,4.99,4.91,5089500,25629725.03,-0.8,-0.04,0.71,4.98
002627,2025-02-12 00:00:00,2025-02-12,4.95,4.94,4.97,4.89,5783900,29133277.09,0.0,0.0,0.81,4.94
002627,2025-02-13 00:00:00,2025-02-13,4.93,4.92,4.95,4.9,6897500,34705406.52,-0.4,-0.02,0.96,4.94
002627,2025-02-14 00:00:00,2025-02-14,4.89,4.88,4.95,4.86,7274000,36302203.67,-0.81,-0.04,1.01,4.92
002627,2025-02-17 00:00:00,2025-02-17,4.87,4.88,4.93,4.85,7178000,35768442.24,0.0,0.0,1.0,4.88
002627,2025-02-18 00:00:00,2025-02-18,4.86,4.74,4.88,4.71,9146200,44742655.75,-2.87,-0.14,1.28,4.88
002627,2025-02-19 00:00:00,2025-02-19,4.75,4.77,4.78,4.73,5057700,24571853.94,0.63,0.03,0.71,4.74
002627,2025-02-20 00:00:00,2025-02-20,4.77,4.79,4.82,4.76,5254500,25691773.2,0.42,0.02,0.73,4.77
002627,2025-02-21 00:00:00,2025-02-21,4.8,4.76,4.8,4.74,6015400,29246339.25,-0.63,-0.03,0.84,4.79
002627,2025-02-24 00:00:00,2025-02-24,4.76,4.85,4.95,4.72,10801000,53346922.36,1.89,0.09,1.51,4.76
002627,2025-02-25 00:00:00,2025-02-25,4.81,4.81,4.87,4.79,6490700,31976948.6,-0.82,-0.04,0.91,4.85
002627,2025-02-26 00:00:00,2025-02-26,4.83,4.85,4.86,4.81,5472000,27052043.57,0.83,0.04,0.76,4.81
002627,2025-02-27 00:00:00,2025-02-27,4.86,4.89,4.92,4.84,7413700,36907332.39,0.82,0.04,1.03,4.85
002627,2025-02-28 00:00:00,2025-02-28,4.88,4.81,4.92,4.81,11093800,55208459.24,-1.64,-0.08,1.55,4.89
