stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002785,2025-01-02 00:00:00,2025-01-02,32.7,32.87,33.26,32.45,3607200,118779156.1,0.37,0.12,2.15,32.75
002785,2025-01-03 00:00:00,2025-01-03,32.87,32.58,34.1,32.37,6406800,213622493.2,-0.88,-0.29,3.82,32.87
002785,2025-01-06 00:00:00,2025-01-06,32.75,30.57,33.0,29.32,10067700,308512647.0,-6.17,-2.01,6.0,32.58
002785,2025-01-07 00:00:00,2025-01-07,30.72,30.91,31.34,30.03,5567500,170563040.33,1.11,0.34,3.32,30.57
002785,2025-01-08 00:00:00,2025-01-08,30.58,30.0,31.22,29.36,6107100,183080058.0,-2.94,-0.91,3.64,30.91
002785,2025-01-09 00:00:00,2025-01-09,29.8,30.18,30.53,29.51,3728600,112603631.0,0.6,0.18,2.22,30.0
002785,2025-01-10 00:00:00,2025-01-10,30.18,30.61,31.79,29.91,5721200,177730867.0,1.42,0.43,3.41,30.18
002785,2025-01-13 00:00:00,2025-01-13,30.4,30.81,30.98,29.9,2968100,90567817.0,0.65,0.2,1.77,30.61
002785,2025-01-14 00:00:00,2025-01-14,30.99,31.3,31.79,30.8,4286600,133922201.0,1.59,0.49,2.55,30.81
002785,2025-01-15 00:00:00,2025-01-15,31.17,32.33,32.65,31.08,5643100,180928144.0,3.29,1.03,3.36,31.3
002785,2025-01-16 00:00:00,2025-01-16,32.11,31.9,32.69,31.35,3895000,124433108.59,-1.33,-0.43,2.32,32.33
002785,2025-01-17 00:00:00,2025-01-17,31.6,33.5,33.57,31.23,6609900,216616106.8,5.02,1.6,3.94,31.9
002785,2025-01-20 00:00:00,2025-01-20,33.43,33.28,33.67,32.88,3260000,108268116.0,-0.66,-0.22,1.94,33.5
002785,2025-01-21 00:00:00,2025-01-21,33.3,33.19,33.78,33.0,3394400,113203518.0,-0.27,-0.09,2.02,33.28
002785,2025-01-22 00:00:00,2025-01-22,32.95,33.17,33.57,32.72,2676100,88709861.0,-0.06,-0.02,1.59,33.19
