stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002493,2025-01-02 00:00:00,2025-01-02,8.97,8.67,9.02,8.61,28412800,251595043.83,-3.24,-0.29,0.3,8.96
002493,2025-01-03 00:00:00,2025-01-03,8.68,8.72,8.93,8.65,24314900,215798882.56,0.58,0.05,0.26,8.67
002493,2025-01-06 00:00:00,2025-01-06,8.72,8.8,8.84,8.65,15699900,138738665.0,0.92,0.08,0.17,8.72
002493,2025-01-07 00:00:00,2025-01-07,8.77,8.73,8.82,8.65,14328900,126139589.42,-0.8,-0.07,0.15,8.8
002493,2025-01-08 00:00:00,2025-01-08,8.67,8.6,8.72,8.48,15413400,133586187.5,-1.49,-0.13,0.16,8.73
002493,2025-01-09 00:00:00,2025-01-09,8.56,8.58,8.63,8.52,9600600,83297171.51,-0.23,-0.02,0.1,8.6
002493,2025-01-10 00:00:00,2025-01-10,8.56,8.42,8.66,8.42,13645300,117217463.53,-1.86,-0.16,0.14,8.58
002493,2025-01-13 00:00:00,2025-01-13,8.44,8.63,8.71,8.42,23066900,200774347.8,2.49,0.21,0.24,8.42
002493,2025-01-14 00:00:00,2025-01-14,8.61,8.85,8.85,8.57,20054100,176659738.8,2.55,0.22,0.21,8.63
002493,2025-01-15 00:00:00,2025-01-15,8.85,8.86,8.93,8.73,15863600,141790216.55,0.11,0.01,0.17,8.85
002493,2025-01-16 00:00:00,2025-01-16,8.9,8.85,8.98,8.76,18548800,166138507.1,-0.11,-0.01,0.2,8.86
002493,2025-01-17 00:00:00,2025-01-17,8.8,8.87,8.95,8.78,12019200,107912750.6,0.23,0.02,0.13,8.85
002493,2025-01-20 00:00:00,2025-01-20,8.9,8.76,8.93,8.74,15140900,134439987.41,-1.24,-0.11,0.16,8.87
002493,2025-01-21 00:00:00,2025-01-21,8.79,8.55,8.8,8.53,19200700,167231975.52,-2.4,-0.21,0.2,8.76
002493,2025-01-22 00:00:00,2025-01-22,8.52,8.45,8.55,8.31,20077000,170626125.6,-1.17,-0.1,0.21,8.55
002493,2025-01-23 00:00:00,2025-01-23,8.5,8.51,8.63,8.45,21078400,181680827.1,0.71,0.06,0.22,8.45
002493,2025-01-24 00:00:00,2025-01-24,8.48,8.53,8.56,8.47,14242600,122573317.15,0.24,0.02,0.15,8.51
002493,2025-01-27 00:00:00,2025-01-27,8.54,8.74,8.9,8.53,24313900,215531716.92,2.46,0.21,0.26,8.53
002493,2025-02-05 00:00:00,2025-02-05,8.74,8.79,8.83,8.63,18193100,160895915.59,0.57,0.05,0.19,8.74
002493,2025-02-06 00:00:00,2025-02-06,8.76,8.75,8.8,8.66,15821100,139348426.0,-0.46,-0.04,0.17,8.79
002493,2025-02-07 00:00:00,2025-02-07,8.75,8.94,8.99,8.7,27116800,243411422.89,2.17,0.19,0.29,8.75
