stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002067,2025-01-02 00:00:00,2025-01-02,3.85,3.75,3.99,3.66,167313500,635937088.22,-5.3,-0.21,14.99,3.96
002067,2025-01-03 00:00:00,2025-01-03,3.77,3.42,3.77,3.4,142319600,503380281.07,-8.8,-0.33,12.75,3.75
002067,2025-01-06 00:00:00,2025-01-06,3.42,3.28,3.48,3.24,96664000,319928568.47,-4.09,-0.14,8.66,3.42
002067,2025-01-07 00:00:00,2025-01-07,3.29,3.45,3.45,3.29,100151500,337414387.93,5.18,0.17,8.97,3.28
002067,2025-01-08 00:00:00,2025-01-08,3.38,3.42,3.47,3.26,96031200,323437395.73,-0.87,-0.03,8.61,3.45
002067,2025-01-09 00:00:00,2025-01-09,3.36,3.45,3.52,3.34,103247100,355532686.11,0.88,0.03,9.25,3.42
002067,2025-01-10 00:00:00,2025-01-10,3.5,3.46,3.67,3.41,145329600,517500215.04,0.29,0.01,13.02,3.45
002067,2025-01-13 00:00:00,2025-01-13,3.3,3.37,3.46,3.27,79677000,268660307.61,-2.6,-0.09,7.14,3.46
002067,2025-01-14 00:00:00,2025-01-14,3.39,3.57,3.57,3.37,108681800,379871824.42,5.93,0.2,9.74,3.37
002067,2025-01-15 00:00:00,2025-01-15,3.56,3.46,3.56,3.45,76642500,267465603.05,-3.08,-0.11,6.87,3.57
002067,2025-01-16 00:00:00,2025-01-16,3.47,3.51,3.57,3.43,89239600,313085563.84,1.45,0.05,8.0,3.46
002067,2025-01-17 00:00:00,2025-01-17,3.56,3.55,3.72,3.55,120788100,437033455.0,1.14,0.04,10.82,3.51
002067,2025-01-20 00:00:00,2025-01-20,3.61,3.66,3.73,3.53,118084900,429420582.99,3.1,0.11,10.58,3.55
002067,2025-01-21 00:00:00,2025-01-21,3.67,3.63,3.68,3.54,79078900,286041422.64,-0.82,-0.03,7.09,3.66
002067,2025-01-22 00:00:00,2025-01-22,3.6,3.56,3.67,3.55,57066900,205342242.87,-1.93,-0.07,5.11,3.63
002067,2025-01-23 00:00:00,2025-01-23,3.6,3.53,3.66,3.53,64290500,231642399.21,-0.84,-0.03,5.76,3.56
002067,2025-01-24 00:00:00,2025-01-24,3.54,3.57,3.57,3.49,50753000,179561674.96,1.13,0.04,4.55,3.53
002067,2025-01-27 00:00:00,2025-01-27,3.57,3.48,3.62,3.47,54055900,191424202.35,-2.52,-0.09,4.84,3.57
002067,2025-02-05 00:00:00,2025-02-05,3.69,3.83,3.83,3.63,82014100,307403460.9,10.06,0.35,7.35,3.48
002067,2025-02-06 00:00:00,2025-02-06,4.0,4.04,4.21,3.9,252104400,1017179340.18,5.48,0.21,22.59,3.83
002067,2025-02-07 00:00:00,2025-02-07,3.99,4.11,4.32,3.97,228009800,940688743.07,1.73,0.07,20.43,4.04
002067,2025-02-10 00:00:00,2025-02-10,4.08,4.11,4.21,4.01,183637500,751980372.98,0.0,0.0,16.46,4.11
002067,2025-02-11 00:00:00,2025-02-11,4.08,4.25,4.38,4.06,195658900,827003517.64,3.41,0.14,17.53,4.11
002067,2025-02-12 00:00:00,2025-02-12,4.2,4.22,4.29,4.11,136126300,571552746.6,-0.71,-0.03,12.2,4.25
002067,2025-02-13 00:00:00,2025-02-13,4.3,4.14,4.37,4.13,126299200,532994083.66,-1.9,-0.08,11.32,4.22
002067,2025-02-14 00:00:00,2025-02-14,4.1,4.07,4.15,4.0,123967500,501914342.51,-1.69,-0.07,11.11,4.14
002067,2025-02-17 00:00:00,2025-02-17,4.07,4.48,4.48,4.07,164678200,706274583.08,10.07,0.41,14.76,4.07
002067,2025-02-18 00:00:00,2025-02-18,4.69,4.52,4.88,4.47,353390300,1634369181.58,0.89,0.04,31.67,4.48
002067,2025-02-19 00:00:00,2025-02-19,4.39,4.62,4.71,4.39,269158800,1236794557.28,2.21,0.1,24.12,4.52
002067,2025-02-20 00:00:00,2025-02-20,4.63,4.55,4.75,4.5,233331100,1077259699.59,-1.52,-0.07,20.91,4.62
002067,2025-02-21 00:00:00,2025-02-21,4.46,4.49,4.57,4.39,172039700,766162865.56,-1.32,-0.06,15.42,4.55
002067,2025-02-24 00:00:00,2025-02-24,4.46,4.53,4.75,4.31,220807600,996907007.16,0.89,0.04,19.79,4.49
002067,2025-02-25 00:00:00,2025-02-25,4.4,4.39,4.52,4.36,118371300,522624883.91,-3.09,-0.14,10.61,4.53
002067,2025-02-26 00:00:00,2025-02-26,4.38,4.83,4.83,4.38,75250000,358085183.1,10.02,0.44,6.74,4.39
002067,2025-02-27 00:00:00,2025-02-27,4.83,4.68,4.95,4.6,246036200,1167900078.83,-3.11,-0.15,22.05,4.83
002067,2025-02-28 00:00:00,2025-02-28,4.67,4.29,4.73,4.28,156693700,697037523.6,-8.33,-0.39,14.04,4.68
002067,2025-03-03 00:00:00,2025-03-03,4.37,4.18,4.41,4.15,116514900,496253751.35,-2.56,-0.11,10.44,4.29
002067,2025-03-04 00:00:00,2025-03-04,4.13,4.27,4.35,4.12,100163300,427393761.83,2.15,0.09,8.98,4.18
002067,2025-03-05 00:00:00,2025-03-05,4.27,4.32,4.33,4.19,89164600,380749167.97,1.17,0.05,7.99,4.27
002067,2025-03-06 00:00:00,2025-03-06,4.34,4.4,4.46,4.31,99711000,438896593.54,1.85,0.08,8.94,4.32
002067,2025-03-07 00:00:00,2025-03-07,4.36,4.33,4.49,4.29,80670100,352431561.0,-1.59,-0.07,7.23,4.4
002067,2025-03-10 00:00:00,2025-03-10,4.33,4.28,4.37,4.24,52216600,223569567.42,-1.15,-0.05,4.68,4.33
002067,2025-03-11 00:00:00,2025-03-11,4.09,4.24,4.26,4.09,65667500,275020404.85,-0.93,-0.04,5.88,4.28
002067,2025-03-12 00:00:00,2025-03-12,4.27,4.26,4.3,4.24,59263500,253360232.32,0.47,0.02,5.31,4.24
002067,2025-03-13 00:00:00,2025-03-13,4.25,4.1,4.26,4.05,74443900,306393714.95,-3.76,-0.16,6.67,4.26
002067,2025-03-14 00:00:00,2025-03-14,4.09,4.16,4.18,4.06,55156900,227591252.0,1.46,0.06,4.94,4.1
002067,2025-03-17 00:00:00,2025-03-17,4.17,4.15,4.19,4.13,41545800,172583892.8,-0.24,-0.01,3.72,4.16
