stock_code,trade_time,trade_date,open,close,high,low,volume,amount,change_pct,change,turnover_ratio,pre_close
002524,2025-01-02 00:00:00,2025-01-02,3.64,3.59,3.72,3.54,10275900,37391438.4,-1.37,-0.05,2.02,3.64
002524,2025-01-03 00:00:00,2025-01-03,3.59,3.46,3.67,3.45,12462600,43788702.0,-3.62,-0.13,2.45,3.59
002524,2025-01-06 00:00:00,2025-01-06,3.43,3.44,3.48,3.29,9728400,33186764.0,-0.58,-0.02,1.91,3.46
002524,2025-01-07 00:00:00,2025-01-07,3.45,3.54,3.54,3.4,8426300,29182924.0,2.91,0.1,1.66,3.44
002524,2025-01-08 00:00:00,2025-01-08,3.53,3.5,3.56,3.39,9545000,33246454.0,-1.13,-0.04,1.88,3.54
002524,2025-01-09 00:00:00,2025-01-09,3.49,3.51,3.54,3.45,6897000,24170400.02,0.29,0.01,1.36,3.5
002524,2025-01-10 00:00:00,2025-01-10,3.51,3.35,3.52,3.35,7533600,25756388.46,-4.56,-0.16,1.48,3.51
002524,2025-01-13 00:00:00,2025-01-13,3.33,3.42,3.44,3.25,7928100,26655395.76,2.09,0.07,1.56,3.35
002524,2025-01-14 00:00:00,2025-01-14,3.43,3.57,3.58,3.42,9214100,32420347.0,4.39,0.15,1.81,3.42
002524,2025-01-15 00:00:00,2025-01-15,3.57,3.56,3.62,3.5,7692200,27310242.64,-0.28,-0.01,1.51,3.57
002524,2025-01-16 00:00:00,2025-01-16,3.6,3.59,3.66,3.54,6852900,24683179.0,0.84,0.03,1.35,3.56
002524,2025-01-17 00:00:00,2025-01-17,3.56,3.54,3.59,3.52,5153000,18318721.0,-1.39,-0.05,1.01,3.59
002524,2025-01-20 00:00:00,2025-01-20,3.56,3.58,3.6,3.46,8812900,31353598.08,1.13,0.04,1.73,3.54
002524,2025-01-21 00:00:00,2025-01-21,3.58,3.61,3.74,3.56,13720200,49858021.0,0.84,0.03,2.7,3.58
002524,2025-01-22 00:00:00,2025-01-22,3.58,3.5,3.59,3.48,8382100,29537705.0,-3.05,-0.11,1.65,3.61
